Datum;CycleCounter;UB;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i
2021-02-17 04:10:00;2;12,44;100,12;1,22;2;295;0,6;0,1;-1
2021-02-17 04:15:00;3;12,53;100,13;1,22;2;303;0,3;0;-1
2021-02-17 04:20:00;4;12,54;100,15;1,16;2;330;0,5;0,1;-1
2021-02-17 04:25:00;5;12,54;100,16;0,93;2;198;0;0;-1
2021-02-17 04:30:00;6;12,54;100,15;0,78;2;218;0,4;0;-1
2021-02-17 04:35:00;7;12,54;100,16;1,04;2;290;0,2;0;-1
2021-02-17 04:40:00;8;12,54;100,15;0,85;2;295;0,4;0;-1
2021-02-17 04:45:00;9;12,54;100,15;0,73;2;280;0,6;0;-1
2021-02-17 04:50:00;10;12,54;100,16;0,83;2;265;0,1;0;-1
2021-02-17 04:55:00;11;12,54;100,15;0,82;2;248;0,7;0;-1
2021-02-17 05:00:00;0;12,54;100,15;0,92;2;238;1,1;0;-1
2021-02-17 05:05:00;1;12,53;100,16;0,96;2;250;0,9;0,1;-1
2021-02-17 05:10:00;2;12,53;100,16;0,85;2;255;0,8;0;-1
2021-02-17 05:15:00;3;12,53;100,16;1,05;2;248;1,1;0;-1
2021-02-17 05:20:00;4;12,53;100,16;1,2;2;243;1,1;0;-1
2021-02-17 05:25:00;5;12,53;100,16;1,32;2;235;0,8;0;-1
2021-02-17 05:30:00;6;12,53;100,16;1,16;2;260;1,1;0;-1
2021-02-17 05:35:00;7;12,53;100,16;1,13;2;235;1;0;-1
2021-02-17 05:40:00;8;12,53;100,16;1,24;2;243;0,8;0;-1
2021-02-17 05:45:00;9;12,47;100,14;1,67;2;258;1,1;0;-1
2021-02-17 05:50:00;10;12,53;100,15;1,57;2;293;0,9;0;-1
2021-02-17 05:55:00;11;12,53;100,15;1,75;2;278;0,8;0;-1
2021-02-17 06:00:00;0;12,53;100,15;1,68;2;238;1,1;0;-1
2021-02-17 06:05:00;1;12,52;100,16;1,6;2;278;1,2;0;-1
2021-02-17 06:10:00;2;12,52;100,16;1,62;3;285;0,9;0;-1
2021-02-17 06:15:00;3;12,52;100,16;1,74;3;300;0,3;0;-1
2021-02-17 06:20:00;4;12,52;100,15;1,84;3;265;0,4;0;-1
2021-02-17 06:25:00;5;12,52;100,15;1,84;3;235;0,9;0;-1
2021-02-17 06:30:00;6;12,52;100,15;1,73;5;248;1,1;0;-1
2021-02-17 06:35:00;7;12,52;100,15;1,73;8;248;0,5;0;-1
2021-02-17 06:40:00;8;12,52;100,15;1,82;12;230;0,7;0;-1
2021-02-17 06:45:00;9;12,52;100,15;1,91;18;218;0;0;-1
2021-02-17 06:50:00;10;12,52;100,14;0,51;20;215;0;0;-1
2021-02-17 06:55:00;11;12,52;100,14;2,02;22;198;0;0;-1
2021-02-17 07:00:00;0;12,52;100,15;2,05;37;228;0,4;0,1;-1
2021-02-17 07:05:00;1;12,52;100,15;1,93;46;193;0,3;0;-1
2021-02-17 07:10:00;2;12,52;100,14;1,98;51;295;0,5;0;-1
2021-02-17 07:15:00;3;12,52;100,15;2,32;45;243;0,8;0;-1
2021-02-17 07:20:00;4;12,52;100,14;2,49;50;253;0,6;0;-1
2021-02-17 07:25:00;5;12,52;100,15;2,65;50;255;0;0;-1
2021-02-17 07:30:00;6;12,52;100,15;2,79;39;180;0,1;0;-1
2021-02-17 07:35:00;7;12,54;100,15;2,83;70;243;0,9;0,1;-1
2021-02-17 07:40:00;8;12,55;100,15;2,85;70;230;0,5;0;-1
2021-02-17 07:45:00;9;12,61;100,14;2,93;128;228;1,8;0;-1
2021-02-17 07:50:00;10;12,65;100,14;3,36;206;258;0,6;0;-1
2021-02-17 07:55:00;11;12,72;100,14;3,89;270;285;1,5;0;-1
2021-02-17 08:00:00;0;12,76;100,14;4,43;193;205;0,4;0,1;-1
2021-02-17 08:05:00;1;12,8;100,13;4,62;236;235;0,6;0;-1
2021-02-17 08:10:00;2;12,79;100,14;4,47;113;273;1,2;0;-1
2021-02-17 08:15:00;3;12,75;100,13;4,25;99;240;2,2;0,1;-1
2021-02-17 08:20:00;4;12,76;100,14;4,09;109;180;0;0;-1
2021-02-17 08:25:00;5;12,78;100,13;4,14;115;228;1;0;-1
2021-02-17 08:30:00;6;12,84;100,13;4,16;143;200;0;0,1;-1
2021-02-17 08:35:00;7;12,92;100,13;4,31;164;245;1,8;0;-1
2021-02-17 08:40:00;8;12,91;100,14;4,36;147;220;0,1;0;-1
2021-02-17 08:45:00;9;12,95;100,13;4,45;183;245;1;0,1;-1
2021-02-17 08:50:00;10;12,97;100,13;4,64;167;155;0;0,1;-1
2021-02-17 08:55:00;11;12,98;100,14;4,8;149;155;0;0;-1
2021-02-17 09:00:00;0;12,97;100,14;4,97;156;280;0,6;0,1;-1
2021-02-17 09:05:00;1;12,95;98,35;4,94;134;245;0,4;0;-1
2021-02-17 09:10:00;2;12,95;97,56;4,84;139;325;0;0,1;-1
2021-02-17 09:15:00;3;12,93;99,5;4,97;125;308;0,2;0;-1
2021-02-17 09:20:00;4;12,97;98,76;5,07;174;115;0;0,1;-1
2021-02-17 09:25:00;5;13,07;97,49;5,4;208;255;0;0,1;-1
2021-02-17 09:30:00;6;13,01;95,95;5,59;155;200;0,2;0;-1
2021-02-17 09:35:00;7;13,04;96,65;5,7;178;223;0;0,1;-1
2021-02-17 09:40:00;8;13,04;96,7;5,74;173;168;0;0;-1
2021-02-17 09:45:00;9;13,01;93,85;5,65;157;293;0,8;0,1;-1
2021-02-17 09:50:00;10;12,96;96,41;5,65;119;108;0,2;0,1;-1
2021-02-17 09:55:00;11;13,01;96,05;5,69;173;260;0,5;0,1;-1
2021-02-17 10:00:00;0;13,01;95,62;5,7;162;228;0;0;-1
2021-02-17 10:05:00;1;13,06;94,78;5,77;192;200;0,5;0,1;-1
2021-02-17 10:10:00;2;13,11;95,29;5,9;208;180;0,8;0,1;-1
2021-02-17 10:15:00;3;13,1;90,49;5,95;184;188;0,6;0,1;-1
2021-02-17 10:20:00;4;13,1;91,63;6,05;195;208;0,3;0;-1
2021-02-17 10:25:00;5;13,05;92,6;6,13;160;248;0,3;0,1;-1
2021-02-17 10:30:00;6;13,05;92,39;6,26;157;215;0,4;0,1;-1
2021-02-17 10:35:00;7;13,05;93,7;6,3;168;265;0,9;0;-1
2021-02-17 10:40:00;8;13,1;93,64;6,28;201;160;0,3;0,1;-1
2021-02-17 10:45:00;9;13,11;92,99;6,46;221;233;0,6;0,1;-1
2021-02-17 10:50:00;10;13,08;94,14;6,65;182;255;1;0,1;-1
2021-02-17 10:55:00;11;13,07;92,24;6,45;183;243;0,3;0;-1
2021-02-17 11:00:00;0;13,1;89,3;6,56;206;228;0,4;0,1;-1
2021-02-17 11:05:00;1;13,23;86,48;7,03;283;213;0,5;0,1;-1
2021-02-17 11:10:00;2;13,18;86,01;7,58;242;150;0,5;0,1;-1
2021-02-17 11:15:00;3;13,23;76,91;7,21;660;190;0,8;0;-1
2021-02-17 11:20:00;4;13,14;87,12;7,16;156;295;2,4;0,1;-1
2021-02-17 11:25:00;5;13,11;86,16;6,46;208;293;1;0,1;-1
2021-02-17 11:30:00;6;13,2;80,42;7,05;258;145;0;0,1;-1
2021-02-17 11:35:00;7;13,19;84,03;7,47;216;190;1,7;0,1;-1
2021-02-17 11:40:00;8;13,1;82,66;7,13;158;168;1;0,1;-1
2021-02-17 11:45:00;9;13,11;78,43;7,41;187;198;0,9;0;-1
2021-02-17 11:50:00;10;13,11;77,25;7,64;275;198;0,3;0,1;-1
2021-02-17 11:55:00;11;13,12;71,28;8,03;337;188;1,5;0,1;-1
2021-02-17 12:00:00;0;13,13;76,29;8,17;197;205;0,6;0;-1
2021-02-17 12:05:00;1;13,15;76,5;8,14;209;213;0,3;0,1;-1
2021-02-17 12:10:00;2;13,22;74,08;8,55;270;190;0,5;0;-1
2021-02-17 12:15:00;3;13,2;72,79;8,54;287;135;0,5;0,1;-1
2021-02-17 12:20:00;4;13,11;67,67;8,59;123;215;3,5;0,1;-1
2021-02-17 12:25:00;5;13,02;68,81;7,9;95;270;0,1;0;-1
2021-02-17 12:30:00;6;13;70,82;7,83;102;18;0,3;0,1;-1
2021-02-17 12:35:00;7;13,03;75,26;7,5;546;270;0,6;0;-1
2021-02-17 12:40:00;8;13,04;70,77;7,39;112;193;0,2;0;-1
2021-02-17 12:45:00;9;13,09;69,39;7,4;168;195;0,9;0,1;-1
2021-02-17 12:50:00;10;13,08;70,06;7,62;133;360;0,3;0,1;-1
2021-02-17 12:55:00;11;13,09;74,68;7,67;157;310;0,8;0;-1
2021-02-17 13:00:00;0;13,1;74,29;7,67;200;318;0,9;0,1;-1
2021-02-17 13:05:00;1;13,1;70,37;7,84;149;333;0,9;0;0
2021-02-17 13:10:00;2;13,14;64,13;7,84;197;280;0,4;0,1;0
2021-02-17 13:15:00;3;13,14;67,87;8,16;171;288;0,9;0;0
2021-02-17 13:20:00;4;13,13;67,64;8,34;176;228;0,5;0,1;0
2021-02-17 13:25:00;5;13,08;68,09;8,64;123;200;0,8;0;0
2021-02-17 13:30:00;6;13,07;69,74;8,67;144;250;1,7;0,1;0
2021-02-17 13:35:00;7;13,04;68,39;8,29;115;200;0,3;0;0
2021-02-17 13:40:00;8;13,03;67,7;8,29;120;233;0,5;0,1;0
2021-02-17 13:45:00;9;12,99;71,35;8,3;91;198;0,6;0;0
2021-02-17 13:50:00;10;12,96;72,68;8,08;116;210;0,8;0,1;0
2021-02-17 13:55:00;11;12,95;72,13;7,84;240;188;0,5;0;0
2021-02-17 14:00:00;0;12,95;71,43;7,65;92;190;0,2;0;0
2021-02-17 14:05:00;1;12,94;72,11;7,65;70;238;0,5;0;0
2021-02-17 14:10:00;2;12,92;75,27;7,45;51;213;0,2;0;0
2021-02-17 14:15:00;3;12,9;75,73;7,01;51;188;1;0,1;0
2021-02-17 14:20:00;4;12,9;79,21;6,65;66;265;0,1;0;0
2021-02-17 14:25:00;5;12,93;79,28;6,58;97;200;0,5;0;0
2021-02-17 14:30:00;6;12,91;78,59;6,61;91;140;0,3;0;0
2021-02-17 14:35:00;7;12,94;82,02;6,82;119;305;0,9;0,1;0
2021-02-17 14:40:00;8;12,96;73,86;6,93;136;65;0,1;0;0
2021-02-17 14:45:00;9;12,95;81,9;7,19;105;190;1,1;0;0
2021-02-17 14:50:00;10;12,93;78,29;7,26;87;245;0,3;0;0
2021-02-17 14:55:00;11;12,91;80,51;7,09;45;180;0,7;0,1;0
2021-02-17 15:00:00;0;12,88;79,34;6,64;30;228;0,6;0;0
2021-02-17 15:05:00;1;12,87;78,32;6,13;30;133;0;0;0
2021-02-17 15:10:00;2;12,86;80,49;5,75;35;215;0,2;0;0
2021-02-17 15:15:00;3;12,86;79,35;5,83;30;163;0,1;0;0
2021-02-17 15:20:00;4;12,85;79,07;5,85;26;145;0;0;0
2021-02-17 15:25:00;5;12,85;80,51;5,57;27;110;0;0;0
2021-02-17 15:30:00;6;12,85;79,25;5,28;60;275;0,4;0;0
2021-02-17 15:35:00;7;12,84;82,55;5,18;35;120;0;0;0
2021-02-17 15:40:00;8;12,84;82,7;5,1;28;225;0,2;0;0
2021-02-17 15:45:00;9;12,83;82,37;5,01;19;248;0,3;0;0
2021-02-17 15:50:00;10;12,83;82,22;4,74;18;320;0,8;0;0
2021-02-17 15:55:00;11;12,83;82,49;4,43;20;353;0;0,1;0
2021-02-17 16:00:00;0;12,82;83;4,23;17;295;0;0;0
2021-02-17 16:05:00;1;12,82;83,31;4,09;17;253;0;0;0
2021-02-17 16:10:00;2;12,82;84,26;4;15;280;0,7;0;0
2021-02-17 16:15:00;3;12,81;85,47;3,72;15;280;0,7;0;0
2021-02-17 16:20:00;4;12,81;86,08;3,49;14;308;0,6;0;0
2021-02-17 16:25:00;5;12,81;86,98;3,35;13;310;0,4;0;0
2021-02-17 16:30:00;6;12,81;88,11;3,19;13;13;0;0;0
2021-02-17 16:35:00;7;12,81;89,04;3,04;10;360;0;0;0
2021-02-17 16:40:00;8;12,8;89,69;2,82;7;320;0,2;0;0
2021-02-17 16:45:00;9;12,8;90,47;2,66;6;313;0,7;0;0
2021-02-17 16:50:00;10;12,8;91,82;2,5;4;298;0,7;0;0
2021-02-17 16:55:00;11;12,8;92,34;2,33;4;335;0,5;0;0
2021-02-17 17:00:00;0;12,79;93,77;2,1;3;325;0,6;0;0
2021-02-17 17:05:00;1;12,79;95,49;1,86;3;315;0,9;0;0
2021-02-17 17:10:00;2;12,79;96,03;1,67;2;310;0,6;0;0
2021-02-17 17:15:00;3;12,79;96,93;1,5;2;325;0,6;0;0
2021-02-17 17:20:00;4;12,79;97,62;1,38;2;328;0,8;0;0
2021-02-17 17:25:00;5;12,78;97,92;1,32;2;320;0,9;0;0
2021-02-17 17:30:00;6;12,78;97,99;1,14;2;308;1,1;0;0
2021-02-17 17:35:00;7;12,78;99,51;1,05;2;293;1,2;0;0
2021-02-17 17:40:00;8;12,78;100,05;1,13;2;295;1,3;0;0
2021-02-17 17:45:00;9;12,78;100,17;1,05;2;298;0,6;0;0
2021-02-17 17:50:00;10;12,77;100,17;0,99;2;325;0,8;0;0
2021-02-17 17:55:00;11;12,77;100,14;0,78;2;320;0,9;0;0
2021-02-17 18:00:00;0;12,77;100,17;0,61;2;315;1,3;0;0
2021-02-17 18:05:00;1;12,77;100,17;0,41;2;310;1,2;0;0
2021-02-17 18:10:00;2;12,77;100,18;0,31;2;315;1,2;0;0
2021-02-17 18:15:00;3;12,77;100,17;0,28;2;313;1,2;0;0
2021-02-17 18:20:00;4;12,76;100,16;0,28;2;315;0,7;0;0
2021-02-17 18:25:00;5;12,76;100,17;0,27;2;325;0,6;0;0
2021-02-17 18:30:00;6;12,76;100,16;0,16;2;328;0,6;0;0
2021-02-17 18:35:00;7;12,76;100,17;0,03;2;320;0,9;0;0
2021-02-17 18:40:00;8;12,76;100,17;-0,05;2;320;1,2;0;0
2021-02-17 18:45:00;9;12,76;100,17;-0,06;2;320;0,9;0;0
2021-02-17 18:50:00;10;12,75;100,17;-0,08;2;335;1,2;0;0
2021-02-17 18:55:00;11;12,75;100,17;-0,28;2;328;1,2;0;0
2021-02-17 19:00:00;0;12,75;100,17;-0,39;2;320;1,2;0;0
2021-02-17 19:05:00;1;12,75;100,18;-0,45;2;325;0,8;0;0
2021-02-17 19:10:00;2;12,75;100,17;-0,41;2;318;0,8;0;0
2021-02-17 19:15:00;3;12,75;100,17;-0,5;3;320;1,1;0;0
2021-02-17 19:20:00;4;12,75;100,17;-0,46;2;328;1,1;0;0
2021-02-17 19:25:00;5;12,74;100,17;-0,6;2;325;1,5;0;0
2021-02-17 19:30:00;6;12,74;100,17;-0,7;3;320;1,5;0;0
2021-02-17 19:35:00;7;12,74;100,17;-0,74;2;330;0,8;0;0
2021-02-17 19:40:00;8;12,74;100,17;-0,65;3;328;0,7;0;0
2021-02-17 19:45:00;9;12,74;100,17;-0,6;3;328;0,7;0;0
2021-02-17 19:50:00;10;12,74;100,17;-0,56;3;313;0,9;0;0
2021-02-17 19:55:00;11;12,74;100,16;-0,49;3;320;0,4;0;0
2021-02-17 20:00:00;0;12,73;100,17;-0,5;3;320;1;0;0
2021-02-17 20:05:00;1;12,73;100,17;-0,56;3;208;0;0;0
2021-02-17 20:10:00;2;12,73;100,17;-0,84;3;315;0,4;0;0
2021-02-17 20:15:00;3;12,73;100,16;-0,75;3;315;0,9;0;0
2021-02-17 20:20:00;4;12,73;100,17;-0,72;3;310;0,7;0;0
2021-02-17 20:25:00;5;12,73;100,17;-0,83;3;315;1,3;0;0
2021-02-17 20:30:00;6;12,73;100,18;-0,83;3;318;1,2;0;0
2021-02-17 20:35:00;7;12,73;100,18;-0,85;3;315;1,5;0;0
2021-02-17 20:40:00;8;12,72;100,17;-0,98;3;320;1,3;0;0
2021-02-17 20:45:00;9;12,72;100,16;-0,99;3;320;1;0;0
2021-02-17 20:50:00;10;12,72;100,17;-0,88;3;325;1;0;0
2021-02-17 20:55:00;11;12,72;100,17;-0,95;2;320;1,3;0;0
2021-02-17 21:00:00;0;12,72;100,17;-1,02;3;320;0,9;0;0
2021-02-17 21:05:00;1;12,72;100,16;-1;3;5;0,8;0;0
2021-02-17 21:10:00;2;12,71;100,17;-1,07;3;18;0,5;0;0
2021-02-17 21:15:00;3;12,71;100,17;-1,08;3;315;1;0;0
2021-02-17 21:20:00;4;12,71;100,17;-1,19;3;333;0,9;0;0
2021-02-17 21:25:00;5;12,71;100,17;-1,3;3;325;1,1;0;0
2021-02-17 21:30:00;6;12,71;100,16;-1,29;2;318;1,3;0;0
2021-02-17 21:35:00;7;12,71;100,17;-1,25;3;323;1,2;0;0
2021-02-17 21:40:00;8;12,71;100,17;-1,3;3;320;0,8;0;0
2021-02-17 21:45:00;9;12,71;100,16;-1,31;3;315;1,2;0;0
2021-02-17 21:50:00;10;12,71;100,17;-1,33;3;325;0,9;0;0
2021-02-17 21:55:00;11;12,7;100,16;-1,34;3;320;0,8;0;0
2021-02-17 22:00:00;0;12,7;100,16;-1,29;3;325;0,9;0;0
2021-02-17 22:05:00;1;12,7;100,18;-1,27;3;318;1,1;0;0
2021-02-17 22:10:00;2;12,7;100,16;-1,31;3;313;1,2;0;0
2021-02-17 22:15:00;3;12,7;100,17;-1,32;3;328;0,5;0;0
2021-02-17 22:20:00;4;12,7;100,18;-1,31;3;320;1;0;0
2021-02-17 22:25:00;5;12,7;100,18;-1,35;3;325;0,9;0;0
2021-02-17 22:30:00;6;12,7;100,17;-1,4;3;320;1,3;0;0
2021-02-17 22:35:00;7;12,69;100,18;-1,38;3;320;0,8;0;0
2021-02-17 22:40:00;8;12,69;100,17;-1,27;3;325;1,2;0;0
2021-02-17 22:45:00;9;12,69;100,17;-1,38;3;320;1;0;0
2021-02-17 22:50:00;10;12,69;100,17;-1,38;3;320;1,6;0;0
2021-02-17 22:55:00;11;12,69;100,17;-1,39;3;323;1,1;0;0
2021-02-17 23:00:00;0;12,69;100,17;-1,43;3;318;1,1;0;0
2021-02-17 23:05:00;1;12,69;100,17;-1,49;3;318;1,3;0;0
2021-02-17 23:10:00;2;12,69;100,17;-1,5;3;318;1,4;0;0
2021-02-17 23:15:00;3;12,69;100,18;-1,5;3;318;1,6;0;0
2021-02-17 23:20:00;4;12,69;100,18;-1,54;3;320;1,4;0;0
2021-02-17 23:25:00;5;12,68;100,17;-1,55;3;325;1,1;0;0
2021-02-17 23:30:00;6;12,68;100,17;-1,63;3;320;1,3;0;0
2021-02-17 23:35:00;7;12,68;100,17;-1,63;3;320;1,1;0;0
2021-02-17 23:40:00;8;12,68;100,17;-1,67;3;328;0,9;0;0
2021-02-17 23:45:00;9;12,68;100,18;-1,68;3;320;1;0;0
2021-02-17 23:50:00;10;12,68;100,17;-1,68;3;315;1,5;0;0
2021-02-17 23:55:00;11;12,68;100,17;-1,66;3;318;1,4;0;0
2021-02-18 00:00:00;0;12,68;100,17;-1,63;3;328;1,2;0;0
2021-02-18 00:05:00;1;12,67;100,18;-1,48;3;323;1,2;0;0
2021-02-18 00:10:00;2;12,67;100,18;-1,52;3;323;1,2;0;0
2021-02-18 00:15:00;3;12,67;100,17;-1,54;3;318;1,2;0;0
2021-02-18 00:20:00;4;12,67;100,18;-1,57;3;315;0,9;0;0
2021-02-18 00:25:00;5;12,67;100,18;-1,43;3;328;1,1;0;0
2021-02-18 00:30:00;6;12,67;100,17;-1,4;3;310;1,1;0;0
2021-02-18 00:35:00;7;12,67;100,17;-1,44;3;318;1,3;0;0
2021-02-18 00:40:00;8;12,67;100,18;-1,4;3;328;0,7;0;0
2021-02-18 00:45:00;9;12,67;100,18;-1,4;3;315;0,7;0;0
2021-02-18 00:50:00;10;12,67;100,17;-1,36;3;320;0,5;0;0
2021-02-18 00:55:00;11;12,66;100,17;-1,36;3;335;0,5;0;0
2021-02-18 01:00:00;0;12,66;100,18;-1,33;3;328;1;0;-1
2021-02-18 01:05:00;1;12,62;100,17;-1,33;3;325;0,5;0;-1
2021-02-18 01:10:00;2;12,62;100,17;-1,27;3;320;0,9;0;-1
2021-02-18 01:15:00;3;12,62;100,16;-1,27;3;315;1,1;0;-1
2021-02-18 01:20:00;4;12,62;100,17;-1,22;3;325;0,5;0;-1
2021-02-18 01:25:00;5;12,61;100,16;-1,22;3;328;0,5;0;-1
2021-02-18 01:30:00;6;12,61;100,18;-1,22;3;315;0,6;0;-1
2021-02-18 01:35:00;7;12,61;100,17;-1,16;3;315;0,9;0;-1
2021-02-18 01:40:00;8;12,61;100,17;-1,11;3;330;0,8;0;-1
2021-02-18 01:45:00;9;12,61;100,17;-1,33;3;330;0,9;0;-1
2021-02-18 01:50:00;10;12,61;100,17;-1,44;3;320;1,2;0;-1
2021-02-18 01:55:00;11;12,6;100,17;-1,46;3;320;1;0;-1
2021-02-18 02:00:00;0;12,6;100,17;-1,47;3;320;1,2;0;-1
2021-02-18 02:05:00;1;12,6;100,17;-1,52;3;313;1,1;0;-1
2021-02-18 02:10:00;2;12,6;100,17;-1,44;3;318;1,1;0;-1
2021-02-18 02:15:00;3;12,6;100,17;-1,47;3;320;0,9;0;-1
2021-02-18 02:20:00;4;12,6;100,17;-1,47;3;333;0,8;0;-1
2021-02-18 02:25:00;5;12,59;100,17;-1,58;3;335;0,8;0;-1
2021-02-18 02:30:00;6;12,59;100,18;-1,68;3;320;0,8;0;-1
2021-02-18 02:35:00;7;12,59;100,16;-1,66;3;330;0,6;0;-1
2021-02-18 02:40:00;8;12,59;100,17;-1,7;3;318;1,2;0;-1
2021-02-18 02:45:00;9;12,59;100,16;-1,64;3;335;0,6;0;-1
2021-02-18 02:50:00;10;12,59;100,17;-1,6;3;320;1,4;0;-1
2021-02-18 02:55:00;11;12,58;100,17;-1,61;3;320;0,9;0;-1
2021-02-18 03:00:00;0;12,58;100,17;-1,63;3;328;0,9;0;-1
2021-02-18 03:05:00;1;12,58;100,17;-1,58;3;320;1,1;0;-1
2021-02-18 03:10:00;2;12,58;100,17;-1,5;3;333;0,7;0;-1
2021-02-18 03:15:00;3;12,58;100,17;-1,58;3;350;0,2;0;-1
2021-02-18 03:20:00;4;12,58;100,17;-1,52;3;333;0,6;0;-1
2021-02-18 03:25:00;5;12,57;100,17;-1,42;3;320;0,3;0;-1
2021-02-18 03:30:00;6;12,57;100,18;-1,43;3;328;0,6;0;-1
2021-02-18 03:35:00;7;12,57;100,18;-1,55;3;333;0,8;0;-1
2021-02-18 03:40:00;8;12,57;100,17;-1,61;3;338;0,7;0;-1
2021-02-18 03:45:00;9;12,57;100,17;-1,6;3;325;0,4;0;-1
2021-02-18 03:50:00;10;12,57;100,17;-1,33;3;298;0,6;0;-1
2021-02-18 03:55:00;11;12,57;100,18;-1,18;3;303;0,8;0;-1
2021-02-18 04:00:00;0;12,56;100,17;-1,22;3;303;0,5;0;-1
2021-02-18 04:05:00;1;12,56;100,17;-1,36;3;303;1,1;0;-1
2021-02-18 04:10:00;2;12,45;100,18;-1,25;3;335;0,3;0;-1
2021-02-18 04:15:00;3;12,53;100,15;-1,38;2;15;0,5;0;-1
2021-02-18 04:20:00;4;12,54;100,16;-1,6;2;300;1,2;0;-1
2021-02-18 04:25:00;5;12,55;100,16;-1,85;2;313;0,8;0;-1
2021-02-18 04:30:00;6;12,55;100,16;-1,87;3;333;0,6;0;-1
2021-02-18 04:35:00;7;12,55;100,17;-1,78;3;325;0,6;0;-1
2021-02-18 04:40:00;8;12,55;100,17;-1,91;3;315;0,6;0;-1
2021-02-18 04:45:00;9;12,55;100,17;-1,93;3;333;1;0;-1
2021-02-18 04:50:00;10;12,55;100,17;-2,07;3;328;1,1;0;-1
2021-02-18 04:55:00;11;12,54;100,17;-2,19;3;320;1;0;-1
2021-02-18 05:00:00;0;12,54;100,17;-2,18;3;315;1,4;0;-1
2021-02-18 05:05:00;1;12,54;100,18;-2,24;3;328;1,1;0;-1
2021-02-18 05:10:00;2;12,54;100,18;-2,21;3;325;1,2;0;-1
2021-02-18 05:15:00;3;12,54;100,18;-2,25;3;320;1;0;-1
2021-02-18 05:20:00;4;12,54;100,18;-2,18;3;330;0,9;0;-1
2021-02-18 05:25:00;5;12,54;100,17;-2,22;3;320;1,2;0;-1
2021-02-18 05:30:00;6;12,53;100,18;-2,2;3;315;1,2;0;-1
2021-02-18 05:35:00;7;12,53;100,18;-2,07;3;323;0,4;0;-1
2021-02-18 05:40:00;8;12,53;100,17;-1,88;3;328;0,6;0;-1
2021-02-18 05:45:00;9;12,53;100,17;-1,88;3;320;0,6;0;-1
2021-02-18 05:50:00;10;12,53;100,17;-1,99;3;338;0,7;0;-1
2021-02-18 05:55:00;11;12,53;100,17;-2,06;3;328;0,6;0;-1
2021-02-18 06:00:00;0;12,53;100,17;-2,02;3;320;0,7;0;-1
2021-02-18 06:05:00;1;12,53;100,17;-1,99;3;308;1;0;-1
2021-02-18 06:10:00;2;12,52;100,17;-1,94;3;320;0,6;0;-1
2021-02-18 06:15:00;3;12,52;100,18;-1,89;4;323;0,8;0;-1
2021-02-18 06:20:00;4;12,52;100,18;-1,94;4;333;0,8;0;-1
2021-02-18 06:25:00;5;12,52;100,17;-2,05;6;320;0,8;0;-1
2021-02-18 06:30:00;6;12,52;100,18;-2,07;9;320;1,4;0;-1
2021-02-18 06:35:00;7;12,52;100,17;-2,1;14;318;0,6;0;-1
2021-02-18 06:40:00;8;12,52;100,17;-1,89;17;320;0,5;0;-1
2021-02-18 06:45:00;9;12,52;100,17;-1,8;18;318;0,5;0;-1
2021-02-18 06:50:00;10;12,52;100,18;-1,74;20;345;0,3;0;-1
2021-02-18 06:55:00;11;12,52;100,18;-1,78;21;320;1;0;-1
2021-02-18 07:00:00;0;12,52;100,17;-1,79;22;318;0,8;0;-1
2021-02-18 07:05:00;1;12,51;100,17;-1,75;22;313;0,5;0;-1
2021-02-18 07:10:00;2;12,51;100,18;-1,67;24;325;0,9;0;-1
2021-02-18 07:15:00;3;12,51;100,17;-1,61;26;323;0,3;0;-1
2021-02-18 07:20:00;4;12,51;100,17;-1,58;33;325;0,6;0;-1
2021-02-18 07:25:00;5;12,51;100,17;-1,57;47;323;0,9;0;-1
2021-02-18 07:30:00;6;12,53;100,17;-1,45;59;318;0,6;0;-1
2021-02-18 07:35:00;7;12,56;100,17;-1,31;68;318;0,5;0;-1
2021-02-18 07:40:00;8;12,56;100,17;-1,02;68;323;0,1;0;-1
2021-02-18 07:45:00;9;12,57;100,17;-0,55;66;260;0,2;0;-1
2021-02-18 07:50:00;10;12,58;100,16;-0,29;65;285;0;0;-1
2021-02-18 07:55:00;11;12,59;100,17;-0,17;68;358;0;0;-1
2021-02-18 08:00:00;0;12,61;100,16;-0,11;80;325;0,4;0;-1
2021-02-18 08:05:00;1;12,63;100,17;-0,01;85;278;0,3;0;-1
2021-02-18 08:10:00;2;12,67;100,16;0,17;92;263;0,2;0;-1
2021-02-18 08:15:00;3;12,73;100,16;0,27;107;248;0,6;0;-1
2021-02-18 08:20:00;4;12,81;100,17;0,57;158;98;0;0;-1
2021-02-18 08:25:00;5;12,95;100,16;0,59;133;18;0;0;-1
2021-02-18 08:30:00;6;12,99;100,16;0,8;130;53;0;0;-1
2021-02-18 08:35:00;7;12,96;100,16;0,99;112;43;0;0;-1
2021-02-18 08:40:00;8;12,93;100,16;1,3;111;138;0;0;-1
2021-02-18 08:45:00;9;12,97;100,16;1,58;179;115;0;0;-1
2021-02-18 08:50:00;10;13,18;100,16;2,08;279;110;0;0;-1
2021-02-18 08:55:00;11;13,28;100,15;2,56;221;223;0;0;-1
2021-02-18 09:00:00;0;13,4;100,16;2,66;227;120;0;0;-1
