Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i;UB
2021-01-02 03:15:00;3;100,08;-3,32;3,19;360;1,4;0;-1;12,24
2021-01-02 03:20:00;4;100,09;-3,37;3,25;325;1,5;0;-1;12,25
2021-01-02 03:25:00;5;100,09;-3,39;3,33;53;0,4;0;-1;12,25
2021-01-02 03:30:00;6;100,08;-3,42;3,34;333;1;0;-1;12,24
2021-01-02 03:35:00;7;100,08;-3,4;3,33;45;1;0;-1;12,24
2021-01-02 03:40:00;8;100,08;-3,41;3,36;5;0,5;0;-1;12,24
2021-01-02 03:45:00;9;100,08;-3,45;3,38;70;1,4;0;-1;12,24
2021-01-02 03:50:00;10;100,08;-3,45;3,36;333;0,9;0;-1;12,24
2021-01-02 03:55:00;11;100,08;-3,44;3,37;50;0,9;0;-1;12,24
2021-01-02 04:00:00;0;100,09;-3,47;3,4;345;1,1;0;-1;12,24
2021-01-02 04:05:00;1;100,08;-3,48;3,42;333;1,3;0;-1;12,24
2021-01-02 04:10:00;2;100,09;-3,47;3,39;343;0,7;0;-1;12,24
2021-01-02 04:15:00;3;100,09;-3,47;3,41;350;1,4;0;-1;12,24
2021-01-02 04:20:00;4;100,09;-3,47;3,46;48;0,3;0;-1;12,24
2021-01-02 04:25:00;5;100,09;-3,49;3,41;323;1,4;0;-1;12,24
2021-01-02 04:30:00;6;100,09;-3,5;3,38;348;0,9;0;-1;12,24
2021-01-02 04:35:00;7;100,09;-3,49;3,45;338;0,7;0;-1;12,24
2021-01-02 04:40:00;8;100,08;-3,48;3,41;30;1,3;0;-1;12,24
2021-01-02 04:45:00;9;100,08;-3,48;3,46;308;1,2;0;-1;12,24
2021-01-02 04:50:00;10;100,08;-3,48;3,36;333;1;0;-1;12,24
2021-01-02 04:55:00;11;100,08;-3,5;3,45;8;1,4;0;-1;12,24
2021-01-02 05:00:00;0;100,09;-3,49;3,41;355;1,9;0;-1;12,24
2021-01-02 05:05:00;1;100,09;-3,49;3,43;355;1,3;0;-1;12,24
2021-01-02 05:10:00;2;100,09;-3,51;3,47;360;2,1;0;-1;12,24
2021-01-02 05:15:00;3;100,08;-3,5;3,47;355;1,5;0;-1;12,24
2021-01-02 05:20:00;4;100,09;-3,55;3,53;353;2,2;0;-1;12,24
2021-01-02 05:25:00;5;100,09;-3,54;3,45;355;2,5;0;-1;12,24
2021-01-02 05:30:00;6;100,1;-3,55;3,49;15;0,9;0;-1;12,24
2021-01-02 05:35:00;7;100,09;-3,57;3,47;23;0,9;0;-1;12,24
2021-01-02 05:40:00;8;100,1;-3,57;3,51;350;1;0;-1;12,24
2021-01-02 05:45:00;9;100,1;-3,56;3,47;335;2,3;0;-1;12,24
2021-01-02 05:50:00;10;100,1;-3,58;3,46;48;0,4;0;-1;12,24
2021-01-02 05:55:00;11;100,1;-3,56;3,47;8;2;0;-1;12,24
2021-01-02 06:00:00;0;100,1;-3,55;3,5;348;1,1;0;-1;12,24
2021-01-02 06:05:00;1;100,1;-3,57;3,48;3;2,6;0;-1;12,24
2021-01-02 06:10:00;2;100,1;-3,54;3,49;355;1,5;0;-1;12,24
2021-01-02 06:15:00;3;100,09;-3,58;3,51;360;1,5;0;-1;12,24
2021-01-02 06:20:00;4;100,1;-3,58;3,45;20;1,7;0;-1;12,24
2021-01-02 06:25:00;5;100,1;-3,6;3,49;353;1,9;0;-1;12,24
2021-01-02 06:30:00;6;100,1;-3,58;3,41;5;0,9;0;-1;12,23
2021-01-02 06:35:00;7;100,09;-3,54;3,49;28;2,4;0;-1;12,23
2021-01-02 06:40:00;8;100,09;-3,58;3,45;53;1,5;0;-1;12,23
2021-01-02 06:45:00;9;100,1;-3,57;3,43;358;1,4;0;-1;12,23
2021-01-02 06:50:00;10;100,1;-3,58;3,45;350;1,3;0;-1;12,23
2021-01-02 06:55:00;11;100,09;-3,57;3,46;330;1,6;0;-1;12,23
2021-01-02 07:00:00;0;100,09;-3,55;3,53;350;1,3;0;-1;12,23
2021-01-02 07:05:00;1;100,1;-3,57;3,51;343;1,5;0;-1;12,23
2021-01-02 07:10:00;2;100,1;-3,58;3,5;345;0,8;0;-1;12,23
2021-01-02 07:15:00;3;100,1;-3,58;3,61;345;1,2;0;-1;12,23
2021-01-02 07:20:00;4;100,1;-3,58;3,61;345;1,2;0;-1;12,23
2021-01-02 07:25:00;5;100,09;-3,58;3,72;10;1,3;0;-1;12,23
2021-01-02 07:30:00;6;100,1;-3,58;3,76;338;0,7;0;-1;12,23
2021-01-02 07:35:00;7;100,1;-3,59;4,11;20;1;0;-1;12,23
2021-01-02 07:40:00;8;100,1;-3,57;4,43;358;1,5;0;-1;12,23
2021-01-02 07:45:00;9;100,09;-3,62;4,86;15;1,2;0;-1;12,23
2021-01-02 07:50:00;10;100,1;-3,6;5,55;355;1,5;0;-1;12,23
2021-01-02 07:55:00;11;100,09;-3,58;5,57;358;1,6;0;-1;12,23
2021-01-02 08:00:00;0;100,09;-3,59;4,97;313;1,4;0;-1;12,23
2021-01-02 08:05:00;1;100,1;-3,6;4,66;353;0,9;0;-1;12,23
2021-01-02 08:10:00;2;100,09;-3,58;4,3;358;0,9;0;-1;12,23
2021-01-02 08:15:00;3;100,09;-3,6;4,43;23;0,9;0;-1;12,23
2021-01-02 08:20:00;4;100,1;-3,6;4,47;325;0,8;0;-1;12,23
2021-01-02 08:25:00;5;100,1;-3,59;4,49;348;0,9;0;-1;12,23
2021-01-02 08:30:00;6;100,1;-3,55;4,46;343;0,8;0;-1;12,23
2021-01-02 08:35:00;7;100,1;-3,58;4,56;320;0,7;0;-1;12,23
2021-01-02 08:40:00;8;100,09;-3,61;4,78;320;0,8;0;-1;12,23
2021-01-02 08:45:00;9;100,09;-3,57;4,86;325;1,1;0;-1;12,23
2021-01-02 08:50:00;10;100,1;-3,57;4,87;330;0,9;0;-1;12,23
2021-01-02 08:55:00;11;100,1;-3,57;4,92;318;0,5;0;-1;12,23
2021-01-02 09:00:00;0;100,1;-3,57;4,96;340;0,9;0;-1;12,23
2021-01-02 09:05:00;1;100,09;-3,56;4,63;18;0,1;0;-1;12,23
2021-01-02 09:10:00;2;100,1;-3,53;4,57;345;0,7;0;-1;12,23
2021-01-02 09:15:00;3;100,1;-3,53;4,58;90;0,1;0;-1;12,23
2021-01-02 09:20:00;4;100,1;-3,54;4,81;338;0,6;0;-1;12,23
2021-01-02 09:25:00;5;100,1;-3,52;5,92;323;0,4;0;-1;12,23
2021-01-02 09:30:00;6;100,09;-3,51;7,65;328;0,9;0;-1;12,23
2021-01-02 09:35:00;7;100,08;-3,5;7,44;343;0,7;0;-1;12,23
2021-01-02 09:40:00;8;100,09;-3,41;8,42;318;0,6;0;-1;12,23
2021-01-02 09:45:00;9;100,08;-3,45;6,48;358;0,4;0;-1;12,23
2021-01-02 09:50:00;10;100,09;-3,49;6,71;40;0,6;0;-1;12,23
2021-01-02 09:55:00;11;100,08;-3,44;9,49;348;0,7;0;-1;12,23
2021-01-02 10:00:00;0;100,09;-3,45;7,46;328;0,6;0;-1;12,23
2021-01-02 10:05:00;1;100,09;-3,42;6,88;350;0,4;0;-1;12,22
2021-01-02 10:10:00;2;100,09;-3,37;9,84;33;0,9;0;-1;12,22
2021-01-02 10:15:00;3;100,09;-3,39;7,07;25;0,7;0;-1;12,22
2021-01-02 10:20:00;4;100,09;-3,42;9,04;323;1,3;0;-1;12,22
2021-01-02 10:25:00;5;100,09;-3,36;8,02;333;0,6;0;-1;12,22
2021-01-02 10:30:00;6;100,1;-3,36;8,16;10;0,5;0;-1;12,22
2021-01-02 10:35:00;7;100,1;-3,38;11,31;3;0,8;0;-1;12,22
2021-01-02 10:40:00;8;100,09;-3,37;12,95;353;0,7;0;-1;12,22
2021-01-02 10:45:00;9;100,08;-3,34;18,19;360;0,9;0;-1;12,22
2021-01-02 10:50:00;10;100,09;-3,28;15,25;43;1;0;-1;12,22
2021-01-02 10:55:00;11;100,09;-3,33;17,62;333;1,6;0;-1;12,22
2021-01-02 11:00:00;0;100,09;-3,32;17,29;353;1,2;0;-1;12,22
2021-01-02 11:05:00;1;100,09;-3,3;18,45;330;1,3;0;-1;12,22
2021-01-02 11:10:00;2;100,09;-3,32;15,73;340;1,7;0;-1;12,22
2021-01-02 11:15:00;3;100,09;-3,36;14,9;343;1,2;0;-1;12,22
2021-01-02 11:20:00;4;100,09;-3,36;11,76;358;1,6;0;-1;12,22
2021-01-02 11:25:00;5;100,09;-3,37;9,98;335;0,8;0;-1;12,22
2021-01-02 11:30:00;6;100,09;-3,35;11,11;285;0,5;0;-1;12,22
2021-01-02 11:35:00;7;100,09;-3,32;9,96;55;0,3;0;-1;12,22
2021-01-02 11:40:00;8;100,1;-3,34;8,28;23;0,5;0;-1;12,22
2021-01-02 11:45:00;9;100,09;-3,39;10,08;288;0,8;0;-1;12,22
2021-01-02 11:50:00;10;100,09;-3,43;9,78;353;0,8;0;-1;12,22
2021-01-02 11:55:00;11;100,09;-3,44;11,19;328;0,9;0;-1;12,22
2021-01-02 12:00:00;0;100,09;-3,46;9,64;345;0,9;0;-1;12,22
2021-01-02 12:05:00;1;100,09;-3,45;11,29;28;0,9;0;-1;12,22
2021-01-02 12:10:00;2;100,08;-3,52;7,47;358;1,3;0;-1;12,22
2021-01-02 12:15:00;3;100,08;-3,52;6,21;343;1;0;-1;12,22
2021-01-02 12:20:00;4;100,08;-3,57;6,32;8;0,9;0;-1;12,22
2021-01-02 12:25:00;5;100,08;-3,61;6,01;18;1,1;0;-1;12,22
2021-01-02 12:30:00;6;100,09;-3,62;6,25;40;0,9;0;-1;12,22
2021-01-02 12:35:00;7;100,1;-3,64;7,63;360;1,4;0;-1;12,22
2021-01-02 12:40:00;8;100,09;-3,67;8,46;30;1,4;0;-1;12,22
2021-01-02 12:45:00;9;100,1;-3,66;7,5;25;1;0;-1;12,22
2021-01-02 12:50:00;10;100,09;-3,63;6,98;358;0,9;0;-1;12,22
2021-01-02 12:55:00;11;100,09;-3,66;7,05;30;1,3;0;-1;12,22
2021-01-02 13:00:00;0;100,1;-3,7;7,82;315;0,9;0;0;12,22
2021-01-02 13:05:00;1;100,1;-3,66;7,92;350;1,1;0;0;12,25
2021-01-02 13:10:00;2;100,1;-3,67;8,06;308;0,5;0;0;12,26
2021-01-02 13:15:00;3;100,1;-3,65;7,47;13;0,9;0;0;12,26
2021-01-02 13:20:00;4;100,1;-3,66;7,8;340;1,2;0;0;12,26
2021-01-02 13:25:00;5;100,1;-3,7;7,24;350;1;0;0;12,26
2021-01-02 13:30:00;6;100,1;-3,73;6,39;53;1,1;0;0;12,26
2021-01-02 13:35:00;7;100,1;-3,77;6,53;15;0,5;0;0;12,26
2021-01-02 13:40:00;8;100,09;-3,76;6,13;355;0,3;0;0;12,26
2021-01-02 13:45:00;9;100,09;-3,77;6,83;5;1,7;0;0;12,26
2021-01-02 13:50:00;10;100,1;-3,77;7,27;360;1,6;0;0;12,26
2021-01-02 13:55:00;11;100,1;-3,82;6,67;335;1;0;0;12,26
2021-01-02 14:00:00;0;100,1;-3,79;6,31;15;1,1;0;0;12,26
2021-01-02 14:05:00;1;100,1;-3,8;6,36;28;0,4;0;0;12,26
2021-01-02 14:10:00;2;100,1;-3,82;6,18;360;1,5;0;0;12,26
2021-01-02 14:15:00;3;100,1;-3,83;6,11;350;0,7;0;0;12,26
2021-01-02 14:20:00;4;100,1;-3,86;5,58;333;1,2;0;0;12,26
2021-01-02 14:25:00;5;100,09;-3,88;5,83;345;1,2;0;0;12,26
2021-01-02 14:30:00;6;100,1;-3,9;5,42;5;1;0;0;12,26
2021-01-02 14:35:00;7;100,1;-3,94;5,37;8;1;0;0;12,26
2021-01-02 14:40:00;8;100,09;-3,95;5,22;350;0,6;0;0;12,26
2021-01-02 14:45:00;9;100,09;-3,94;4,98;323;0,7;0;0;12,26
2021-01-02 14:50:00;10;100,09;-4,02;5,21;358;0,8;0;0;12,26
2021-01-02 14:55:00;11;100,09;-4,06;5,01;23;1,1;0;0;12,26
2021-01-02 15:00:00;0;100,1;-4,14;4,99;305;1,3;0;0;12,26
2021-01-02 15:05:00;1;100,09;-4,19;4,62;343;1,2;0;0;12,26
2021-01-02 15:10:00;2;100,1;-4,18;4,47;330;0,7;0;0;12,26
2021-01-02 15:15:00;3;100,11;-4,21;4,41;350;0,7;0;0;12,26
2021-01-02 15:20:00;4;100,1;-4,24;4,28;308;0,5;0;0;12,26
2021-01-02 15:25:00;5;100,11;-4,29;4,11;43;1,1;0;0;12,26
2021-01-02 15:30:00;6;100,11;-4,34;4,05;3;1;0;0;12,26
2021-01-02 15:35:00;7;100,1;-4,35;3,94;333;0,6;0;0;12,26
2021-01-02 15:40:00;8;100,1;-4,35;3,94;353;0,8;0;0;12,26
2021-01-02 15:45:00;9;100,1;-4,39;3,78;3;0,3;0;0;12,26
2021-01-02 15:50:00;10;100,1;-4,39;3,67;333;0,4;0;0;12,26
2021-01-02 15:55:00;11;100,1;-4,4;3,72;333;0,8;0;0;12,26
2021-01-02 16:00:00;0;100,11;-4,41;3,67;5;1;0;0;12,26
2021-01-02 16:05:00;1;100,11;-4,46;3,68;3;0,7;0;0;12,26
2021-01-02 16:10:00;2;100,11;-4,46;3,71;333;1,2;0;0;12,26
2021-01-02 16:15:00;3;100,1;-4,46;3,64;358;1,2;0;0;12,26
2021-01-02 16:20:00;4;100,1;-4,5;3,62;338;0,7;0;0;12,26
2021-01-02 16:25:00;5;100,1;-4,48;3,67;358;0,7;0;0;12,25
2021-01-02 16:30:00;6;100,1;-4,48;3,68;358;0,8;0;0;12,25
2021-01-02 16:35:00;7;100,1;-4,52;3,65;8;0,7;0;0;12,25
2021-01-02 16:40:00;8;100,1;-4,49;3,65;350;1,5;0;0;12,25
2021-01-02 16:45:00;9;100,1;-4,49;3,69;328;0,6;0;0;12,25
2021-01-02 16:50:00;10;100,11;-4,51;3,71;350;0,7;0;0;12,25
2021-01-02 16:55:00;11;100,1;-4,52;3,69;10;0,6;0;0;12,25
2021-01-02 17:00:00;0;100,11;-4,51;3,71;333;0,7;0;0;12,25
2021-01-02 17:05:00;1;100,1;-4,51;3,7;350;0,4;0;0;12,25
2021-01-02 17:10:00;2;100,1;-4,51;3,69;355;0,6;0;0;12,25
2021-01-02 17:15:00;3;100,1;-4,52;3,67;350;0,8;0;0;12,25
2021-01-02 17:20:00;4;100,1;-4,52;3,72;15;0,8;0;0;12,25
2021-01-02 17:25:00;5;100,1;-4,5;3,73;20;0,5;0;0;12,25
2021-01-02 17:30:00;6;100,1;-4,5;3,67;330;0,5;0;0;12,25
2021-01-02 17:35:00;7;100,1;-4,5;3,74;355;0,4;0;0;12,25
2021-01-02 17:40:00;8;100,1;-4,52;3,7;15;0,3;0;0;12,25
2021-01-02 17:45:00;9;100,1;-4,53;3,71;5;0,4;0;0;12,25
2021-01-02 17:50:00;10;100,1;-4,5;3,73;340;1,8;0;0;12,25
2021-01-02 17:55:00;11;100,1;-4,54;3,73;360;1;0;0;12,25
2021-01-02 18:00:00;0;100,1;-4,56;3,74;333;1;0;0;12,25
2021-01-02 18:05:00;1;100,11;-4,54;3,71;15;0,8;0;0;12,25
2021-01-02 18:10:00;2;100,11;-4,59;3,76;8;0,6;0;0;12,25
2021-01-02 18:15:00;3;100,11;-4,59;3,74;5;0,8;0;0;12,25
2021-01-02 18:20:00;4;100,11;-4,58;3,76;23;0,8;0;0;12,25
2021-01-02 18:25:00;5;100,11;-4,6;3,72;28;0,9;0;0;12,25
2021-01-02 18:30:00;6;100,11;-4,58;3,7;8;0,4;0;0;12,25
2021-01-02 18:35:00;7;100,1;-4,59;3,74;5;1,1;0;0;12,25
2021-01-02 18:40:00;8;100,1;-4,61;3,66;328;0,9;0;0;12,25
2021-01-02 18:45:00;9;100,1;-4,64;3,74;3;1,1;0;0;12,25
2021-01-02 18:50:00;10;100,09;-4,65;3,73;23;0,6;0;0;12,25
2021-01-02 18:55:00;11;100,1;-4,64;3,75;53;1;0;0;12,25
2021-01-02 19:00:00;0;100,09;-4,66;3,72;60;0,3;0;0;12,25
2021-01-02 19:05:00;1;100,1;-4,63;3,77;8;1,7;0;0;12,25
2021-01-02 19:10:00;2;100,1;-4,66;3,76;25;0,7;0;0;12,25
2021-01-02 19:15:00;3;100,1;-4,65;3,74;40;0,9;0;0;12,25
2021-01-02 19:20:00;4;100,1;-4,66;3,79;333;1,6;0;0;12,25
2021-01-02 19:25:00;5;100,1;-4,66;3,77;320;0,9;0;0;12,25
2021-01-02 19:30:00;6;100,1;-4,66;3,75;318;1,7;0;0;12,25
2021-01-02 19:35:00;7;100,1;-4,67;3,76;358;0,6;0;0;12,25
2021-01-02 19:40:00;8;100,1;-4,67;3,76;20;0,6;0;0;12,25
2021-01-02 19:45:00;9;100,11;-4,66;3,78;345;1,2;0;0;12,25
2021-01-02 19:50:00;10;100,1;-4,64;3,76;25;0,9;0;0;12,25
2021-01-02 19:55:00;11;100,09;-4,67;3,77;28;0,4;0;0;12,25
2021-01-02 20:00:00;0;100,09;-4,62;3,73;360;2;0;0;12,24
2021-01-02 20:05:00;1;100,1;-4,64;3,78;48;0,8;0;0;12,25
2021-01-02 20:10:00;2;100,1;-4,61;3,75;350;0,3;0;0;12,25
2021-01-02 20:15:00;3;100,1;-4,59;3,72;20;0,4;0;0;12,25
2021-01-02 20:20:00;4;100,1;-4,6;3,8;310;0,7;0;0;12,24
2021-01-02 20:25:00;5;100,1;-4,57;3,7;353;0,9;0;0;12,24
2021-01-02 20:30:00;6;100,1;-4,6;3,77;40;0,4;0;0;12,24
2021-01-02 20:35:00;7;100,1;-4,61;3,8;343;0,6;0;0;12,24
2021-01-02 20:40:00;8;100,1;-4,61;3,85;350;0,5;0;0;12,24
2021-01-02 20:45:00;9;100,1;-4,61;3,75;333;0,8;0;0;12,24
2021-01-02 20:50:00;10;100,1;-4,61;3,78;3;0,8;0;0;12,24
2021-01-02 20:55:00;11;100,1;-4,64;3,79;10;0,7;0;0;12,24
2021-01-02 21:00:00;0;100,1;-4,65;3,79;345;0,8;0;0;12,24
2021-01-02 21:05:00;1;100,1;-4,67;3,78;18;0,5;0;0;12,24
2021-01-02 21:10:00;2;100,1;-4,68;3,77;28;0,7;0;0;12,24
2021-01-02 21:15:00;3;100,1;-4,67;3,79;13;0,9;0;0;12,24
2021-01-02 21:20:00;4;100,1;-4,7;3,77;10;0,9;0;0;12,24
2021-01-02 21:25:00;5;100,1;-4,71;3,8;350;0,5;0;0;12,24
2021-01-02 21:30:00;6;100,11;-4,69;3,73;345;0,9;0;0;12,24
2021-01-02 21:35:00;7;100,1;-4,72;3,77;25;1,1;0;0;12,24
2021-01-02 21:40:00;8;100,1;-4,72;3,77;20;0,7;0;0;12,24
2021-01-02 21:45:00;9;100,1;-4,73;3,75;335;1,3;0;0;12,24
2021-01-02 21:50:00;10;100,1;-4,77;3,78;40;1,6;0;0;12,24
2021-01-02 21:55:00;11;100,1;-4,74;3,79;15;1;0;0;12,24
2021-01-02 22:00:00;0;100,11;-4,78;3,82;13;1;0;0;12,24
2021-01-02 22:05:00;1;100,11;-4,78;3,77;23;0,7;0;0;12,24
2021-01-02 22:10:00;2;100,11;-4,78;3,71;345;1,2;0;0;12,24
2021-01-02 22:15:00;3;100,12;-4,78;3,76;353;0,8;0;0;12,24
2021-01-02 22:20:00;4;100,11;-4,77;3,8;18;0,9;0;0;12,24
2021-01-02 22:25:00;5;100,12;-4,75;3,82;30;0,7;0;0;12,24
2021-01-02 22:30:00;6;100,11;-4,75;3,76;58;0,8;0;0;12,24
2021-01-02 22:35:00;7;100,11;-4,74;3,84;348;1,1;0;0;12,24
2021-01-02 22:40:00;8;100,11;-4,75;3,86;340;1,1;0;0;12,24
2021-01-02 22:45:00;9;100,12;-4,77;3,82;348;1,3;0;0;12,24
2021-01-02 22:50:00;10;100,1;-4,81;3,8;315;0,8;0;0;12,24
2021-01-02 22:55:00;11;100,11;-4,77;3,78;360;0,8;0;0;12,24
2021-01-02 23:00:00;0;100,11;-4,79;3,79;15;0,9;0;0;12,24
2021-01-02 23:05:00;1;100,11;-4,78;3,76;13;1,3;0;0;12,24
2021-01-02 23:10:00;2;100,11;-4,79;3,72;350;0,8;0;0;12,24
2021-01-02 23:15:00;3;100,11;-4,78;3,79;10;0,7;0;0;12,24
2021-01-02 23:20:00;4;100,11;-4,81;3,79;345;0,8;0;0;12,24
2021-01-02 23:25:00;5;100,11;-4,8;3,78;345;1,1;0;0;12,24
2021-01-02 23:30:00;6;100,11;-4,79;3,75;353;0,8;0;-1;12,24
2021-01-02 23:35:00;7;100,11;-4,8;3,72;338;1;0;-1;12,21
2021-01-02 23:40:00;8;100,11;-4,78;3,71;8;0,5;0;-1;12,21
2021-01-02 23:45:00;9;100,11;-4,8;3,71;350;0,8;0;-1;12,21
2021-01-02 23:50:00;10;100,11;-4,77;3,71;5;1,1;0;-1;12,21
2021-01-02 23:55:00;11;100,1;-4,75;3,72;340;0,7;0;-1;12,21
2021-01-03 00:00:00;0;100,1;-4,74;3,7;8;0,4;0;-1;12,21
2021-01-03 00:05:00;1;100,1;-4,73;3,65;50;0,5;0;-1;12,2
2021-01-03 00:10:00;2;100,1;-4,69;3,69;305;0,9;0;-1;12,2
2021-01-03 00:15:00;3;100,1;-4,7;3,64;3;0,4;0;-1;12,2
2021-01-03 00:20:00;4;100,09;-4,67;3,74;15;0,8;0;-1;12,2
2021-01-03 00:25:00;5;100,1;-4,66;3,64;358;0,4;0;-1;12,2
2021-01-03 00:30:00;6;100,1;-4,67;3,67;10;0,5;0;-1;12,2
2021-01-03 00:35:00;7;100,09;-4,64;3,66;13;0,5;0;-1;12,2
2021-01-03 00:40:00;8;100,09;-4,62;3,6;350;0,4;0;-1;12,2
2021-01-03 00:45:00;9;100,1;-4,64;3,6;3;0,5;0;-1;12,19
2021-01-03 00:50:00;10;100,1;-4,65;3,68;10;0,5;0;-1;12,19
2021-01-03 00:55:00;11;100,09;-4,59;3,64;345;0,4;0;-1;12,19
2021-01-03 01:00:00;0;100,1;-4,61;3,65;355;0,5;0;-1;12,19
2021-01-03 01:05:00;1;100,1;-4,63;3,58;353;0,6;0;-1;12,19
2021-01-03 01:10:00;2;100,1;-4,59;3,65;5;0,4;0;-1;12,19
2021-01-03 01:15:00;3;100,09;-4,59;3,6;350;0,8;0;-1;12,19
2021-01-03 01:20:00;4;100,1;-4,62;3,57;343;0,7;0;-1;12,19
2021-01-03 01:25:00;5;100,1;-4,64;3,6;330;0,8;0;-1;12,19
2021-01-03 01:30:00;6;100,1;-4,59;3,6;10;0,4;0;-1;12,19
2021-01-03 01:35:00;7;100,1;-4,59;3,6;10;0,4;0;-1;12,19
2021-01-03 01:40:00;8;100,1;-4,64;3,61;15;0,4;0;-1;12,19
2021-01-03 01:45:00;9;100,1;-4,64;3,59;360;0,5;0;-1;12,19
2021-01-03 01:50:00;10;100,1;-4,64;3,62;360;0,7;0;-1;12,19
2021-01-03 01:55:00;11;100,09;-4,67;3,61;328;0,4;0;-1;12,19
2021-01-03 02:00:00;0;100,1;-4,68;3,58;328;0,5;0;-1;12,19
2021-01-03 02:05:00;1;100,09;-4,69;3,64;8;0,8;0;-1;12,19
2021-01-03 02:10:00;2;100,09;-4,66;3,65;360;0,7;0;-1;12,19
2021-01-03 02:15:00;3;100,1;-4,64;3,57;328;0,7;0;-1;12,19
2021-01-03 02:20:00;4;100,09;-4,61;3,63;350;0,5;0;-1;12,19
2021-01-03 02:25:00;5;100,1;-4,62;3,63;348;0,5;0;-1;12,19
2021-01-03 02:30:00;6;100,1;-4,62;3,63;23;0,6;0;-1;12,19
2021-01-03 02:35:00;7;100,1;-4,63;3,62;330;0,6;0;-1;12,19
2021-01-03 02:40:00;8;100,1;-4,64;3,63;350;0,7;0;-1;12,19
2021-01-03 02:45:00;9;100,1;-4,65;3,62;348;1,1;0;-1;12,19
2021-01-03 02:50:00;10;100,1;-4,63;3,68;3;0,9;0;-1;12,19
2021-01-03 02:55:00;11;100,09;-4,67;3,64;338;0,9;0;-1;12,19
2021-01-03 03:00:00;0;100,1;-4,64;3,62;348;0,8;0;-1;12,19
2021-01-03 03:05:00;1;100,09;-4,69;3,65;330;0,6;0;-1;12,19
2021-01-03 03:10:00;2;100,09;-4,69;3,18;25;0,9;0;-1;12,16
2021-01-03 03:15:00;3;100,09;-4,7;3,33;343;1,2;0;-1;12,19
2021-01-03 03:20:00;4;100,1;-4,76;3,5;345;1;0;-1;12,19
2021-01-03 03:25:00;5;100,09;-4,81;3,53;338;1,6;0;-1;12,19
2021-01-03 03:30:00;6;100,11;-4,83;3,54;335;1;0;-1;12,19
2021-01-03 03:35:00;7;100,11;-4,81;3,59;8;1;0;-1;12,19
2021-01-03 03:40:00;8;100,11;-4,84;3,57;335;0,8;0;-1;12,19
2021-01-03 03:45:00;9;100,11;-4,89;3,6;348;0,6;0;-1;12,19
2021-01-03 03:50:00;10;100,11;-4,92;3,58;3;0,7;0;-1;12,19
2021-01-03 03:55:00;11;100,1;-4,92;3,57;348;0,8;0;-1;12,19
2021-01-03 04:00:00;0;100,11;-4,91;3,65;335;0,9;0;-1;12,18
2021-01-03 04:05:00;1;100,1;-4,95;3,59;348;0,9;0;-1;12,19
2021-01-03 04:10:00;2;100,1;-4,95;3,66;333;1;0;-1;12,19
2021-01-03 04:15:00;3;100,1;-4,93;3,59;355;0,8;0;-1;12,18
2021-01-03 04:20:00;4;100,1;-4,95;3,56;355;0,8;0;-1;12,19
2021-01-03 04:25:00;5;100,1;-4,95;3,61;3;1;0;-1;12,19
2021-01-03 04:30:00;6;100,1;-4,98;3,57;335;0,8;0;-1;12,19
2021-01-03 04:35:00;7;100,11;-4,98;3,6;348;1,2;0;-1;12,19
2021-01-03 04:40:00;8;100,1;-4,96;3,63;323;1,1;0;-1;12,18
2021-01-03 04:45:00;9;100,1;-4,95;3,61;350;1;0;-1;12,18
2021-01-03 04:50:00;10;100,1;-4,95;3,6;333;0,7;0;-1;12,18
2021-01-03 04:55:00;11;100,1;-4,92;3,61;340;0,7;0;-1;12,18
2021-01-03 05:00:00;0;100,1;-4,91;3,57;340;0,9;0;-1;12,18
2021-01-03 05:05:00;1;100,1;-4,92;3,59;348;0,7;0;-1;12,18
2021-01-03 05:10:00;2;100,1;-4,92;3,6;358;0,8;0;-1;12,18
2021-01-03 05:15:00;3;100,1;-4,95;3,59;353;0,8;0;-1;12,18
2021-01-03 05:20:00;4;100,1;-4,98;3,61;323;0,7;0;-1;12,18
2021-01-03 05:25:00;5;100,1;-4,98;3,64;20;0,6;0;-1;12,18
2021-01-03 05:30:00;6;100,1;-4,95;3,67;315;0,9;0;-1;12,18
2021-01-03 05:35:00;7;100,1;-4,94;3,63;360;0,9;0;-1;12,18
2021-01-03 05:40:00;8;100,1;-4,95;3,64;353;0,9;0;-1;12,18
2021-01-03 05:45:00;9;100,1;-4,92;3,65;338;0,6;0;-1;12,18
2021-01-03 05:50:00;10;100,1;-4,92;3,62;315;0,8;0;-1;12,18
2021-01-03 05:55:00;11;100,1;-4,91;3,61;353;0,4;0;-1;12,18
2021-01-03 06:00:00;0;100,1;-4,9;3,62;353;0,6;0;-1;12,18
2021-01-03 06:05:00;1;100,11;-4,92;3,6;328;0,6;0;-1;12,18
2021-01-03 06:10:00;2;100,1;-4,92;3,6;320;0,4;0;-1;12,18
2021-01-03 06:15:00;3;100,11;-4,9;3,64;338;0,4;0;-1;12,18
2021-01-03 06:20:00;4;100,1;-4,92;3,61;333;0,6;0;-1;12,18
2021-01-03 06:25:00;5;100,11;-4,89;3,66;53;0,3;0;-1;12,18
