Datum;CycleCounter;SE884;SE885;SE888;Spannung;Temp_884;Temp_885;Temp_888;MC35i
2021-03-08 11:00:00;3;3196,712;4061,226;2073,435;12,42;150;2,62;-50;-1
2021-03-08 11:15:00;0;3196,121;4060,154;2076,635;12,39;150;2,91;-50;-1
2021-03-08 11:30:00;1;3196,05;4059,381;2078,46;12,42;150;3,25;-50;-1
2021-03-08 11:45:00;2;3195,579;4058,846;2084,994;12,42;150;3,6;-50;-1
2021-03-08 12:00:00;3;3195,145;4058,694;2089,07;12,41;150;3,88;-50;-1
2021-03-08 12:15:00;0;3193,937;4058,405;2091,482;12,38;150;3,99;-50;-1
2021-03-08 12:30:00;1;3193,26;4057,983;2088,314;12,41;150;4,15;-50;-1
2021-03-08 12:45:00;2;3192,939;4052,276;2083,235;12,41;150;4,49;-50;-1
2021-03-08 13:00:00;3;3192,323;4053,596;2084,037;12,41;150;4,44;-50;-1
2021-03-08 13:15:00;4;3192,546;4053,517;2085,139;12,73;150;4,7;-50;0
2021-03-08 13:30:00;5;3191,991;4053,848;2082,084;12,8;150;4,71;-50;0
2021-03-08 13:45:00;6;3191,322;4056,194;2082,214;11,92;150;4,76;-50;0
2021-03-08 14:00:00;7;3191,113;4058,069;2081,699;11,9;150;4,87;150;0
2021-03-08 14:15:00;0;3191,057;4060,934;2087,868;12,72;150;4,85;150;0
2021-03-08 14:30:00;1;3190,905;4061,86;2082,855;12,72;150;4,81;150;0
2021-03-08 14:45:00;2;3190,659;4063,018;2085,193;12,79;150;4,61;150;0
2021-03-08 15:00:00;3;3190,259;4064,021;2079,645;11,85;150;4,63;150;0
2021-03-08 15:15:00;0;3190,338;4063,042;2080,391;12,79;150;4,64;150;0
2021-03-08 15:30:00;1;3190,065;4063,001;2084,054;11,78;150;4,47;150;0
2021-03-08 15:45:00;2;3189,862;4063,737;2090,94;11,8;150;4,35;150;0
2021-03-08 16:00:00;3;3189,592;4063,329;2087,296;11,78;150;4,13;150;0
2021-03-08 16:15:00;0;3190,048;4066,406;2092,682;12,77;150;3,83;150;0
2021-03-08 16:30:00;1;3190,588;4067,182;2091,273;12,9;150;3,22;150;0
2021-03-08 16:45:00;2;3191,856;4065,906;2093,747;12,82;150;2,73;150;0
2021-03-08 17:00:00;3;3192,531;4063,734;2092,341;11,73;150;2,35;150;0
2021-03-08 17:15:00;0;3194,563;4064,59;2089,956;12,7;150;1,84;150;0
2021-03-08 17:30:00;1;3196,384;4062,799;2088,672;11,82;150;1,18;63,28;0
2021-03-08 17:45:00;2;3197,79;4059,121;2090,032;11,76;150;0,63;-50;0
2021-03-08 18:00:00;3;3198,68;4057,84;2084,224;11,75;150;0,2;-50;0
2021-03-08 18:15:00;0;3199,645;4056,746;2083,858;12,76;150;0,12;-50;0
2021-03-08 18:30:00;1;3200,731;4057,659;2082,847;12,9;150;-0,1;-50;0
2021-03-08 18:45:00;2;3201,951;4057,64;2084,592;12,84;150;-0,32;-50;0
2021-03-08 19:00:00;3;3202,778;4058,118;2083,196;12,79;150;-0,74;-50;0
2021-03-08 19:15:00;0;3203,195;4057,828;2085,303;12,68;150;-0,92;-50;0
2021-03-08 19:30:00;1;3203,094;4056,658;2080,617;12,86;150;-1,22;-50;0
2021-03-08 19:45:00;2;3203,416;4055,713;2082,639;12,79;150;-1,38;-50;0
2021-03-08 20:00:00;3;3203,723;4056,047;2076,691;11,8;150;-1,48;-50;0
2021-03-08 20:15:00;0;3204,184;4056,803;2079,319;12,78;150;-1,51;-50;0
2021-03-08 20:30:00;1;3204,184;4056,456;2075,346;12,83;150;-1,6;-50;0
2021-03-08 20:45:00;2;3204,427;4056,854;2076,863;12,89;150;-1,68;-50;0
2021-03-08 21:00:00;3;3204,903;4057,316;2075,727;12,88;150;-1,76;150;0
2021-03-08 21:15:00;0;3205,018;4057,073;2075,121;12,69;150;-1,9;150;0
2021-03-08 21:30:00;1;3205,023;4056,049;2079,14;11,92;150;-1,9;150;0
2021-03-08 21:45:00;2;3204,77;4055,355;2074,812;11,88;150;-1,71;150;0
2021-03-08 22:00:00;3;3204,768;4055,222;2073,84;11,88;150;-1,81;150;0
2021-03-08 22:15:00;0;3204,846;4055,669;2075,474;12,72;150;-1,95;150;0
2021-03-08 22:30:00;1;3205,604;4055,73;2073,899;12,87;150;-2,03;150;0
2021-03-08 22:45:00;2;3205,909;4055,424;2073,114;12,87;150;-2,08;150;0
2021-03-08 23:00:00;3;3206,061;4055,333;2072,049;12,87;150;-2,05;150;0
2021-03-08 23:15:00;0;3205,965;4055,193;2071,293;12,77;150;-2,03;150;0
2021-03-08 23:30:00;1;3206,191;4055,878;2069,47;11,77;150;-2,14;150;0
2021-03-08 23:45:00;2;3206,743;4056,091;2069,08;11,77;150;-2,19;150;0
2021-03-09 00:00:00;3;3206,635;4056,417;2069,129;11,76;150;-2,24;150;0
2021-03-09 00:15:00;0;3207,104;4056,425;2071,421;12,84;150;-2,36;150;0
2021-03-09 00:30:00;1;3207,295;4056,579;2070,917;12,89;150;-2,48;150;0
2021-03-09 00:45:00;2;3207,403;4056,732;2070,623;12,87;150;-2,59;150;0
2021-03-09 01:00:00;3;3207,43;4056,903;2069,794;12,87;150;-2,6;150;0
2021-03-09 01:15:00;0;3207,526;4056,751;2067,912;12,82;150;-2,66;150;-1
2021-03-09 01:30:00;1;3207,715;4056,817;2067,485;12,82;150;-2,73;150;-1
2021-03-09 01:45:00;2;3207,766;4056,628;2068,891;12,76;150;-2,74;150;-1
2021-03-09 02:00:00;3;3207,958;4057,094;2072,932;12,77;150;-2,83;150;-1
2021-03-09 02:15:00;0;3208,424;4066,09;2078,899;12,7;150;-2,96;150;-1
2021-03-09 02:30:00;1;3208,586;4066,372;2082,734;12,82;150;-3,09;150;-1
2021-03-09 02:45:00;2;3208,831;4067,174;2085,529;12,76;150;-3,18;150;-1
2021-03-09 03:00:00;3;3208,591;4067,25;2086,376;12,74;150;-3,26;150;-1
2021-03-09 03:15:00;0;3209,025;4067,54;2088,829;12,71;150;-3,43;150;-1
2021-03-09 03:30:00;1;3209,759;4067,947;2088,312;12,81;150;-3,59;150;-1
2021-03-09 03:45:00;2;3209,702;4068,394;2091,295;12,77;150;-3,61;150;-1
2021-03-09 04:00:00;3;3209,665;4068,595;2091,013;12,77;150;-3,67;150;-1
2021-03-09 04:15:00;0;3210,271;4068,661;2091,904;12,71;150;-3,75;150;-1
2021-03-09 04:30:00;1;3210,647;4068,752;2091,082;12,65;150;-3,84;150;-1
2021-03-09 04:45:00;2;3210,851;4068,966;2090,316;12,69;150;-3,96;150;-1
2021-03-09 05:00:00;3;3210,559;4069,625;2092,898;12,67;150;-4,02;150;-1
2021-03-09 05:15:00;0;3210,585;4069,633;2098,549;12,71;150;-3,91;150;-1
2021-03-09 05:30:00;1;3210,311;4069,704;2093,869;11,11;150;-3,99;150;-1
2021-03-09 05:45:00;2;3210,505;4070,038;2096,831;12,65;150;-4,06;150;-1
2021-03-09 06:00:00;3;3211,582;4070,553;2081,598;12,62;150;-4,06;150;-1
2021-03-09 06:15:00;0;3211,388;4070,987;2094,181;12,51;150;-3,93;150;-1
2021-03-09 06:30:00;1;3211,253;4072,855;2081,1;12,79;150;-3,8;150;-1
2021-03-09 06:45:00;2;3211,108;4072,69;2083,468;12,74;150;-3,8;150;-1
2021-03-09 07:00:00;3;3210,804;4072,84;2080,806;12,72;150;-3,66;150;-1
2021-03-09 07:15:00;0;3211,066;4073,797;2082,195;12,69;150;-3,72;150;-1
2021-03-09 07:30:00;1;3210,389;4073,745;2071,74;12,82;150;-3,49;150;-1
2021-03-09 07:45:00;2;3210,014;4073,804;2070,289;12,82;150;-3,3;150;-1
2021-03-09 08:00:00;3;3209,457;4072,778;2067,259;12,82;150;-2,74;150;-1
2021-03-09 08:15:00;0;3209,634;4070,752;2080,114;12,76;150;-2,36;150;-1
2021-03-09 08:30:00;1;3209,491;4069,63;2083,053;12,77;150;-2,27;150;-1
2021-03-09 08:45:00;2;3209,663;4068,328;2079,258;12,76;150;-1,81;150;-1
2021-03-09 09:00:00;3;3208,927;4067,692;2083,063;12,76;150;-1,38;150;-1
2021-03-09 09:15:00;0;3207,658;4060,623;2083,505;12,69;150;-0,89;150;-1
2021-03-09 09:30:00;1;3207,033;4053,902;2090,046;12,78;150;-0,43;150;-1
2021-03-09 09:45:00;2;3205,374;4055,229;2093,013;12,76;150;-0,21;150;-1
2021-03-09 10:00:00;3;3204,954;4054,538;2082,146;12,76;150;-0,35;-50;-1
2021-03-09 10:15:00;0;3204,471;4054,722;2099,464;12,71;150;-0,2;-50;-1
2021-03-09 10:30:00;1;3204,054;4054,798;2103,662;12,74;150;0,01;-50;-1
2021-03-09 10:45:00;2;3203,17;4054,81;2110,424;12,64;150;0,53;-50;-1
2021-03-09 11:00:00;3;3201,976;4053,588;2097,327;12,77;150;0,92;-50;-1
2021-03-09 11:15:00;0;3200,525;4053,23;2094,326;12,71;150;1,52;-50;-1
2021-03-09 11:30:00;1;3199,058;4051,211;2098,409;12,64;150;2,1;-50;-1
2021-03-09 11:45:00;2;3197,917;4051,323;2092,228;12,63;150;2,29;-50;-1
2021-03-09 12:00:00;3;3197,77;4050,251;2092,289;12,75;150;2,74;-50;-1
2021-03-09 12:15:00;0;3196,921;4050,119;2089,674;12,68;150;2,87;-50;-1
2021-03-09 12:30:00;1;3196,612;4049,781;2092,935;12,73;150;3,02;-50;-1
2021-03-09 12:45:00;2;3195,755;4049,299;2088,893;11,05;150;3,35;146,57;-1
2021-03-09 13:00:00;3;3195,105;4049,196;2087,075;10,99;150;3,67;150;-1
2021-03-09 13:15:00;4;3194,973;4048,585;2086,842;12,72;150;3,84;150;0
2021-03-09 13:30:00;5;3194,261;4047,15;2086,817;12,82;150;3,63;150;0
2021-03-09 13:45:00;6;3193,908;4046,176;2092,265;12,84;150;3,89;150;0
2021-03-09 14:00:00;7;3193,589;4045,634;2086,501;12,83;150;4,03;150;0
2021-03-09 14:15:00;0;3193,547;4045,008;2085,46;12,46;150;4,31;150;0
2021-03-09 14:30:00;1;3192,384;4045,158;2078,124;11,55;150;3,94;150;0
2021-03-09 14:45:00;2;3192,075;4044,819;2078,122;11,59;150;4,15;150;0
2021-03-09 15:00:00;3;3191,844;4044,399;2081,066;11,53;150;4,39;150;0
2021-03-09 15:15:00;0;3192,075;4046,856;2084,899;12,7;150;4,43;150;0
2021-03-09 15:30:00;1;3191,631;4048,239;2088,464;12,84;150;4,32;150;0
2021-03-09 15:45:00;2;3191,28;4047,14;2090,363;12,79;150;4,33;150;0
2021-03-09 16:00:00;3;3191,027;4050,44;2091,668;12,73;150;4,02;150;0
2021-03-09 16:15:00;0;3190,549;4052,021;2093,997;12,68;150;3,58;150;0
2021-03-09 16:30:00;1;3190,718;4055,517;2090,807;12,76;150;3;150;0
2021-03-09 16:45:00;2;3191,302;4055,402;2089,139;11,49;150;2,49;150;0
2021-03-09 17:00:00;3;3193,103;4054,759;2087,858;11,4;150;2;150;0
2021-03-09 17:15:00;0;3193,896;4054,101;2090,373;12,8;150;1,58;150;0
2021-03-09 17:30:00;1;3194,536;4052,096;2091,666;12,85;150;1,26;150;0
2021-03-09 17:45:00;2;3195,233;4050,528;2092,007;12,74;150;0,97;150;0
2021-03-09 18:00:00;3;3195,194;4048,862;2089,857;12,69;150;0,81;150;0
2021-03-09 18:15:00;0;3194,58;4047,233;2095,621;12,63;150;1,01;150;0
2021-03-09 18:30:00;1;3194,516;4047,383;2092,964;11,49;150;0,87;150;0
2021-03-09 18:45:00;2;3194,33;4046,382;2092,034;11,49;150;0,93;150;0
2021-03-09 19:00:00;3;3194,151;4045,852;2091,749;11,39;150;1,22;150;0
2021-03-09 19:15:00;0;3194,067;4045,013;2094,424;12,79;150;1,55;150;0
2021-03-09 19:30:00;1;3193,866;4044,89;2090,724;11,36;150;1,35;150;0
2021-03-09 19:45:00;2;3193,915;4045,125;2090,363;11,4;150;1,16;150;0
2021-03-09 20:00:00;3;3194,266;4046,686;2087,934;11,26;150;0,82;150;0
2021-03-09 20:15:00;0;3195,068;4046,885;2091,016;12,77;150;0,56;-50;0
2021-03-09 20:30:00;1;3195,576;4046,924;2086,405;11,26;150;0,39;-50;0
2021-03-09 20:45:00;2;3195,778;4047,14;2085,672;11,24;150;0,35;-50;0
2021-03-09 21:00:00;3;3195,667;4046,809;2085,934;11,25;150;0,32;-50;0
2021-03-09 21:15:00;0;3195,996;4046,507;2088,16;12,75;150;0,28;-50;0
2021-03-09 21:30:00;1;3196,158;4046,6;2087,713;12,73;150;0,22;-50;0
2021-03-09 21:45:00;2;3196,138;4047,356;2088,272;12,71;150;0,21;-50;0
2021-03-09 22:00:00;3;3196,104;4047,243;2087,89;12,72;150;0,21;-50;0
2021-03-09 22:15:00;0;3196,249;4047,584;2089,099;12,77;150;0,14;-50;0
2021-03-09 22:30:00;1;3196,83;4048,158;2088,137;12,82;150;0;-50;0
2021-03-09 22:45:00;2;3196,462;4048,011;2087,598;12,71;150;0,07;-50;0
2021-03-09 23:00:00;3;3196,521;4047,856;2087,254;12,74;150;0,1;-50;0
2021-03-09 23:15:00;0;3196,263;4047,869;2086,972;12,68;150;0,04;-50;0
2021-03-09 23:30:00;1;3196,313;4047,658;2087,043;12,85;150;0,04;-50;0
2021-03-09 23:45:00;2;3196,285;4047,729;2087,011;12,83;150;0,06;-50;0
2021-03-10 00:00:00;3;3196,369;4047,751;2088,275;12,82;150;0,03;-50;0
2021-03-10 00:15:00;0;3196,17;4047,709;2091,045;12,75;150;0,05;-50;0
2021-03-10 00:30:00;1;3196,261;4047,822;2092,898;12,84;150;0,07;-50;0
2021-03-10 00:45:00;2;3196,227;4047,692;2095,872;12,79;150;0,03;-50;0
2021-03-10 01:00:00;3;3196,803;4048,784;2094,9;12,71;150;-0,23;-50;0
2021-03-10 01:15:00;0;3198,118;4048,752;2094,264;12,79;150;-0,52;-50;-1
2021-03-10 01:30:00;1;3198,945;4050,968;2094,696;12,76;150;-0,74;-50;-1
2021-03-10 01:45:00;2;3199,694;4055,88;2094,48;12,67;150;-0,95;-50;-1
2021-03-10 02:00:00;3;3199,787;4057,468;2095,751;12,58;150;-1,12;-50;-1
2021-03-10 02:15:00;0;3199,623;4057,426;2099,236;12,39;150;-1,07;-50;-1
2021-03-10 02:30:00;1;3199,053;4054,236;2098,703;12,77;150;-0,77;-50;-1
2021-03-10 02:45:00;2;3198,646;4050,165;2097,925;12,74;150;-0,5;-50;-1
2021-03-10 03:00:00;3;3198,773;4042,812;2098,627;12,73;150;-0,41;-50;-1
2021-03-10 03:15:00;0;3198,403;4036,768;2101,063;12,68;150;-0,34;-50;-1
2021-03-10 03:30:00;1;3198,418;4035,497;2098,848;12,76;150;-0,35;-50;-1
2021-03-10 03:45:00;2;3198,229;4034,786;2100,43;12,74;150;-0,28;-50;-1
2021-03-10 04:00:00;3;3198,101;4036,437;2103,156;12,72;150;-0,2;-50;-1
2021-03-10 04:15:00;0;3198,018;4037,409;2104,494;12,63;150;-0,15;-50;-1
2021-03-10 04:30:00;1;3197,91;4038,056;2108,564;12,73;150;-0,16;-50;-1
2021-03-10 04:45:00;2;3197,807;4039,043;2107,038;12,63;150;-0,2;-50;-1
2021-03-10 05:00:00;3;3197,841;4039,938;2110,437;12,62;150;-0,17;-50;-1
2021-03-10 05:15:00;0;3197,758;4040,583;2103,969;12,64;150;-0,13;-50;-1
2021-03-10 05:30:00;1;3197,947;4041,276;2110,518;12,76;150;-0,23;-50;-1
2021-03-10 05:45:00;2;3197,775;4040,765;2109,354;12,69;150;-0,25;-50;-1
2021-03-10 06:00:00;3;3197,758;4040,871;2109,166;12,7;150;-0,18;-50;-1
2021-03-10 06:15:00;0;3197,726;4041,131;2104,401;12,7;150;-0,15;-50;-1
2021-03-10 06:30:00;1;3197,493;4041,514;2103,498;10,81;150;-0,12;-50;-1
2021-03-10 06:45:00;2;3197,77;4041,771;2107,684;12,65;150;-0,09;-50;-1
2021-03-10 07:00:00;3;3197,708;4042,142;2104,913;12,6;150;-0,14;-50;-1
2021-03-10 07:15:00;0;3197,915;4042,456;2106,27;12,57;150;-0,06;-50;-1
2021-03-10 07:30:00;1;3197,309;4042,689;2101,603;10,8;150;0,12;-50;-1
2021-03-10 07:45:00;2;3197,579;4042,912;2099,613;10,96;150;0,24;-50;-1
2021-03-10 08:00:00;3;3198,187;4044,188;2091,671;10,69;150;0,43;-50;-1
2021-03-10 08:15:00;0;3197,944;4045,123;2090,704;12,35;150;0,64;-50;-1
2021-03-10 08:30:00;1;3196,68;4043,032;2091,843;12,74;150;1,42;-50;-1
2021-03-10 08:45:00;2;3196,067;4043,133;2096,203;12,74;150;1,63;-50;-1
2021-03-10 09:00:00;3;3195,657;4043,158;2094,878;12,74;150;1,94;-50;-1
2021-03-10 09:15:00;0;3195,542;4042,606;2098,104;12,68;150;2,1;-50;-1
2021-03-10 09:30:00;1;3195,638;4043,969;2093,737;12,71;150;2,35;-50;-1
2021-03-10 09:45:00;2;3195,814;4043,599;2099,702;12,64;150;2,53;-50;-1
2021-03-10 10:00:00;3;3195,073;4044,964;2098,261;12,65;150;3,15;-50;-1
2021-03-10 10:15:00;0;3194,256;4046,728;2095,818;12,48;150;3,87;-50;-1
2021-03-10 10:30:00;1;3192,553;4047,454;2093,555;12,64;150;3,76;-50;-1
2021-03-10 10:45:00;2;3191,594;4046,286;2089,912;12,61;150;3,79;-50;-1
2021-03-10 11:00:00;3;3191,515;4047,606;2089,674;12,77;150;4,14;-50;-1
2021-03-10 11:15:00;0;3192,549;4050,769;2096,937;12,68;150;5,03;-50;-1
2021-03-10 11:30:00;1;3191,881;4050,504;2091,614;12,69;150;4,9;-50;-1
2021-03-10 11:45:00;2;3191,417;4049,658;2090,304;12,66;150;4,72;-50;-1
2021-03-10 12:00:00;3;3191,086;4049,859;2089,271;12,67;150;5,57;-50;-1
2021-03-10 12:15:00;0;3190,144;4049,839;2090,645;12,67;150;5,66;-50;-1
2021-03-10 12:30:00;1;3189,506;4048,112;2096,566;12,55;150;5,44;-50;-1
2021-03-10 12:45:00;2;3188,956;4046,774;2093,163;12,64;150;5,6;-50;-1
2021-03-10 13:00:00;3;3188,593;4046,826;2087,372;12,75;150;5,79;-50;-1
2021-03-10 13:15:00;4;3188,463;4049,066;2080,286;12,66;150;6,16;-50;0
2021-03-10 13:30:00;5;3187,985;4047,672;2087,961;12,76;150;6,29;-50;0
2021-03-10 13:45:00;6;3187,096;4046,632;2092,554;12,77;150;6,24;-50;0
2021-03-10 14:00:00;7;3186,944;4045,403;2096,679;12,77;150;6,48;-50;0
2021-03-10 14:15:00;0;3186,763;4044,198;2099,604;12,64;150;6,22;-50;0
2021-03-10 14:30:00;1;3186,542;4043,413;2093,447;12,82;150;6,18;-50;0
2021-03-10 14:45:00;2;3186,422;4042,885;2088,839;12,81;150;5,97;-50;0
2021-03-10 15:00:00;3;3185,938;4042,453;2082,582;12,81;150;6,12;-50;0
2021-03-10 15:15:00;0;3186,331;4043,15;2084,023;12,75;150;5,92;-50;0
2021-03-10 15:30:00;1;3185,418;4042,117;2080,808;12,8;150;6,33;-50;0
2021-03-10 15:45:00;2;3186,633;4042,623;2076,49;12,8;150;5,83;-50;0
2021-03-10 16:00:00;3;3185,924;4039,602;2070,726;12,8;150;5,97;-50;0
2021-03-10 16:15:00;0;3185,774;4040,031;2066,02;12,64;150;5,85;-50;0
2021-03-10 16:30:00;1;3187,438;4040,748;2066,808;12,78;150;4,96;-50;0
2021-03-10 16:45:00;2;3188,36;4040,674;2072,115;12,76;150;4,28;-50;0
2021-03-10 17:00:00;3;3189,253;4043,283;2074,907;12,76;150;3,53;-50;0
2021-03-10 17:15:00;0;3190,482;4047,43;2078,836;12,61;150;2,86;-50;0
2021-03-10 17:30:00;1;3191,108;4046,256;2078,629;12,8;150;2,43;-50;0
2021-03-10 17:45:00;2;3191,663;4045,69;2074,012;12,66;150;2,1;-50;0
2021-03-10 18:00:00;3;3192,242;4046,546;2068,56;10,99;150;1,87;-50;0
2021-03-10 18:15:00;0;3192,826;4046,112;2072,223;12,65;150;1,68;-50;0
2021-03-10 18:30:00;1;3193;4045,121;2067,068;12,8;150;1,6;-50;0
2021-03-10 18:45:00;2;3193,12;4045,356;2064,042;12,79;150;1,52;-50;0
2021-03-10 19:00:00;3;3193,341;4045,444;2063,206;12,79;150;1,44;-50;0
2021-03-10 19:15:00;0;3193,28;4046,21;2062,376;12,72;150;1,39;-50;0
2021-03-10 19:30:00;1;3192,998;4045,805;2061,145;12,78;150;1,38;-50;0
2021-03-10 19:45:00;2;3192,963;4045,796;2060,745;12,72;150;1,43;-50;0
2021-03-10 20:00:00;3;3192,882;4045,697;2063,039;12,72;150;1,38;-50;0
2021-03-10 20:15:00;0;3192,867;4045,969;2061,147;12,66;150;1,4;-50;0
2021-03-10 20:30:00;1;3192,973;4045,771;2060,077;12,79;150;1,39;-50;0
2021-03-10 20:45:00;2;3193,135;4046,07;2062,521;12,69;150;1,34;-50;0
2021-03-10 21:00:00;3;3193,878;4046,681;2061,419;12,61;150;1,2;-50;0
2021-03-10 21:15:00;0;3194,524;4047,277;2062,869;12,58;150;0,93;-50;0
2021-03-10 21:30:00;1;3194,985;4047,229;2061,056;10,88;150;0,78;-50;0
2021-03-10 21:45:00;2;3195,439;4047,16;2062,423;11;150;0,68;-50;0
2021-03-10 22:00:00;3;3195,333;4045,56;2061,024;10,81;150;0,68;-50;0
2021-03-10 22:15:00;0;3195,095;4045,302;2061,061;12,76;150;1,1;-50;0
2021-03-10 22:30:00;1;3194,568;4044,829;2053,413;12,79;150;1,45;-50;0
2021-03-10 22:45:00;2;3194,372;4044,507;2053,84;12,72;150;1,68;-50;0
2021-03-10 23:00:00;3;3194,342;4044,385;2051,703;12,71;150;1,77;-50;0
2021-03-10 23:15:00;0;3194,293;4044,198;2051,276;12,62;150;1,81;-50;0
2021-03-10 23:30:00;1;3194,158;4043,842;2051,416;12,78;150;1,91;-50;0
2021-03-10 23:45:00;2;3194,089;4043,641;2051,391;12,77;150;1,98;-50;0
2021-03-11 00:00:00;3;3194,072;4043,626;2051,622;12,76;150;2,03;-50;0
2021-03-11 00:15:00;0;3193,812;4043,975;2050,758;12,71;150;2,1;-50;0
2021-03-11 00:30:00;1;3193,621;4043,435;2050,532;12,75;150;2,22;-50;0
2021-03-11 00:45:00;2;3193,488;4043,283;2050,665;12,76;150;2,34;-50;0
2021-03-11 01:00:00;3;3193,454;4043,219;2050,491;12,76;150;2,49;-50;0
2021-03-11 01:15:00;0;3193,294;4043,165;2049,202;12,73;150;2,73;-50;-1
2021-03-11 01:30:00;1;3192,686;4042,932;2048,584;12,7;150;2,89;-50;-1
2021-03-11 01:45:00;2;3192,161;4043,177;2047,107;10,88;150;2,95;-50;-1
2021-03-11 02:00:00;3;3192,225;4043,231;2047,549;12,65;150;3,04;-50;-1
2021-03-11 02:15:00;0;3192,438;4043,327;2053,305;12,67;150;3,13;-50;-1
2021-03-11 02:30:00;1;3192,229;4042,979;2052,309;12,6;150;3,2;-50;-1
2021-03-11 02:45:00;2;3191,807;4042,819;2055,253;12,66;150;3,3;-50;-1
2021-03-11 03:00:00;3;3191,631;4043,244;2058,539;10,95;150;3,28;-50;-1
2021-03-11 03:15:00;0;3192,269;4043,573;2070,63;12,54;150;3,29;-50;-1
2021-03-11 03:30:00;1;3191,562;4042,753;2067,706;10,63;150;3,39;-50;-1
2021-03-11 03:45:00;2;3191,501;4043,001;2067,176;12,65;150;3,35;-50;-1
2021-03-11 04:00:00;3;3191,297;4042,942;2066,462;12,74;150;3,42;-50;-1
2021-03-11 04:15:00;0;3190,833;4041,842;2054,039;12,29;150;4,39;-50;-1
2021-03-11 04:30:00;1;3190,159;4041,538;2044,452;11,05;150;4,6;-50;-1
2021-03-11 04:45:00;2;3189,705;4041,21;2047,37;10,83;150;5,05;-50;-1
2021-03-11 05:00:00;3;3188,839;4042,154;2048,071;10,76;150;5,18;-50;-1
2021-03-11 05:15:00;0;3188,397;4043,086;2054,139;12,67;150;5,19;-50;-1
2021-03-11 05:30:00;1;3187,658;4046,286;2068;12,64;150;3,97;-50;-1
2021-03-11 05:45:00;2;3186,966;4045,464;2062,958;12,56;150;4,45;-50;-1
2021-03-11 06:00:00;3;3188,73;4047,152;2069,48;12,59;150;3,22;-50;-1
2021-03-11 06:15:00;0;3188,301;4045,928;2064,106;12,63;150;3,67;-50;-1
2021-03-11 06:30:00;1;3187,698;4045,275;2058,073;10,69;150;3,69;-50;-1
2021-03-11 06:45:00;2;3187,811;4045,118;2056,389;12,61;150;3,6;-50;-1
2021-03-11 07:00:00;3;3187,521;4044,819;2060,789;12,66;150;3,72;-50;-1
2021-03-11 07:15:00;0;3187,312;4044,438;2056,652;12,29;150;3,95;-50;-1
2021-03-11 07:30:00;1;3187,42;4044,417;2060,004;12,67;150;3,99;-50;-1
2021-03-11 07:45:00;2;3187,575;4044,438;2057,378;12,62;150;4,11;-50;-1
2021-03-11 08:00:00;3;3187,356;4044,144;2064,064;12,62;150;4,31;-50;-1
2021-03-11 08:15:00;0;3187,587;4043,746;2051,276;12,39;150;4,76;-50;-1
2021-03-11 08:30:00;1;3187,739;4046,271;2054,019;12,64;150;5,41;-50;-1
2021-03-11 08:45:00;2;3187,298;4044,708;2051,202;12,65;150;6,32;-50;-1
2021-03-11 09:00:00;3;3186,606;4043,234;2049,674;12,62;150;6,7;-50;-1
2021-03-11 09:15:00;0;3185,96;4042,729;2050,39;12,71;150;7,13;-50;-1
2021-03-11 09:30:00;1;3184,967;4042,677;2044,688;12,72;150;7,51;-50;-1
2021-03-11 09:45:00;2;3184,299;4041,573;2045,703;12,68;150;7,94;-50;-1
2021-03-11 10:00:00;3;3184,174;4041,398;2046,388;12,67;150;8,56;-50;-1
2021-03-11 10:15:00;0;3183,357;4039,673;2045,524;12,66;150;9,21;-50;-1
2021-03-11 10:30:00;1;3182,172;4038,66;2062,732;12,73;150;9,23;150;-1
2021-03-11 10:45:00;2;3181,35;4038,142;2057,098;12,62;150;9,93;150;-1
2021-03-11 11:00:00;3;3178,859;4036,694;2052,323;12,72;150;10,72;150;-1
2021-03-11 11:15:00;0;3176,931;4035,963;2043,569;12,65;150;11,17;150;-1
2021-03-11 11:30:00;1;3175,782;4035,411;2044,467;12,63;150;11,26;150;-1
2021-03-11 11:45:00;2;3174,801;4035,826;2053,695;12,66;150;11,88;150;-1
2021-03-11 12:00:00;3;3173,913;4035,34;2053,958;12,64;150;12,22;150;-1
2021-03-11 12:15:00;0;3174,455;4034,997;2052,051;12,65;150;12,17;150;-1
2021-03-11 12:30:00;1;3174,239;4034,339;2044,455;12,61;150;12,43;150;-1
2021-03-11 12:45:00;2;3176,133;4033,787;2044,467;12,68;150;12,42;150;-1
2021-03-11 13:00:00;3;3178,626;4033,144;2056,603;12,62;150;12,36;150;-1
2021-03-11 13:15:00;4;3181,919;4030,904;2044,001;12,57;150;12,04;150;0
2021-03-11 13:30:00;5;3187,609;4031,054;2038,855;12,74;150;11,83;150;0
2021-03-11 13:45:00;6;3188,304;4031,667;2043,09;12,76;150;11,95;150;0
2021-03-11 14:00:00;7;3189,074;4031,557;2036,058;12,76;150;11,64;150;0
2021-03-11 14:15:00;0;3187,452;4030,938;2040,416;12,71;150;11,64;150;0
2021-03-11 14:30:00;1;3185,281;4029,326;2041,233;12,77;150;12,08;150;0
2021-03-11 14:45:00;2;3181,151;4029,265;2037,869;12,77;150;12,18;150;0
2021-03-11 15:00:00;3;3177,983;4032,015;2034,012;12,77;150;11,81;150;0
2021-03-11 15:15:00;0;3176,847;4031,972;2027,846;12,6;150;11,53;150;0
2021-03-11 15:30:00;1;3175,935;4029,822;2032,233;12,78;150;11,47;150;0
