Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;15_T_PF_X;15_MP_X;30_T_PF_X;30_MP_X;60_T_PF_X;60_MP_X;15_T_PF_Y;15_MP_Y;30_T_PF_Y;30_MP_Y;60_T_PF_Y;60_MP_Y;15_T_PF_Z;15_MP_Z;30_T_PF_Z;30_MP_Z;60_T_PF_Z;60_MP_Z;Bat.V;Temp.o_T_PF;rH..
1171;13.01.2021 04:45;1,6;0,713;5,59;0,277;5,12;2,679;2,52;0;2,73;0,511;5,44;2,284;2,82;1,659;3,32;1,761;4,48;2,148;;;
1172;13.01.2021 05:00;3,55;0,731;5,6;0,279;5,11;2,679;2,45;0;2,71;0,52;5,47;2,283;2,86;1,659;3,27;1,761;4,45;2,146;;;
1173;13.01.2021 05:15;2,91;1,186;5,58;0,284;5,1;2,678;2,39;0;2,69;0,517;5,42;2,282;2,89;1,66;3,36;1,76;4,46;2,146;12,289;0,97;97,5
1174;13.01.2021 05:30;3,08;1,353;5,59;0,281;5,11;2,678;2,45;0;2,69;0,522;5,44;2,282;2,88;1,658;3,34;1,759;4,44;2,146;;;
1175;13.01.2021 05:45;2,92;0,783;5,57;0,274;5,07;2,68;2,42;0;2,73;0,526;5,43;2,281;2,9;1,661;3,21;1,758;4,45;2,146;;;
1176;13.01.2021 06:00;3,02;1,199;5,58;0,283;5,09;2,678;2,49;0;2,72;0,538;5,43;2,281;2,87;1,659;3,25;1,757;4,47;2,146;;;
1177;13.01.2021 06:15;3,03;1,487;5,54;0,283;5,05;2,678;2,45;0;2,7;0,543;5,44;2,28;2,89;1,659;3,28;1,76;4,46;2,146;12,295;0,92;97,5
1178;13.01.2021 06:30;2,96;0,717;5,52;0,281;5,09;2,678;2,47;0;2,68;0,548;5,43;2,28;2,85;1,657;3,3;1,758;4,45;2,146;12,283;1,03;97,1
1179;13.01.2021 06:45;2,93;0,668;5,57;0,28;5,09;2,678;2,44;0;2,69;0,555;5,42;2,279;2,89;1,657;3,3;1,758;4,42;2,146;12,289;1,07;96,9
1180;13.01.2021 07:00;2,92;0,665;5,56;0,284;5,07;2,679;2,42;0;2,73;0,558;5,42;2,279;2,87;1,657;3,32;1,76;4,46;2,146;12,287;1,09;96,8
1181;13.01.2021 07:15;2,82;0,665;5,56;0,283;5,09;2,677;2,49;0;2,73;0,567;5,43;2,278;2,84;1,659;3,3;1,756;4,45;2,146;;;
1182;13.01.2021 07:30;2,9;0,719;5,58;0,283;5,08;2,676;2,45;0;2,68;0,575;5,44;2,279;2,86;1,657;3,3;1,76;4,41;2,146;;;
1183;13.01.2021 07:45;2,91;0,661;5,58;0,284;5,11;2,676;2,42;0;2,69;0,572;5,42;2,277;2,88;1,657;3,34;1,757;4,44;2,146;;;
1184;13.01.2021 08:00;2,92;0,693;5,59;0,284;5,05;2,676;2,48;0;2,67;0,578;5,43;2,276;2,89;1,655;3,3;1,757;4,44;2,146;;;
1185;13.01.2021 08:15;2,95;0,674;5,57;0,285;5,05;2,675;2,45;0;2,69;0,583;5,4;2,276;2,86;1,656;3,37;1,757;4,4;2,146;;;
1186;13.01.2021 08:30;2,91;0,706;5,57;0,282;5,04;2,676;2,44;0;2,7;0,584;5,4;2,275;2,87;1,655;3,29;1,757;4,42;2,145;12,279;0,85;97,4
1187;13.01.2021 08:45;2,89;0,708;5,59;0,283;5,07;2,676;2,47;0;2,71;0,585;5,41;2,275;2,85;1,658;3,32;1,756;4,4;2,145;;;
1188;13.01.2021 09:00;2,56;0,712;5,58;0,286;5,05;2,677;2,43;0;2,69;0,593;5,44;2,275;2,89;1,656;3,28;1,757;4,43;2,145;;;
1189;13.01.2021 09:15;3;0,783;5,56;0,286;5,06;2,674;2,47;0;2,67;0,594;5,4;2,274;2,84;1,654;3,31;1,757;4,43;2,145;;;
1190;13.01.2021 09:30;2,9;0,863;5,56;0,287;5,01;2,675;2,48;0;2,7;0,598;5,4;2,273;2,83;1,655;3,28;1,757;4,45;2,144;;;
1191;13.01.2021 09:45;2,81;0,785;5,58;0,29;5,1;2,674;2,42;0;2,66;0,6;5,4;2,272;2,83;1,655;3,3;1,753;4,41;2,145;;;
1192;13.01.2021 10:00;3,22;0,788;5,6;0,287;5,09;2,676;2,29;0;2,67;0,611;5,41;2,271;2,85;1,654;3,3;1,753;4,42;2,144;12,279;0,79;97,5
1193;13.01.2021 10:15;4,18;1,052;5,53;0,286;5,01;2,674;2,41;0;2,66;0,61;5,42;2,27;2,85;1,654;3,26;1,753;4,41;2,144;;;
1194;13.01.2021 10:30;4,52;1,128;5,57;0,29;5;2,674;2,39;0;2,65;0,611;5,41;2,269;2,87;1,658;3,29;1,753;4,41;2,144;;;
1195;13.01.2021 10:45;2,88;0,874;5,57;0,29;5,02;2,673;2,46;0;2,71;0,615;5,36;2,268;2,85;1,653;3,28;1,753;4,42;2,143;;;
1196;13.01.2021 11:00;3,14;0,796;5,53;0,292;5,02;2,673;2,44;0;2,69;0,615;5,4;2,268;2,86;1,654;3,28;1,755;4,43;2,145;;;
1197;13.01.2021 11:15;3,39;0,855;5,55;0,296;5,06;2,673;2,49;0;2,67;0,619;5,45;2,268;2,86;1,654;3,28;1,753;4,4;2,143;;;
1198;13.01.2021 11:30;3,43;0,957;5,52;0,292;5,05;2,672;2,39;0;2,66;0,62;5,41;2,266;2,84;1,653;3,34;1,755;4,39;2,143;12,285;1,15;97,4
1199;13.01.2021 11:45;2,46;0,756;5,61;0,296;5,03;2,674;2,31;0;2,67;0,624;5,38;2,265;2,88;1,653;3,27;1,75;4,39;2,144;;;
1200;13.01.2021 12:00;3,12;0,662;5,56;0,3;5,03;2,674;2,49;0;2,7;0,628;5,42;2,265;2,85;1,653;3,29;1,753;4,39;2,144;;;
1201;13.01.2021 12:15;3,26;0,786;5,55;0,294;5;2,67;2,46;0;2,65;0,628;5,38;2,264;2,87;1,655;3,24;1,75;4,44;2,144;12,279;1,41;97,4
1202;13.01.2021 12:30;3,02;0,933;5,58;0,299;5;2,672;2,49;0;2,69;0,63;5,38;2,263;2,83;1,653;3,26;1,747;4,4;2,143;;;
1203;13.01.2021 12:45;3,25;1,011;5,56;0,301;5,03;2,671;2,42;0;2,69;0,632;5,39;2,262;2,85;1,653;3,3;1,748;4,39;2,144;;;
1204;13.01.2021 13:00;3,09;0,965;5,56;0,301;5,01;2,67;2,44;0;2,7;0,64;5,39;2,262;2,84;1,652;3,28;1,748;4,41;2,143;;;
1205;13.01.2021 13:15;3,26;0,817;5,57;0,303;5,04;2,67;2,92;0;2,66;0,64;5,37;2,26;2,85;1,653;3,26;1,746;4,41;2,143;;;
1206;13.01.2021 13:30;3,29;0,733;5,55;0,298;5,04;2,673;2,45;0;2,68;0,638;5,36;2,259;2,85;1,654;3,22;1,749;4,43;2,143;;;
1207;13.01.2021 13:45;2,98;1,037;5,51;0,301;5,05;2,67;2,49;0;2,68;0,644;5,36;2,259;2,88;1,651;3,25;1,749;4,4;2,143;12,279;2,25;97,2
1208;13.01.2021 14:00;3,13;0,765;5,6;0,304;4,99;2,67;2,45;0;2,69;0,647;5,4;2,258;2,89;1,651;3,24;1,745;4,38;2,143;;;
1209;13.01.2021 14:15;3,12;1,324;5,55;0,306;5;2,668;2,41;0;2,67;0,646;5,38;2,257;2,84;1,651;3,21;1,746;4,39;2,142;;;
1210;13.01.2021 14:30;2,39;0,721;5,5;0,307;4,98;2,67;2,3;0;2,68;0,653;5,38;2,256;2,87;1,652;3,28;1,742;4,38;2,143;;;
1211;13.01.2021 14:45;3,42;1,25;5,52;0,307;5,02;2,668;2,44;0;2,66;0,654;5,34;2,255;2,83;1,651;3,27;1,745;4,38;2,142;;;
1212;13.01.2021 15:00;1,71;0,771;5,54;0,308;5,07;2,668;2,44;0;2,66;0,658;5,38;2,255;2,85;1,65;3,26;1,744;4,41;2,142;;;
1213;13.01.2021 15:15;3,26;0,667;5,58;0,324;4,97;2,668;2,46;0;2,66;0,654;5,38;2,254;2,84;1,651;3,24;1,743;4,39;2,141;12,287;2,62;97,1
1214;13.01.2021 15:30;2,61;0,86;5,57;0,333;5,01;2,666;2,45;0;2,68;0,665;5,35;2,252;2,84;1,651;3,25;1,739;4,41;2,142;;;
1215;13.01.2021 15:45;4,4;0,617;5,53;0,336;4,96;2,669;2,47;0;2,67;0,663;5,36;2,251;2,85;1,652;3,31;1,739;4,39;2,142;;;
1216;13.01.2021 16:00;3,18;0,697;5,51;0,338;4,97;2,666;2,38;0;2,65;0,661;5,33;2,25;2,85;1,651;3,26;1,741;4,4;2,141;;;
1217;13.01.2021 16:15;3,84;0,774;5,55;0,337;5;2,666;2,44;0;2,66;0,667;5,36;2,249;2,86;1,65;3,26;1,74;4,38;2,142;;;
1218;13.01.2021 16:30;3;0,818;5,57;0,337;5,03;2,667;2,44;0;2,67;0,664;5,35;2,248;2,85;1,65;3,31;1,738;4,4;2,14;;;
1219;13.01.2021 16:45;2,93;1,368;5,57;0,336;4,99;2,665;2,47;0;2,68;0,673;5,39;2,248;2,85;1,652;3,27;1,737;4,39;2,141;12,283;2,08;97,1
1220;13.01.2021 17:00;2,67;1,236;5,53;0,335;5,01;2,664;2,43;0;2,67;0,666;5,39;2,247;2,85;1,652;3,26;1,735;4,4;2,14;;;
1221;13.01.2021 17:15;3,19;0,833;5,56;0,337;4,95;2,662;2,49;0;2,68;0,669;5,35;2,245;2,87;1,65;3,27;1,735;4,36;2,14;;;
1222;13.01.2021 17:30;1,63;0,826;5,57;0,343;5,01;2,664;2,41;0;2,69;0,673;5,35;2,245;2,82;1,65;3,25;1,731;4,39;2,14;;;
1223;13.01.2021 17:45;3,05;0,825;5,55;0,339;4,98;2,664;2,48;0;2,68;0,672;5,37;2,245;2,87;1,652;3,26;1,732;4,36;2,14;;;
1224;13.01.2021 18:00;3,16;0,76;5,59;0,337;4,99;2,661;2,41;0;2,66;0,675;5,37;2,243;2,83;1,649;3,3;1,731;4,37;2,139;;;
1225;13.01.2021 18:15;4,01;0,793;5,55;0,344;5;2,664;2,38;0;2,66;0,677;5,36;2,243;2,88;1,651;3,3;1,729;4,38;2,14;12,274;1,25;97,4
1226;13.01.2021 18:30;3,12;0,791;5,51;0,342;4,95;2,663;2,13;0;2,64;0,677;5,32;2,241;2,85;1,65;3,18;1,731;4,33;2,139;;;
1227;13.01.2021 18:45;3,36;0,396;5,53;0,363;4,95;2,66;2,42;0;2,65;0,677;5,33;2,241;2,83;1,649;3,25;1,727;4,37;2,139;;;
1228;13.01.2021 19:00;2,93;0,733;5,55;0,364;4,99;2,661;2,45;0;2,7;0,678;5,37;2,239;2,85;1,649;3,24;1,726;4,33;2,139;;;
1229;13.01.2021 19:15;3,02;0,736;5,53;0,366;4,95;2,66;2,43;0;2,66;0,679;5,34;2,239;2,85;1,648;3,23;1,724;4,37;2,138;;;
1230;13.01.2021 19:30;3,17;0,707;5,55;0,372;4,95;2,661;2,44;0;2,67;0,682;5,3;2,237;2,85;1,649;3,24;1,724;4,35;2,139;;;
1231;13.01.2021 19:45;3,3;0,784;5,52;0,367;4,95;2,661;2,45;0;2,67;0,686;5,33;2,237;2,84;1,649;3,21;1,725;4,36;2,139;12,27;1,09;97,5
1232;13.01.2021 20:00;3,05;0,727;5,55;0,369;4,99;2,66;2,46;0;2,66;0,685;5,31;2,235;2,84;1,647;3,24;1,721;4,37;2,138;;;
1233;13.01.2021 20:15;3,18;0,89;5,57;0,37;4,98;2,657;2,43;0;2,67;0,686;5,34;2,235;2,85;1,65;3,22;1,723;4,34;2,138;;;
1234;13.01.2021 20:30;3,35;1,112;5,54;0,371;4,98;2,658;2,48;0;2,67;0,688;5,32;2,235;2,84;1,647;3,23;1,721;4,39;2,138;;;
1235;13.01.2021 20:45;3,06;0,58;5,54;0,372;4,93;2,658;2,43;0;2,67;0,693;5,34;2,234;2,87;1,648;3,25;1,718;4,39;2,138;;;
1236;13.01.2021 21:00;2,75;0,77;5,55;0,373;4,99;2,656;2,42;0;2,68;0,694;5,35;2,231;2,83;1,647;3,24;1,719;4,33;2,137;;;
1237;13.01.2021 21:15;3,67;0,74;5,58;0,378;4,98;2,656;2,44;0;2,63;0,697;5,31;2,231;2,86;1,648;3,26;1,718;4,35;2,137;12,266;1,35;97,4
1238;13.01.2021 21:30;3,46;1,023;5,51;0,375;4,95;2,656;2,43;0;2,68;0,702;5,29;2,229;2,86;1,645;3,24;1,717;4,33;2,137;;;
1239;13.01.2021 21:45;2,63;0,895;5,63;0,374;4,95;2,653;2,44;0;2,65;0,695;5,3;2,228;2,85;1,649;3,25;1,715;4,37;2,137;;;
1240;13.01.2021 22:00;3,09;0,831;5,56;0,373;4,96;2,653;2,46;0;2,68;0,699;5,31;2,227;2,82;1,646;3,2;1,714;4,35;2,136;;;
1241;13.01.2021 22:15;3,31;0,72;5,53;0,377;4,89;2,654;2,49;0;2,66;0,7;5,35;2,226;2,87;1,646;3,26;1,712;4,36;2,137;;;
1242;13.01.2021 22:30;3,22;1,224;5,53;0,379;4,93;2,653;2,4;0;2,68;0,705;5,28;2,225;2,85;1,648;3,26;1,711;4,34;2,136;;;
1243;13.01.2021 22:45;3,33;0,734;5,54;0,379;4,95;2,653;2,47;0;2,68;0,705;5,3;2,225;2,84;1,646;3,22;1,708;4,36;2,136;12,274;1,91;97,3
1244;13.01.2021 23:00;2,86;0,755;5,53;0,381;5,01;2,652;2,43;0;2,64;0,702;5,35;2,224;2,85;1,646;3,26;1,708;4,34;2,136;;;
1245;13.01.2021 23:15;4,22;0,657;5,54;0,383;4,97;2,651;2,46;0;2,68;0,704;5,3;2,223;2,81;1,645;3,24;1,706;4,36;2,136;;;
1246;13.01.2021 23:30;2,91;0,723;5,54;0,381;4,91;2,652;2,44;0;2,69;0,711;5,31;2,221;2,86;1,648;3,22;1,705;4,37;2,136;;;
1247;13.01.2021 23:45;2,93;0,712;5,51;0,385;4,93;2,649;2,43;0;2,65;0,71;5,33;2,22;2,84;1,644;3,29;1,708;4,35;2,135;;;
1248;14.01.2021 00:00;2,82;0,742;5,57;0,384;4,93;2,647;2,43;0;2,67;0,711;5,27;2,22;2,88;1,644;3,26;1,703;4,37;2,136;;;
1249;14.01.2021 00:15;2,88;0,733;5,56;0,387;4,93;2,649;2,43;0;2,68;0,711;5,3;2,218;2,83;1,645;3,21;1,702;4,37;2,136;12,274;2,47;97,1
1250;14.01.2021 00:30;2,93;0,732;5,58;0,386;4,95;2,646;2,48;0;2,64;0,702;5,28;2,218;2,87;1,644;3,29;1,7;4,36;2,135;;;
1251;14.01.2021 00:45;3,29;0,881;5,54;0,389;4,92;2,645;2,41;0;2,69;0,71;5,29;2,216;2,86;1,644;3,17;1,701;4,35;2,135;;;
1252;14.01.2021 01:00;2,94;0,725;5,52;0,39;4,94;2,646;2,46;0;2,68;0,711;5,31;2,215;2,86;1,645;3,22;1,696;4,37;2,136;;;
1253;14.01.2021 01:15;3,41;0,771;5,54;0,395;4,92;2,645;2,42;0;2,69;0,715;5,3;2,214;2,83;1,646;3,25;1,697;4,32;2,135;;;
1254;14.01.2021 01:30;3,26;0,801;5,53;0,388;4,95;2,644;2,46;0;2,7;0,718;5,32;2,213;2,81;1,645;3,22;1,694;4,34;2,134;;;
1255;14.01.2021 01:45;2,79;0,971;5,53;0,39;4,9;2,641;2,5;0;2,68;0,713;5,29;2,212;2,84;1,647;3,25;1,694;4,3;2,134;12,279;3,37;97
1256;14.01.2021 02:00;2,94;0,732;5,51;0,396;4,91;2,643;2,41;0;2,67;0,719;5,3;2,211;2,86;1,645;3,23;1,692;4,32;2,135;;;
1257;14.01.2021 02:15;2,86;0,663;5,53;0,392;4,93;2,64;2,48;0;2,65;0,717;5,28;2,211;2,86;1,644;3,2;1,689;4,35;2,134;;;
1258;14.01.2021 02:30;2,96;0,735;5,55;0,397;4,93;2,64;2,46;0;2,66;0,721;5,33;2,21;2,85;1,643;3,25;1,691;4,34;2,134;;;
1259;14.01.2021 02:45;3,35;0,768;5,48;0,393;4,94;2,641;2,44;0;2,69;0,717;5,29;2,21;2,84;1,645;3,25;1,69;4,32;2,133;;;
1260;14.01.2021 03:00;2,85;0,733;5,54;0,396;4,9;2,638;2,48;0;2,63;0,721;5,31;2,208;2,85;1,643;3,24;1,688;4,34;2,135;;;
1261;14.01.2021 03:15;2,85;0,702;5,5;0,394;4,92;2,637;2,4;0;2,67;0,722;5,32;2,207;2,86;1,644;3,24;1,686;4,35;2,134;12,285;3,22;97
1262;14.01.2021 03:30;2,92;0,696;5,53;0,395;4,91;2,637;2,47;0;2,69;0,718;5,29;2,205;2,85;1,642;3,24;1,688;4,32;2,133;;;
1263;14.01.2021 03:45;2,92;0,697;5,59;0,398;4,93;2,636;2,44;0;2,7;0,726;5,32;2,205;2,89;1,645;3,25;1,683;4,31;2,133;;;
1264;14.01.2021 04:00;3,05;0,706;5,55;0,398;4,91;2,636;2,46;0;2,65;0,722;5,25;2,205;2,88;1,642;3,18;1,686;4,31;2,133;;;
1265;14.01.2021 04:15;3;0,702;5,57;0,402;4,87;2,631;2,53;0;2,66;0,721;5,35;2,203;2,85;1,64;3,25;1,682;4,33;2,134;;;
1266;14.01.2021 04:30;2,91;0,702;5,52;0,399;4,92;2,631;2,42;0;2,67;0,724;5,32;2,202;2,88;1,642;3,28;1,681;4,33;2,133;;;
1267;14.01.2021 04:45;3,05;0,681;5,61;0,402;4,92;2,631;2,45;0;2,69;0,726;5,3;2,201;2,85;1,641;3,22;1,679;4,34;2,134;12,272;3,05;97,1
1268;14.01.2021 05:00;2,95;1,064;5,55;0,4;4,89;2,63;2,49;0;2,66;0,723;5,23;2,2;2,87;1,641;3,22;1,678;4,3;2,133;;;
1269;14.01.2021 05:15;3,88;0,893;5,59;0,407;4,89;2,629;2,49;0;2,66;0,731;5,3;2,199;2,88;1,643;3,26;1,676;4,32;2,132;;;
1270;14.01.2021 05:30;3,55;0,654;5,55;0,403;4,9;2,627;2,47;0;2,66;0,729;5,26;2,198;2,87;1,642;3,26;1,676;4,33;2,133;;;
1271;14.01.2021 05:45;2,34;0,969;5,56;0,404;4,87;2,627;2,46;0;2,7;0,729;5,26;2,196;2,85;1,641;3,23;1,673;4,34;2,132;;;
1272;14.01.2021 06:00;2,55;1,333;5,54;0,406;4,87;2,625;2,49;0;2,68;0,729;5,29;2,196;2,87;1,639;3,26;1,673;4,34;2,134;;;
1273;14.01.2021 06:15;4,29;0,656;5,52;0,408;4,93;2,623;2,49;0;2,68;0,725;5,27;2,195;2,85;1,639;3,2;1,671;4,3;2,133;12,27;2,39;97,3
1274;14.01.2021 06:30;3,13;1,05;5,61;0,405;4,9;2,623;2,44;0;2,66;0,732;5,24;2,194;2,87;1,641;3,26;1,671;4,31;2,132;;;
1275;14.01.2021 06:45;3,7;0,833;5,54;0,413;4,94;2,621;2,43;0;2,69;0,731;5,29;2,193;2,85;1,64;3,24;1,67;4,34;2,133;;;
1276;14.01.2021 07:00;2,98;1,281;5,55;0,412;4,86;2,619;2,45;0;2,68;0,731;5,3;2,191;2,89;1,641;3,27;1,67;4,31;2,132;;;
1277;14.01.2021 07:15;2,68;0,821;5,47;0,411;4,87;2,619;2,47;0;2,7;0,732;5,31;2,19;2,85;1,639;3,21;1,667;4,31;2,132;;;
1278;14.01.2021 07:30;2,96;0,765;5,58;0,409;4,9;2,616;2,42;0;2,65;0,73;5,29;2,19;2,89;1,641;3,22;1,664;4,3;2,132;;;
1279;14.01.2021 07:45;3,11;0,62;5,56;0,411;4,9;2,615;2,5;0;2,67;0,734;5,28;2,189;2,85;1,641;3,25;1,662;4,3;2,132;12,279;2,07;97,3
1280;14.01.2021 08:00;2,96;0,746;5,56;0,412;4,94;2,615;2,48;0;2,71;0,731;5,28;2,187;2,88;1,639;3,24;1,661;4,3;2,132;;;
1281;14.01.2021 08:15;2,99;0,742;5,56;0,413;4,89;2,612;2,45;0;2,72;0,736;5,26;2,186;2,88;1,639;3,21;1,664;4,31;2,132;;;
1282;14.01.2021 08:30;3;0,71;5,55;0,42;4,89;2,609;2,46;0;2,68;0,735;5,23;2,185;2,89;1,637;3,27;1,662;4,28;2,132;;;
1283;14.01.2021 08:45;2,92;0,724;5,52;0,421;4,87;2,609;2,46;0;2,71;0,732;5,28;2,184;2,87;1,638;3,27;1,66;4,29;2,132;;;
1284;14.01.2021 09:00;3,09;0,758;5,57;0,42;4,86;2,606;2,45;0;2,7;0,733;5,25;2,184;2,91;1,636;3,23;1,654;4,29;2,132;;;
1285;14.01.2021 09:15;2,97;0,737;5,58;0,428;4,93;2,607;2,44;0;2,68;0,742;5,25;2,182;2,89;1,638;3,23;1,653;4,29;2,132;12,27;1,85;97,4
1286;14.01.2021 09:30;3,02;1,411;5,55;0,426;4,91;2,604;2,51;0;2,68;0,741;5,24;2,181;2,88;1,64;3,19;1,651;4,3;2,131;;;
1287;14.01.2021 09:45;3,45;1,063;5,55;0,424;4,89;2,602;2,5;0;2,73;0,744;5,24;2,18;2,9;1,636;3,23;1,651;4,31;2,132;;;
1288;14.01.2021 10:00;2,99;0,702;5,52;0,432;4,92;2,6;2,55;0;2,66;0,737;5,26;2,179;2,9;1,637;3,27;1,651;4,29;2,132;;;
1289;14.01.2021 10:15;2,73;0,746;5,55;0,437;4,86;2,6;2,55;0;2,69;0,742;5,24;2,178;2,88;1,635;3,27;1,646;4,29;2,132;;;
1290;14.01.2021 10:30;3;0,694;5,54;0,437;4,89;2,596;2,44;0;2,7;0,74;5,27;2,176;2,87;1,635;3,2;1,643;4,28;2,131;;;
1291;14.01.2021 10:45;3,02;0,701;5,6;0,433;4,87;2,593;2,52;0;2,72;0,747;5,26;2,176;2,9;1,634;3,24;1,644;4,27;2,131;12,262;1,82;97,4
1292;14.01.2021 11:00;3,01;0,73;5,55;0,437;4,93;2,591;2,45;0;2,69;0,744;5,28;2,175;2,86;1,636;3,22;1,643;4,31;2,131;;;
1293;14.01.2021 11:15;2,72;0,702;5,54;0,441;4,89;2,591;2,56;0;2,69;0,752;5,22;2,172;2,88;1,634;3,22;1,643;4,31;2,131;;;
1294;14.01.2021 11:30;2,99;0,702;5,59;0,443;4,87;2,589;2,46;0;2,69;0,756;5,27;2,172;2,9;1,634;3,25;1,643;4,28;2,131;;;
1295;14.01.2021 11:45;3,05;0,74;5,57;0,446;4,89;2,585;2,53;0;2,7;0,75;5,25;2,17;2,89;1,633;3,18;1,642;4,29;2,131;;;
1296;14.01.2021 12:00;3,07;0,727;5,61;0,452;4,86;2,584;2,51;0;2,69;0,752;5,27;2,169;2,89;1,635;3,24;1,638;4,31;2,13;;;
1297;14.01.2021 12:15;3,02;0,744;5,59;0,457;4,88;2,582;2,53;0;2,68;0,755;5,26;2,169;2,9;1,634;3,21;1,636;4,29;2,13;12,253;1,97;97,4
1298;14.01.2021 12:30;3,04;0,737;5,59;0,458;4,86;2,579;2,49;0;2,7;0,751;5,24;2,169;2,91;1,632;3,24;1,636;4,3;2,13;12,27;2,1;96,9
1299;14.01.2021 12:45;3,05;0,717;5,55;0,461;4,87;2,577;2,51;0;2,72;0,757;5,27;2,165;2,92;1,631;3,28;1,635;4,28;2,13;12,262;2,05;97,2
1300;14.01.2021 13:00;3,09;0,728;5,54;0,461;4,87;2,575;2,48;0;2,69;0,758;5,26;2,165;2,9;1,634;3,22;1,633;4,3;2,13;;;
1301;14.01.2021 13:15;3,03;0,732;5,59;0,468;4,86;2,571;2,52;0;2,71;0,753;5,25;2,163;2,91;1,634;3,23;1,633;4,29;2,131;;;
1302;14.01.2021 13:30;3,06;0,726;5,56;0,459;4,85;2,568;2,47;0;2,67;0,76;5,24;2,163;2,9;1,635;3,22;1,631;4,28;2,129;;;
1303;14.01.2021 13:45;2,92;0,731;5,54;0,465;4,87;2,564;2,51;0;2,7;0,762;5,2;2,161;2,9;1,632;3,27;1,63;4,27;2,129;;;
1304;14.01.2021 14:00;3,08;0,734;5,55;0,464;4,87;2,562;2,57;0;2,71;0,763;5,29;2,159;2,89;1,63;3,18;1,632;4,27;2,129;;;
1305;14.01.2021 14:15;2,98;0,726;5,56;0,471;4,84;2,56;2,5;0;2,7;0,755;5,22;2,158;2,93;1,631;3,21;1,627;4,3;2,128;12,253;1,83;97,4
1306;14.01.2021 14:30;3,05;0,732;5,58;0,47;4,89;2,557;2,49;0;2,69;0,759;5,22;2,157;2,93;1,63;3,25;1,627;4,26;2,128;;;
1307;14.01.2021 14:45;3,16;0,743;5,65;0,469;4,84;2,553;2,52;0;2,73;0,763;5,26;2,156;2,94;1,634;3,22;1,626;4,28;2,129;;;
1308;14.01.2021 15:00;3,02;0,725;5,55;0,47;4,89;2,552;2,53;0;2,71;0,767;5,26;2,155;2,9;1,63;3,26;1,626;4,29;2,127;;;
1309;14.01.2021 15:15;3,55;0,769;5,56;0,471;4,85;2,55;2,54;0;2,7;0,763;5,25;2,153;2,9;1,63;3,24;1,623;4,26;2,129;;;
1310;14.01.2021 15:30;3,17;0,745;5,6;0,468;4,84;2,544;2,51;0;2,73;0,77;5,25;2,152;2,92;1,63;3,25;1,621;4,28;2,128;;;
1311;14.01.2021 15:45;3,19;1,304;5,59;0,473;4,89;2,544;2,52;0;2,71;0,768;5,26;2,152;2,92;1,63;3,27;1,622;4,27;2,127;12,249;1,67;97,4
1312;14.01.2021 16:00;3,33;0,768;5,57;0,471;4,85;2,538;2,55;0;2,72;0,77;5,22;2,15;2,94;1,631;3,25;1,618;4,23;2,127;;;
1313;14.01.2021 16:15;2,7;0,782;5,58;0,473;4,87;2,534;2,53;0;2,75;0,769;5,25;2,148;2,94;1,63;3,23;1,618;4,29;2,127;;;
1314;14.01.2021 16:30;2,98;1,042;5,58;0,477;4,88;2,534;2,48;0;2,72;0,774;5,27;2,147;2,94;1,629;3,22;1,618;4,27;2,128;;;
1315;14.01.2021 16:45;4,09;0,819;5,56;0,477;4,85;2,527;2,52;0;2,73;0,781;5,25;2,146;2,92;1,629;3,25;1,616;4,3;2,127;;;
1316;14.01.2021 17:00;3,4;0,819;5,58;0,479;4,84;2,525;2,47;0;2,73;0,781;5,25;2,145;2,96;1,627;3,23;1,616;4,26;2,127;;;
1317;14.01.2021 17:15;2,88;0,821;5,6;0,473;4,86;2,52;2,57;0;2,72;0,777;5,21;2,144;2,96;1,628;3,19;1,614;4,27;2,127;12,251;1,26;97,5
1318;14.01.2021 17:30;3,43;0,829;5,54;0,484;4,85;2,515;2,49;0;2,73;0,777;5,25;2,143;2,95;1,627;3,25;1,612;4,28;2,126;;;
1319;14.01.2021 17:45;3,38;1,215;5,55;0,478;4,84;2,514;2,5;0;2,73;0,777;5,22;2,141;2,96;1,627;3,23;1,611;4,28;2,126;;;
1320;14.01.2021 18:00;3,05;0,742;5,56;0,479;4,86;2,509;2,49;0;2,71;0,78;5,24;2,14;2,91;1,626;3,21;1,612;4,29;2,126;;;
1321;14.01.2021 18:15;3,07;0,744;5,6;0,481;4,84;2,504;2,52;0;2,71;0,783;5,24;2,139;2,95;1,629;3,23;1,607;4,28;2,126;12,257;0,85;97,6
1322;14.01.2021 18:30;3,11;0,777;5,59;0,479;4,83;2,501;2,56;0;2,7;0,784;5,27;2,137;2,95;1,628;3,26;1,607;4,26;2,126;12,247;0,9;97,2
1323;14.01.2021 18:45;3,08;0,748;5,56;0,483;4,86;2,496;2,58;0;2,73;0,785;5,23;2,136;2,95;1,626;3,23;1,606;4,29;2,126;12,247;0,89;97,1
1324;14.01.2021 19:00;3,11;0,747;5,62;0,478;4,84;2,493;2,55;0;2,77;0,795;5,21;2,135;2,96;1,626;3,25;1,606;4,26;2,125;12,24;0,87;97
