Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;15_T_PF_X;15_MP_X;30_T_PF_X;30_MP_X;60_T_PF_X;60_MP_X;15_T_PF_Y;15_MP_Y;30_T_PF_Y;30_MP_Y;60_T_PF_Y;60_MP_Y;15_T_PF_Z;15_MP_Z;30_T_PF_Z;30_MP_Z;60_T_PF_Z;60_MP_Z;Bat.V;Temp.o_T_PF;rH..
1043;14.01.2021 02:30;-82,53;0;5,33;0;6,07;0,896;2,5;7;3,02;1,529;4,28;1,238;3,15;1,449;3,27;1,219;4,65;0,794;;;
1044;14.01.2021 02:45;-82,52;0;5,37;0;6,07;0,896;2,47;7;2,98;1,53;4,26;1,241;3,11;1,436;3,27;1,207;4,63;0,805;;;
1045;14.01.2021 03:00;-82,52;0;5,33;0;6,08;0,894;2,51;7;2,97;1,529;4,28;1,242;3,29;1,467;3,26;1,221;4,6;0,806;;;
1046;14.01.2021 03:15;-82,5;0;5,35;0;6,1;0,896;2,51;7;2,99;1,53;4,27;1,246;3,27;1,434;3,26;1,207;4,62;0,798;;;
1047;14.01.2021 03:30;-82,48;0;5,36;0;6,08;0,894;2,58;7;3;1,528;4,31;1,246;3,25;1,493;3,25;1,207;4,59;0,802;;;
1048;14.01.2021 03:45;-82,47;0;5,33;0;6,08;0,901;2,52;7;2,98;1,529;4,26;1,243;3,3;1,497;3,21;1,214;4,61;0,8;12,44;0,85;99,9
1049;14.01.2021 04:00;-82,5;0;5,37;0;6,08;0,896;2,54;7;2,98;1,529;4,31;1,245;3,24;1,473;3,26;1,201;4,55;0,807;;;
1050;14.01.2021 04:15;-82,49;0;5,35;0;6,09;0,901;2,51;7;2,99;1,529;4,29;1,24;3,22;1,458;3,24;1,216;4,61;0,8;;;
1051;14.01.2021 04:30;-82,45;0;5,36;0;6,08;0,899;2,51;7;3;1,528;4,25;1,239;3,72;1,457;3,25;1,199;4,58;0,804;;;
1052;14.01.2021 04:45;-82,43;0;5,33;0;6,09;0,902;2,53;7;2,99;1,528;4,28;1,239;3,22;1,454;3,21;1,209;4,64;0,806;;;
1053;14.01.2021 05:00;-82,45;0;5,32;0;6,08;0,897;2,54;7;2,95;1,529;4,28;1,241;3,13;1,46;3,24;1,21;4,62;0,803;;;
1054;14.01.2021 05:15;-82,46;0;5,34;0;6,03;0,895;2,53;7;3,01;1,528;4,29;1,242;3,75;1,516;3,25;1,2;4,6;0,798;12,446;0,75;99,9
1055;14.01.2021 05:30;-82,49;0;5,34;0;6,06;0,907;2,5;7;2,97;1,53;4,29;1,243;3,32;1,401;3,19;1,199;4,61;0,804;;;
1056;14.01.2021 05:45;-82,27;0;5,33;0;6,11;0,907;2,5;7;3,01;1,528;4,28;1,24;3,14;1,519;3,23;1,214;4,6;0,79;;;
1057;14.01.2021 06:00;-82,31;0;5,33;0;6,09;0,897;2,5;7;2,97;1,53;4,27;1,241;3,27;1,481;3,25;1,204;4,59;0,812;;;
1058;14.01.2021 06:15;-82,24;0;5,34;0;6,06;0,901;2,51;7;3;1,529;4,3;1,244;3,6;1,454;3,3;1,212;4,61;0,805;12,433;0,63;99,9
1059;14.01.2021 06:30;-82,24;0;5,36;0;6,05;0,898;2,5;7;2,99;1,53;4,25;1,24;3,37;1,44;3,25;1,216;4,59;0,808;12,429;0,72;99,5
1060;14.01.2021 06:45;-82,25;0;5,34;0;6,05;0,903;2,5;7;3;1,528;4,29;1,244;3,3;1,453;3,21;1,209;4,6;0,798;;;
1061;14.01.2021 07:00;-82,24;0;5,34;0;6,07;0,9;2,51;7;2,98;1,529;4,27;1,241;3,36;1,479;3,24;1,215;4,59;0,803;;;
1062;14.01.2021 07:15;-82,25;0;5,34;0;6,05;0,902;2,48;7;2,98;1,53;4,27;1,249;3,77;1,493;3,26;1,206;4,61;0,811;;;
1063;14.01.2021 07:30;-82,29;0;5,35;0;6,08;0,9;2,51;7;2,99;1,53;4,28;1,244;3,74;1,476;3,29;1,218;4,61;0,806;;;
1064;14.01.2021 07:45;-82,24;0;5,35;0;6,06;0,902;2,52;7;2,95;1,531;4,28;1,242;3,64;1,438;3,25;1,207;4,58;0,807;;;
1065;14.01.2021 08:00;-82,21;0;5,33;0;6,06;0,897;2,5;7;2,98;1,53;4,25;1,243;3,36;1,475;3,22;1,207;4,61;0,803;12,429;0,37;99,9
1066;14.01.2021 08:15;-82,24;0;5,33;0;6,03;0,897;2,5;7;3;1,529;4,25;1,244;3,7;1,444;3,24;1,216;4,61;0,813;;;
1067;14.01.2021 08:30;-82,27;0;5,33;0;6,06;0,905;2,53;7;3;1,53;4,28;1,25;3,26;1,486;3,24;1,212;4,58;0,803;;;
1068;14.01.2021 08:45;-82,32;0;5,34;0;6,06;0,902;2,5;7;3;1,53;4,23;1,242;3,18;1,476;3,25;1,211;4,59;0,799;;;
1069;14.01.2021 09:00;-82,24;0;5,35;0;6,17;0,907;2,51;7;2,96;1,53;4,29;1,243;3,66;1,447;3,23;1,203;4,6;0,802;;;
1070;14.01.2021 09:15;-82,27;0;5,31;0;6,15;0,9;2,48;7;2,97;1,53;4,26;1,241;3,97;1,474;3,22;1,206;4,56;0,812;;;
1071;14.01.2021 09:30;-82,29;0;5,37;0;6,17;0,907;2,52;7;2,97;1,531;4,23;1,241;3,27;1,515;3,27;1,219;4,6;0,802;12,429;-0,33;100
1072;14.01.2021 09:45;-82,28;0;5,32;0;6,1;0,908;2,51;7;2,95;1,53;4,24;1,242;3,49;1,497;3,27;1,228;4,6;0,801;;;
1073;14.01.2021 10:00;-82,27;0;5,34;0;6,09;0,902;2,58;7;2,97;1,53;4,29;1,245;3,59;1,441;3,28;1,21;4,59;0,813;;;
1074;14.01.2021 10:15;-82,26;0;5,34;0;6,07;0,903;2,52;7;2,97;1,531;4,28;1,244;3,61;1,457;3,25;1,207;4,6;0,815;;;
1075;14.01.2021 10:30;-82,3;0;5,34;0;6,13;0,899;2,53;7;2,95;1,53;4,25;1,245;3,57;1,466;3,22;1,207;4,58;0,81;;;
1076;14.01.2021 10:45;-82,25;0;5,32;0;6,04;0,899;2,55;7;2,97;1,529;4,28;1,246;3,57;1,485;3,26;1,214;4,58;0,807;;;
1077;14.01.2021 11:00;-82,3;0;5,34;0;6,04;0,903;2,56;7;2,99;1,528;4,27;1,246;3,56;1,5;3,26;1,221;4,63;0,809;12,423;-0,74;100
1078;14.01.2021 11:15;-82,3;0;5,37;0;6,09;0,909;2,52;7;3,01;1,53;4,25;1,242;3,74;1,423;3,28;1,217;4,59;0,812;;;
1079;14.01.2021 11:30;-82,27;0;5,32;0;6,08;0,903;2,53;7;3,03;1,531;4,28;1,246;3,53;1,501;3,31;1,21;4,58;0,812;;;
1080;14.01.2021 11:45;-82,28;0;5,33;0;6,08;0,901;2,45;7;2,96;1,531;4,24;1,243;3,63;1,503;3,22;1,205;4,61;0,808;;;
1081;14.01.2021 12:00;-82,3;0;5,33;0;6,05;0,898;2,52;7;2,98;1,531;4,26;1,243;3,71;1,448;3,29;1,229;4,58;0,808;;;
1082;14.01.2021 12:15;-82,31;0;5,33;0;6,04;0,911;2,52;7;2,98;1,532;4,28;1,241;3,59;1,458;3,25;1,201;4,57;0,805;12,406;-0,87;100
1083;14.01.2021 12:30;-82,28;0;5,37;0;6,06;0,899;2,52;7;2,99;1,531;4,27;1,243;4,11;1,473;3,26;1,22;4,54;0,801;12,399;-0,71;99,7
1084;14.01.2021 12:45;-82,31;0;5,31;0;6,07;0,906;2,53;7;2,98;1,53;4,28;1,244;3,71;1,491;3,22;1,21;4,58;0,81;;;
1085;14.01.2021 13:00;-82,29;0;5,33;0;6,06;0,902;2,53;7;2,99;1,53;4,26;1,244;4,14;1,452;3,27;1,216;4,55;0,807;;;
1086;14.01.2021 13:15;-82,29;0;5,33;0;6,09;0,901;2,49;7;2,98;1,531;4,27;1,245;4,24;1,423;3,26;1,211;4,54;0,803;;;
1087;14.01.2021 13:30;-82,29;0;5,34;0;6,07;0,903;2,52;7;2,94;1,53;4,29;1,25;3,55;1,452;3,24;1,204;4,59;0,805;;;
1088;14.01.2021 13:45;-82,34;0;5,34;0;6,02;0,906;2,53;7;2,99;1,531;4,26;1,244;3,68;1,464;3,28;1,207;4,59;0,805;;;
1089;14.01.2021 14:00;-82,27;0;5,32;0;6,09;0,903;2,52;7;2,96;1,532;4,24;1,241;3,59;1,451;3,24;1,219;4,57;0,805;12,401;-0,99;100
1090;14.01.2021 14:15;-82,3;0;5,31;0;6,04;0,91;2,54;7;2,99;1,531;4,25;1,242;3,54;1,463;3,27;1,217;4,55;0,802;;;
1091;14.01.2021 14:30;-82,34;0;5,32;0;6,07;0,907;2,52;7;2,99;1,532;4,24;1,243;3,53;1,458;3,25;1,217;4,55;0,807;;;
1092;14.01.2021 14:45;-82,26;0;5,34;0;6,11;0,902;2,53;7;3,02;1,531;4,23;1,245;3,61;1,476;3,24;1,203;4,6;0,804;;;
1093;14.01.2021 15:00;-82,33;0;5,35;0;6,06;0,9;2,53;7;3;1,53;4,29;1,248;3,58;1,514;3,23;1,214;4,6;0,805;;;
1094;14.01.2021 15:15;-82,31;0;5,35;0;6,09;0,909;2,54;7;2,98;1,531;4,28;1,249;3,35;1,518;3,27;1,227;4,6;0,805;;;
1095;14.01.2021 15:30;-82,3;0;5,32;0;6,02;0,902;2,49;7;2,93;1,531;4,26;1,241;4,18;1,46;3,22;1,221;4,57;0,805;12,418;-0,83;100
1096;14.01.2021 15:45;-82,26;0;5,36;0;6,07;0,9;2,51;7;2,94;1,531;4,25;1,246;4,18;1,469;3,22;1,215;4,56;0,808;;;
1097;14.01.2021 16:00;-82,3;0;5,37;0;6,05;0,903;2,51;7;3,01;1,53;4,23;1,243;3,52;1,472;3,26;1,223;4,58;0,813;;;
1098;14.01.2021 16:15;-82,28;0;5,32;0;6,06;0,9;2,53;7;2,98;1,533;4,23;1,242;3,65;1,452;3,23;1,205;4,58;0,817;;;
1099;14.01.2021 16:30;-82,31;0;5,33;0;6,05;0,897;2,53;7;2,96;1,531;4,25;1,244;3,61;1,472;3,2;1,223;4,52;0,802;;;
1100;14.01.2021 16:45;-82,34;0;5,34;0;6,06;0,903;2,48;7;2,97;1,531;4,24;1,246;3,7;1,476;3,23;1,22;4,55;0,804;;;
1101;14.01.2021 17:00;-82,3;0;5,32;0;6,05;0,903;2,51;7;2,95;1,53;4,24;1,25;3,63;1,472;3,27;1,21;4,56;0,807;12,406;-1,18;100
1102;14.01.2021 17:15;-82,29;0;5,33;0;6,05;0,9;2,54;7;2,96;1,532;4,24;1,243;3,64;1,5;3,26;1,214;4,56;0,81;;;
1103;14.01.2021 17:30;-82,28;0;5,33;0;6,05;0,905;2,52;7;2,97;1,531;4,25;1,245;3,52;1,51;3,26;1,207;4,58;0,811;;;
1104;14.01.2021 17:45;-82,35;0;5,34;0;6,02;0,903;2,58;7;2,95;1,531;4,25;1,239;3,62;1,494;3,24;1,216;4,57;0,817;;;
1105;14.01.2021 18:00;-82,3;0;5,36;0;6,06;0,905;2,53;7;3,01;1,531;4,25;1,24;3,6;1,475;3,28;1,212;4,54;0,808;;;
1106;14.01.2021 18:15;-82,31;0;5,34;0;6,03;0,902;2,53;7;2,96;1,531;4,23;1,245;3,64;1,472;3,22;1,217;4,58;0,822;12,406;-1,71;100
1107;14.01.2021 18:30;-82,32;0;5,32;0;6,04;0,901;2,53;7;2,95;1,53;4,24;1,243;3,65;1,51;3,29;1,205;4,59;0,803;12,38;-1,57;99,7
1108;14.01.2021 18:45;-82,26;0;5,34;0;6,03;0,907;2,52;7;2,97;1,531;4,22;1,241;3,61;1,442;3,23;1,217;4,55;0,808;;;
1109;14.01.2021 19:00;-82,3;0;5,32;0;6,01;0,898;2,5;7;2,96;1,531;4,23;1,242;3,52;1,524;3,27;1,211;4,55;0,804;;;
1110;14.01.2021 19:15;-82,32;0;5,34;0;6,06;0,898;2,51;7;2,93;1,532;4,25;1,246;3,74;1,47;3,28;1,224;4,59;0,808;;;
1111;14.01.2021 19:30;-82,33;0;5,34;0;5,99;0,907;2,54;7;2,97;1,531;4,24;1,243;3,76;1,477;3,24;1,219;4,6;0,804;;;
1112;14.01.2021 19:45;-82,25;0;5,35;0;6,05;0,901;2,51;7;2,97;1,53;4,24;1,24;3,62;1,515;3,25;1,216;4,57;0,808;;;
1113;14.01.2021 20:00;-82,49;0;5,34;0;6,06;0,898;2,49;7;2,95;1,531;4,24;1,246;3,59;1,442;3,25;1,215;4,57;0,807;12,391;-2;100
1114;14.01.2021 20:15;-82,56;0;5,32;0;6,05;0,906;2,56;7;2,94;1,532;4,25;1,243;3,55;1,502;3,22;1,227;4,58;0,806;;;
1115;14.01.2021 20:30;-82,5;0;5,37;0;6,03;0,901;2,55;7;3;1,531;4,25;1,248;3,66;1,489;3,23;1,214;4,57;0,803;;;
1116;14.01.2021 20:45;-82,28;0;5,34;0;6,01;0,903;2,5;7;2,96;1,531;4,24;1,242;3,77;1,464;3,27;1,211;4,58;0,804;;;
1117;14.01.2021 21:00;-82,26;0;5,32;0;6,03;0,899;2,5;7;2,96;1,531;4,26;1,245;3,61;1,51;3,23;1,233;4,57;0,801;;;
1118;14.01.2021 21:15;-82,27;0;5,34;0;6,02;0,904;2,53;7;2,94;1,531;4,25;1,25;3,65;1,508;3,24;1,234;4,59;0,806;;;
1119;14.01.2021 21:30;-82,24;0;5,32;0;6,06;0,902;2,53;7;2,95;1,53;4,26;1,243;3,61;1,464;3,27;1,235;4,61;0,803;12,397;-2,25;100
1120;14.01.2021 21:45;-82,26;0;5,35;0;6,06;0,905;2,52;7;2,94;1,53;4,2;1,243;3,58;1,514;3,19;1,23;4,55;0,797;;;
1121;14.01.2021 22:00;-82,28;0;5,34;0;6;0,904;2,53;7;2,94;1,532;4,24;1,246;3,65;1,489;3,22;1,22;4,61;0,799;;;
1122;14.01.2021 22:15;-82,3;0;5,32;0;6,02;0,901;2,51;7;2,97;1,53;4,2;1,244;3,63;1,499;3,23;1,208;4,57;0,801;;;
1123;14.01.2021 22:30;-82,26;0;5,32;0;6,06;0,896;2,5;7;2,95;1,531;4,25;1,237;3,69;1,511;3,21;1,204;4,56;0,803;;;
1124;14.01.2021 22:45;-82,25;0;5,32;0;6,04;0,899;2,55;7;2,97;1,532;4,26;1,241;3,67;1,488;3,22;1,224;4,54;0,813;;;
1125;14.01.2021 23:00;-82,22;0;5,32;0;6,04;0,906;2,52;7;3,02;1,529;4,24;1,241;3,68;1,473;3,23;1,213;4,52;0,799;12,385;-2,45;100
1126;14.01.2021 23:15;-82,26;0;5,34;0;6,08;0,907;2,52;7;2,98;1,532;4,23;1,244;3,43;1,513;3,22;1,208;4,59;0,807;;;
1127;14.01.2021 23:30;-82,26;0;5,29;0;6,04;0,908;2,52;7;2,98;1,531;4,23;1,243;3,6;1,427;3,25;1,216;4,59;0,804;;;
1128;14.01.2021 23:45;-82,24;0;5,33;0;6,04;0,905;2,52;7;2,94;1,529;4,24;1,245;3,5;1,515;3,23;1,214;4,55;0,799;;;
1129;15.01.2021 00:00;-82,24;0;5,31;0;6,02;0,904;2,5;7;2,99;1,531;4,23;1,245;3,58;1,495;3,26;1,208;4,54;0,805;;;
1130;15.01.2021 00:15;-82,25;0;5,3;0;6,03;0,9;2,53;7;2,96;1,532;4,24;1,242;3,59;1,5;3,26;1,222;4,53;0,804;12,378;-2,58;100
1131;15.01.2021 00:30;-82,27;0;5,34;0;6,03;0,901;2,54;7;2,96;1,533;4,23;1,243;3,53;1,493;3,23;1,226;4,58;0,802;12,382;-2,45;100
1132;15.01.2021 00:45;-82,24;0;5,3;0;6,06;0,903;2,56;7;2,91;1,531;4,26;1,245;3,62;1,493;3,25;1,212;4,5;0,805;;;
1133;15.01.2021 01:00;-82,23;0;5,33;0;6,06;0,897;2,58;7;2,94;1,532;4,22;1,246;3,55;1,454;3,21;1,217;4,58;0,811;;;
1134;15.01.2021 01:15;-82,26;0;5,3;0;6,01;0,902;2,53;7;2,95;1,531;4,21;1,248;3,62;1,487;3,28;1,215;4,52;0,805;;;
1135;15.01.2021 01:30;-82,24;0;5,31;0;6,01;0,91;2,5;7;2,91;1,532;4,25;1,245;3,42;1,499;3,23;1,218;4,56;0,803;;;
1136;15.01.2021 01:45;-82,28;0;5,33;0;6,03;0,9;2,53;7;2,96;1,532;4,23;1,249;3,53;1,508;3,22;1,211;4,55;0,811;;;
1137;15.01.2021 02:00;-82,26;0;5,33;0;6,02;0,902;2,5;7;2,95;1,531;4,23;1,244;3,55;1,51;3,27;1,214;4,56;0,808;12,38;-2,74;100
1138;15.01.2021 02:15;-82,25;0;5,34;0;6,03;0,903;2,53;7;2,97;1,53;4,24;1,246;3,52;1,518;3,27;1,215;4,56;0,808;;;
1139;15.01.2021 02:30;-82,29;0;5,35;0;6,03;0,901;2,55;7;2,97;1,532;4,22;1,253;3,57;1,494;3,21;1,214;4,54;0,807;;;
1140;15.01.2021 02:45;-82,3;0;5,33;0;6,07;0,904;2,53;7;2,96;1,532;4,21;1,242;3,61;1,487;3,26;1,223;4,48;0,806;;;
1141;15.01.2021 03:00;-82,28;0;5,34;0;6,02;0,902;2,53;7;2,97;1,531;4,25;1,243;3,55;1,456;3,24;1,209;4,56;0,808;;;
1142;15.01.2021 03:15;-82,28;0;5,33;0;6,03;0,903;2,55;7;2,94;1,532;4,23;1,244;3,5;1,506;3,19;1,236;4,53;0,806;;;
1143;15.01.2021 03:30;-82,28;0;5,34;0;6,02;0,896;2,53;7;2,99;1,53;4,22;1,243;3,59;1,504;3,24;1,218;4,58;0,806;12,374;-2,81;100
1144;15.01.2021 03:45;-82,27;0;5,36;0;6,02;0,909;2,52;7;2,93;1,532;4,23;1,252;3,67;1,52;3,24;1,226;4,51;0,804;;;
1145;15.01.2021 04:00;-82,32;0;5,32;0;6,03;0,901;2,52;7;2,91;1,532;4,24;1,24;3,56;1,489;3,25;1,208;4,55;0,805;;;
1146;15.01.2021 04:15;-82,25;0;5,32;0;6,01;0,901;2,53;7;2,96;1,532;4,2;1,245;3,59;1,513;3,28;1,23;4,56;0,809;;;
1147;15.01.2021 04:30;-82,23;0;5,37;0;6,01;0,909;2,53;7;2,97;1,533;4,22;1,246;3,55;1,509;3,2;1,204;4,55;0,806;;;
1148;15.01.2021 04:45;-82,27;0;5,35;0;6,04;0,904;2,54;7;2,94;1,532;4,21;1,241;3,52;1,518;3,25;1,226;4,53;0,804;;;
1149;15.01.2021 05:00;-82,26;0;5,33;0;6,04;0,905;2,56;7;2,95;1,532;4,24;1,244;3,52;1,517;3,22;1,214;4,55;0,804;12,37;-2,99;100
1150;15.01.2021 05:15;-82,21;0;5,3;0;6,03;0,901;2,56;7;2,95;1,533;4,24;1,244;3,57;1,526;3,26;1,222;4,58;0,807;;;
1151;15.01.2021 05:30;-82,25;0;5,34;0;6,05;0,906;2,51;7;2,94;1,532;4,22;1,249;3,66;1,51;3,22;1,221;4,55;0,806;;;
1152;15.01.2021 05:45;-82,41;0;5,32;0;6,02;0,904;2,51;7;2,98;1,532;4,25;1,242;3,54;1,498;3,24;1,218;4,55;0,811;;;
1153;15.01.2021 06:00;-82,4;0;5,34;0;6,01;0,897;2,57;7;2,99;1,532;4,25;1,245;3,62;1,487;3,23;1,22;4,54;0,808;;;
1154;15.01.2021 06:15;-82,2;0;5,33;0;6,02;0,907;2,55;7;2,97;1,533;4,25;1,248;3,51;1,52;3,22;1,213;4,6;0,807;12,372;-3,21;100
1155;15.01.2021 06:30;-82,22;0;5,35;0;6,01;0,903;2,56;7;2,95;1,532;4,21;1,248;3,55;1,528;3,24;1,224;4,59;0,82;12,353;-3,13;100
1156;15.01.2021 06:45;-82,21;0;5,32;0;6,03;0,904;2,55;7;2,94;1,531;4,22;1,245;3,77;1,522;3,23;1,214;4,56;0,808;;;
1157;15.01.2021 07:00;-82,23;0;5,31;0;6,01;0,899;2,53;7;2,95;1,531;4,21;1,252;3,66;1,495;3,28;1,219;4,53;0,806;;;
1158;15.01.2021 07:15;-82,2;0;5,34;0;6,03;0,901;2,53;7;2,93;1,532;4,22;1,247;3,49;1,509;3,24;1,217;4,52;0,802;;;
1159;15.01.2021 07:30;-82,23;0;5,36;0;6,05;0,906;2,53;7;2,94;1,531;4,21;1,248;3,76;1,46;3,22;1,225;4,53;0,802;;;
1160;15.01.2021 07:45;-82,25;0;5,31;0;6;0,901;2,55;7;2,97;1,532;4,22;1,241;3,52;1,514;3,26;1,218;4,52;0,806;;;
1161;15.01.2021 08:00;-82,28;0;5,33;0;6,03;0,902;2,54;7;2,95;1,533;4,21;1,244;4,41;1,462;3,25;1,21;4,54;0,808;12,363;-3,97;100
1162;15.01.2021 08:15;-82,49;0;5,34;0;6,01;0,907;2,53;7;2,97;1,533;4,22;1,242;3,61;1,499;3,22;1,222;4,55;0,81;;;
1163;15.01.2021 08:30;-82,47;0;5,33;0;5,99;0,911;2,53;7;2,97;1,533;4,19;1,24;4,19;1,515;3,23;1,229;4,6;0,805;;;
1164;15.01.2021 08:45;-82,46;0;5,32;0;6,02;0,903;2,51;7;2,98;1,533;4,22;1,249;3,6;1,514;3,26;1,23;4,49;0,82;;;
1165;15.01.2021 09:00;-82,47;0;5,34;0;6,01;0,909;2,54;7;2,99;1,533;4,22;1,245;3,61;1,521;3,24;1,225;4,52;0,809;;;
1166;15.01.2021 09:15;-82,45;0;5,29;0;6,01;0,901;2,53;7;2,95;1,532;4,2;1,245;3,81;1,516;3,23;1,221;4,52;0,812;;;
1167;15.01.2021 09:30;-82,52;0;5,33;0;6,03;0,909;2,57;7;2,99;1,531;4,21;1,25;4,07;1,51;3,24;1,224;4,51;0,81;12,363;-4,29;100
1168;15.01.2021 09:45;-82,49;0;5,32;0;6,01;0,904;2,53;7;2,96;1,533;4,2;1,247;4,19;1,521;3,19;1,233;4,54;0,813;;;
1169;15.01.2021 10:00;-82,46;0;5,33;0;6;0,908;2,49;7;2,94;1,532;4,23;1,246;4,21;1,517;3,22;1,212;4,55;0,821;;;
1170;15.01.2021 10:15;-82,45;0;5,33;0;6,01;0,903;2,54;7;2,95;1,533;4,2;1,25;3,61;1,517;3,25;1,236;4,52;0,814;;;
1171;15.01.2021 10:30;-82,48;0;5,32;0;6,03;0,904;2,55;7;2,97;1,534;4,18;1,252;3,53;1,515;3,24;1,237;4,53;0,823;;;
1172;15.01.2021 10:45;-82,45;0;5,31;0;6;0,905;2,52;7;2,96;1,533;4,23;1,245;3,96;1,514;3,24;1,225;4,54;0,828;;;
1173;15.01.2021 11:00;-82,45;0;5,36;0;6,05;0,913;2,52;7;2,97;1,534;4,23;1,248;3,59;1,521;3,19;1,223;4,53;0,816;12,348;-3,9;100
1174;15.01.2021 11:15;-82,46;0;5,35;0;6,01;0,907;2,53;7;2,96;1,533;4,21;1,246;3,67;1,509;3,22;1,242;4,53;0,825;;;
1175;15.01.2021 11:30;-82,4;0;5,33;0;5,98;0,912;2,5;7;2,94;1,534;4,21;1,248;3,62;1,529;3,25;1,218;4,57;0,819;;;
1176;15.01.2021 11:45;-82,38;0;5,33;0;6,03;0,907;2,57;7;2,94;1,532;4,2;1,249;3,64;1,467;3,23;1,22;4,49;0,821;;;
1177;15.01.2021 12:00;-82,41;0;5,35;0;5,99;0,904;2,53;7;2,92;1,533;4,22;1,257;4,22;1,484;3,26;1,229;4,51;0,815;;;
1178;15.01.2021 12:15;-82,4;0;5,33;0;6;0,901;2,55;7;2,92;1,534;4,21;1,243;4,15;1,51;3,22;1,218;4,51;0,813;12,334;-3,29;100
1179;15.01.2021 12:30;-82,38;0;5,34;0;6;0,908;2,51;7;2,95;1,533;4,23;1,253;3,62;1,482;3,23;1,231;4,52;0,821;12,342;-3;100
1180;15.01.2021 12:45;-82,45;0;5,35;0;6;0,904;2,54;7;2,96;1,533;4,21;1,252;3,45;1,51;3,24;1,218;4,54;0,816;;;
1181;15.01.2021 13:00;-82,43;0;5,33;0;6,02;0,907;2,54;7;2,95;1,532;4,22;1,249;3,55;1,514;3,22;1,241;4,51;0,824;;;
1182;15.01.2021 13:15;-82,42;0;5,32;0;6,06;0,906;2,54;7;2,95;1,532;4,19;1,246;3,57;1,481;3,25;1,215;4,52;0,821;;;
1183;15.01.2021 13:30;-82,45;0;5,33;0;6,01;0,908;2,53;7;2,94;1,534;4,22;1,248;3,75;1,51;3,23;1,218;4,56;0,824;;;
1184;15.01.2021 13:45;-82,48;0;5,32;0;6,04;0,911;2,56;7;2,96;1,533;4,21;1,247;3,61;1,519;3,28;1,223;4,53;0,816;;;
1185;15.01.2021 14:00;-82,41;0;5,32;0;5,98;0,911;2,54;7;2,94;1,532;4,22;1,249;4,09;1,511;3,24;1,208;4,52;0,816;12,348;-2,44;100
1186;15.01.2021 14:15;-82,43;0;5,32;0;6,02;0,903;2,51;7;2,94;1,533;4,21;1,248;3,66;1,52;3,21;1,23;4,49;0,82;;;
1187;15.01.2021 14:30;-82,47;0;5,35;0;5,98;0,907;2,54;7;2,93;1,534;4,24;1,25;3,77;1,52;3,21;1,221;4,5;0,818;;;
1188;15.01.2021 14:45;-82,46;0;5,33;0;5,98;0,907;2,51;7;2,94;1,534;4,22;1,248;4,13;1,528;3,22;1,219;4,51;0,818;;;
1189;15.01.2021 15:00;-82,44;0;5,36;0;5,99;0,904;2,55;7;2,98;1,534;4,2;1,246;3,81;1,511;3,23;1,216;4,52;0,824;;;
1190;15.01.2021 15:15;-82,42;0;5,35;0;6,02;0,904;2,55;7;2,93;1,533;4,2;1,251;4,14;1,499;3,2;1,224;4,52;0,82;;;
1191;15.01.2021 15:30;-82,45;0;5,34;0;5,99;0,911;2,55;7;2,91;1,534;4,17;1,249;4,16;1,512;3,22;1,229;4,5;0,824;12,365;-2,37;100
1192;15.01.2021 15:45;-82,39;0;5,34;0;6,01;0,908;2,53;7;2,99;1,532;4,19;1,254;3,76;1,497;3,21;1,206;4,56;0,833;;;
1193;15.01.2021 16:00;-82,41;0;5,3;0;6,03;0,911;2,54;7;2,93;1,534;4,22;1,253;4,14;1,516;3,16;1,232;4,49;0,83;;;
1194;15.01.2021 16:15;-82,38;0;5,34;0;6,03;0,909;2,56;7;2,95;1,534;4,2;1,248;4,12;1,517;3,23;1,215;4,51;0,822;;;
1195;15.01.2021 16:30;-82,41;0;5,3;0;6,01;0,904;2,52;7;2,95;1,532;4,21;1,25;3,93;1,518;3,23;1,211;4,5;0,819;;;
1196;15.01.2021 16:45;-82,42;0;5,33;0;6,04;0,904;2,54;7;2,92;1,533;4,2;1,247;3,68;1,516;3,22;1,233;4,53;0,824;;;
1197;15.01.2021 17:00;-82,45;0;5,32;0;5,99;0,91;2,48;7;2,97;1,534;4,23;1,253;3,91;1,476;3,24;1,216;4,49;0,825;12,351;-2,77;100
1198;15.01.2021 17:15;-82,44;0;5,32;0;6,02;0,913;2,55;7;2,93;1,534;4,22;1,248;3,64;1,507;3,26;1,231;4,54;0,829;;;
1199;15.01.2021 17:30;-82,43;0;5,35;0;6,01;0,908;2,53;7;2,94;1,533;4,19;1,259;3,6;1,536;3,2;1,229;4,54;0,824;;;
1200;15.01.2021 17:45;-82,44;0;5,34;0;6,03;0,913;2,54;7;2,98;1,534;4,2;1,248;4,19;1,538;3,21;1,236;4,59;0,822;;;
1201;15.01.2021 18:00;-82,44;0;5,36;0;6;0,907;2,55;7;2,91;1,534;4,21;1,249;3,68;1,514;3,2;1,226;4,53;0,822;;;
1202;15.01.2021 18:15;-82,48;0;5,33;0;6,02;0,909;2,54;7;2,95;1,534;4,19;1,246;3,6;1,521;3,22;1,219;4,54;0,821;12,344;-3,45;100
