DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01/01 00:00:00
31/03 23:30:00
Start_Year: 2021
Channel number,,,,,,,
Sensor code,,,,,,,
          Datum, CO3_Kanäle,            FWINDXXX,          FREGENXX,         FReLuxxx,            FTempxxx,           FGlobalx
Units,,,,,,,
Minimum value,,,,,,,
Maximum value,,,,,,,
20/02 06:30:00 ,          5,               0.504,               0.0,           64.000,                7.07,               0.03
20/02 07:00:00 ,          5,               0.360,               0.0,           62.520,                6.96,               0.03
20/02 07:30:00 ,          5,               0.614,               0.0,           61.640,                7.07,               3.39
20/02 08:00:00 ,          5,               0.304,               0.0,           63.440,                6.96,              23.49
20/02 08:30:00 ,          5,               0.277,               0.0,           62.670,                7.27,              42.32
20/02 09:00:00 ,          5,               0.457,               0.0,           56.580,                8.24,             146.56
20/02 09:30:00 ,          5,               0.750,               0.0,           48.740,               10.09,             311.92
20/02 10:00:00 ,          5,               0.640,               0.0,           37.020,               12.03,             403.20
20/02 10:30:00 ,          5,               0.936,               0.0,           38.200,               12.29,             444.20
20/02 11:00:00 ,          5,               1.031,               0.0,           44.030,               12.19,             509.40
20/02 11:30:00 ,          5,               1.231,               0.0,           41.110,               12.24,             577.30
20/02 12:00:00 ,          5,               1.560,               0.0,           42.390,               12.54,             609.30
20/02 12:30:00 ,          5,               1.793,               0.0,           36.200,               13.47,             646.40
20/02 13:00:00 ,          5,               2.095,               0.0,           33.690,               13.98,             641.90
20/02 13:30:00 ,          5,               2.428,               0.0,           31.540,               14.18,             647.00
20/02 14:00:00 ,          5,               2.674,               0.0,           30.720,               14.49,             638.70
20/02 14:30:00 ,          5,               2.419,               0.0,           31.640,               14.95,             567.00
20/02 15:00:00 ,          5,               3.014,               0.0,           29.950,               14.64,             515.80
20/02 15:30:00 ,          5,               2.988,               0.0,           28.360,               14.85,             464.60
20/02 16:00:00 ,          5,               2.601,               0.0,           26.780,               14.80,             249.20
20/02 16:30:00 ,          5,               2.153,               0.0,           25.920,               14.80,             205.92
20/02 17:00:00 ,          5,               2.225,               0.0,           26.022,               14.49,             138.80
20/02 17:30:00 ,          5,               1.636,               0.0,           28.110,               13.62,              37.41
20/02 18:00:00 ,          5,               1.413,               0.0,           27.800,               12.95,               8.88
20/02 18:30:00 ,          5,               1.616,               0.0,           28.160,               12.44,               0.03
20/02 19:00:00 ,          5,               1.486,               0.0,           27.700,               12.29,               0.03
20/02 19:30:00 ,          5,               1.089,               0.0,           26.730,               12.29,               0.03
20/02 20:00:00 ,          5,               1.118,               0.0,           26.680,               12.13,               0.03
20/02 20:30:00 ,          5,               1.070,               0.0,           25.427,               12.13,               0.03
20/02 21:00:00 ,          5,               0.948,               0.0,           24.691,               11.93,               0.03
20/02 21:30:00 ,          5,               0.537,               0.0,           23.514,               12.08,               0.03
20/02 22:00:00 ,          5,               0.603,               0.0,           24.845,               11.88,               0.03
20/02 22:30:00 ,          5,               0.448,               0.0,           27.190,               11.21,               0.03
20/02 23:00:00 ,          5,               0.556,               0.0,           26.730,               11.37,               0.03
20/02 23:30:00 ,          5,               0.521,               0.0,           27.550,               11.21,               0.03
21/02 00:00:00 ,          5,               0.403,               0.0,           28.720,               11.16,               0.03
21/02 00:30:00 ,          5,               0.370,               0.0,           28.570,               11.01,               0.03
21/02 01:00:00 ,          5,               0.171,               0.0,           28.830,               10.85,               0.03
21/02 01:30:00 ,          5,               0.407,               0.0,           29.850,               10.70,               0.03
21/02 02:00:00 ,          5,               0.413,               0.0,           29.640,               10.75,               0.03
21/02 02:30:00 ,          5,               0.479,               0.0,           29.290,               10.50,               0.03
21/02 03:00:00 ,          5,               0.384,               0.0,           28.880,               10.50,               0.03
21/02 03:30:00 ,          5,               0.488,               0.0,           31.080,                9.98,               0.03
21/02 04:00:00 ,          5,               0.399,               0.0,           29.590,               10.39,               0.03
21/02 04:30:00 ,          5,               0.347,               0.0,           29.700,               10.19,               0.03
21/02 05:00:00 ,          5,               0.568,               0.0,           28.570,               10.14,               0.03
21/02 05:30:00 ,          5,               0.459,               0.0,           27.550,               10.34,               0.03
21/02 06:00:00 ,          5,               0.550,               0.0,           24.845,               10.91,               0.03
21/02 06:30:00 ,          5,               0.601,               0.0,           23.840,               11.52,               0.03
21/02 07:00:00 ,          5,               0.467,               0.0,           20.838,               11.78,               0.03
21/02 07:30:00 ,          5,               0.407,               0.0,           20.563,               11.62,               3.35
21/02 08:00:00 ,          5,               0.519,               0.0,           20.563,               11.52,              16.47
21/02 08:30:00 ,          5,               0.188,               0.0,           20.032,               12.13,              28.00
21/02 09:00:00 ,          5,               0.240,               0.0,           20.736,               13.06,             200.16
21/02 09:30:00 ,          5,               0.548,               0.0,           20.493,               14.85,             365.40
21/02 10:00:00 ,          5,               0.715,               0.0,           20.646,               15.00,             452.50
21/02 10:30:00 ,          5,               0.843,               0.0,           20.749,               15.36,             528.00
21/02 11:00:00 ,          5,               1.372,               0.0,           20.410,               15.87,             587.50
21/02 11:30:00 ,          5,               1.430,               0.0,           24.845,               15.82,             630.40
21/02 12:00:00 ,          5,               1.888,               0.0,           25.459,               15.67,             664.30
21/02 12:30:00 ,          5,               2.083,               0.0,           24.115,               15.67,             684.20
21/02 13:00:00 ,          5,               1.851,               0.0,           25.990,               15.87,             682.20
21/02 13:30:00 ,          5,               1.748,               0.0,           26.880,               16.03,             670.70
21/02 14:00:00 ,          5,               1.845,               0.0,           28.110,               16.13,             645.80
21/02 14:30:00 ,          5,               1.593,               0.0,           32.510,               15.82,             605.40
21/02 15:00:00 ,          5,               1.496,               0.0,           32.260,               15.62,             551.70
21/02 15:30:00 ,          5,               1.490,               0.0,           34.250,               15.41,             486.40
21/02 16:00:00 ,          5,               0.973,               0.0,           35.790,               15.36,             271.76
21/02 16:30:00 ,          5,               0.663,               0.0,           37.320,               14.95,             271.20
21/02 17:00:00 ,          5,               0.533,               0.0,           39.680,               14.44,             203.84
21/02 17:30:00 ,          5,               0.452,               0.0,           49.000,               11.98,              22.87
21/02 18:00:00 ,          5,               0.552,               0.0,           53.560,               10.65,               7.79
21/02 18:30:00 ,          5,               0.527,               0.0,           54.580,               10.09,               0.03
21/02 19:00:00 ,          5,               0.159,               0.0,           56.270,                9.52,               0.03
21/02 19:30:00 ,          5,               0.252,               0.0,           55.960,                9.37,               0.03
21/02 20:00:00 ,          5,               0.347,               0.0,           44.490,               10.50,               0.03
21/02 20:30:00 ,          5,               0.275,               0.0,           47.260,               10.04,               0.03
21/02 21:00:00 ,          5,               0.250,               0.0,           51.560,                9.37,               0.03
21/02 21:30:00 ,          5,               0.395,               0.0,           47.510,                9.57,               0.03
21/02 22:00:00 ,          5,               0.376,               0.0,           48.740,                9.16,               0.03
21/02 22:30:00 ,          5,               0.519,               0.0,           48.490,                8.81,               0.03
21/02 23:00:00 ,          5,               0.448,               0.0,           46.180,                8.65,               0.03
21/02 23:30:00 ,          5,               0.364,               0.0,           44.030,                8.60,               0.03
22/02 00:00:00 ,          5,               0.329,               0.0,           43.260,                8.86,               0.03
22/02 00:30:00 ,          5,               0.372,               0.0,           42.340,                8.81,               0.03
22/02 01:00:00 ,          5,               0.351,               0.0,           45.670,                8.60,               0.03
22/02 01:30:00 ,          5,               0.326,               0.0,           43.520,                9.11,               0.03
22/02 02:00:00 ,          5,               0.380,               0.0,           40.810,                9.11,               0.03
22/02 02:30:00 ,          5,               0.401,               0.0,           38.550,                9.47,               0.03
22/02 03:00:00 ,          5,               0.380,               0.0,           30.410,               10.24,               0.03
22/02 03:30:00 ,          5,               0.246,               0.0,           27.960,               10.29,               0.03
22/02 04:00:00 ,          5,               0.184,               0.0,           25.254,               10.60,               0.03
22/02 04:30:00 ,          5,               0.295,               0.0,           23.155,               10.75,               0.03
22/02 05:00:00 ,          5,               0.343,               0.0,           21.997,               11.11,               0.03
22/02 05:30:00 ,          5,               0.500,               0.0,           21.146,               11.21,               0.03
22/02 06:00:00 ,          5,               0.320,               0.0,           20.275,               12.19,               0.03
22/02 06:30:00 ,          5,               0.174,               0.0,           21.210,               12.03,               0.03
22/02 07:00:00 ,          5,               0.378,               0.0,           21.382,               11.78,               0.03
22/02 07:30:00 ,          5,               0.417,               0.0,           20.563,               11.98,              19.94
22/02 08:00:00 ,          5,               0.457,               0.0,           19.590,               12.44,              45.04
22/02 08:30:00 ,          5,               0.397,               0.0,           19.232,               12.95,              69.20
22/02 09:00:00 ,          5,               0.353,               0.0,           19.200,               12.95,             110.24
22/02 09:30:00 ,          5,               0.390,               0.0,           19.264,               13.11,             173.60
22/02 10:00:00 ,          5,               0.676,               0.0,           19.693,               13.36,             242.64
22/02 10:30:00 ,          5,               0.913,               0.0,           21.760,               14.18,             462.10
22/02 11:00:00 ,          5,               1.153,               0.0,           20.749,               15.41,             435.80
22/02 11:30:00 ,          5,               1.273,               0.0,           19.642,               16.03,             536.30
22/02 12:00:00 ,          5,               1.694,               0.0,           18.720,               17.00,             635.50
22/02 12:30:00 ,          5,               2.037,               0.0,           17.184,               17.20,             547.80
22/02 13:00:00 ,          5,               1.455,               0.0,           18.208,               16.84,             406.40
22/02 13:30:00 ,          5,               1.562,               0.0,           20.122,               17.15,             549.10
22/02 14:00:00 ,          5,               1.050,               0.0,           33.380,               15.46,             461.40
22/02 14:30:00 ,          5,               0.884,               0.0,           34.410,               14.85,             557.40
22/02 15:00:00 ,          5,               1.812,               0.0,           29.180,               13.77,             474.20
22/02 15:30:00 ,          5,               1.671,               0.0,           26.163,               13.67,             385.90
22/02 16:00:00 ,          5,               0.942,               0.0,           27.750,               13.72,             239.84
22/02 16:30:00 ,          5,               0.539,               0.0,           26.210,               13.11,             167.36
22/02 17:00:00 ,          5,               0.120,               0.0,           29.340,               12.60,              91.92
22/02 17:30:00 ,          5,               0.227,               0.0,           28.770,               11.88,              47.52
22/02 18:00:00 ,          5,               0.285,               0.0,           26.780,               11.32,              12.19
22/02 18:30:00 ,          5,               0.155,               0.0,           36.100,               11.47,               0.03
22/02 19:00:00 ,          5,               0.388,               0.0,           34.360,               11.42,               0.03
22/02 19:30:00 ,          5,               0.306,               0.0,           30.870,               11.72,               0.03
22/02 20:00:00 ,          5,               0.810,               0.0,           28.310,               11.42,               0.03
22/02 20:30:00 ,          5,               0.448,               0.0,           27.080,               11.57,               0.03
22/02 21:00:00 ,          5,               0.409,               0.0,           25.427,               11.57,               0.03
22/02 21:30:00 ,          5,               0.467,               0.0,           25.203,               11.67,               0.03
22/02 22:00:00 ,          5,               0.461,               0.0,           25.037,               11.72,               0.03
22/02 22:30:00 ,          5,               0.333,               0.0,           26.320,               11.62,               0.03
22/02 23:00:00 ,          5,               0.347,               0.0,           27.240,               11.62,               0.03
22/02 23:30:00 ,          5,               0.351,               0.0,           25.869,               11.72,               0.03
23/02 00:00:00 ,          5,               0.322,               0.0,           26.930,               11.57,               0.03
23/02 00:30:00 ,          5,               0.403,               0.0,           30.000,               11.16,               0.03
23/02 01:00:00 ,          5,               0.665,               0.0,           30.310,               11.26,               0.03
23/02 01:30:00 ,          5,               0.386,               0.0,           28.360,               11.37,               0.03
23/02 02:00:00 ,          5,               0.281,               0.0,           27.240,               11.57,               0.03
23/02 02:30:00 ,          5,               0.564,               0.0,           30.310,               12.13,               0.03
23/02 03:00:00 ,          5,               0.384,               0.0,           32.510,               12.24,               0.03
23/02 03:30:00 ,          5,               0.295,               0.0,           37.120,               12.13,               0.03
23/02 04:00:00 ,          5,               0.211,               0.0,           41.220,               12.03,               0.03
23/02 04:30:00 ,          5,               0.413,               0.0,           42.910,               12.24,               0.03
23/02 05:00:00 ,          5,               0.390,               0.0,           43.420,               12.29,               0.03
23/02 05:30:00 ,          5,               0.409,               0.0,           44.900,               11.72,               0.03
23/02 06:00:00 ,          5,               0.409,               0.0,           44.950,               11.67,               0.03
23/02 06:30:00 ,          5,               0.473,               0.0,           45.980,               11.42,               0.03
23/02 07:00:00 ,          5,               0.421,               0.0,           44.700,               11.26,               0.03
23/02 07:30:00 ,          5,               0.397,               0.0,           42.140,               10.80,               4.71
23/02 08:00:00 ,          5,               0.198,               0.0,           40.400,               10.55,              31.28
23/02 08:30:00 ,          5,               0.163,               0.0,           39.070,               10.96,              68.08
23/02 09:00:00 ,          5,               0.165,               0.0,           37.990,               12.08,             157.04
23/02 09:30:00 ,          5,               0.343,               0.0,           37.530,               13.26,             273.20
23/02 10:00:00 ,          5,               0.851,               0.0,           40.910,               13.41,             360.30
23/02 10:30:00 ,          5,               1.000,               0.0,           42.340,               13.67,             432.60
23/02 11:00:00 ,          5,               1.345,               0.0,           44.950,               13.93,             494.10
23/02 11:30:00 ,          5,               1.120,               0.0,           45.720,               14.69,             536.30
23/02 12:00:00 ,          5,               1.576,               0.0,           45.160,               15.05,             570.20
23/02 12:30:00 ,          5,               1.605,               0.0,           43.520,               14.23,             590.70
23/02 13:00:00 ,          5,               2.110,               0.0,           45.620,               13.31,             592.60
23/02 13:30:00 ,          5,               1.981,               0.0,           50.330,               13.36,             581.80
23/02 14:00:00 ,          5,               1.729,               0.0,           51.350,               13.62,             552.30
23/02 14:30:00 ,          5,               1.318,               0.0,           49.820,               13.67,             509.40
23/02 15:00:00 ,          5,               1.444,               0.0,           51.250,               13.77,             451.80
23/02 15:30:00 ,          5,               1.105,               0.0,           50.740,               13.82,             387.80
23/02 16:00:00 ,          5,               0.868,               0.0,           50.840,               13.93,             244.96
23/02 16:30:00 ,          5,               0.715,               0.0,           47.820,               13.82,             204.48
23/02 17:00:00 ,          5,               0.333,               0.0,           46.540,               13.47,             135.68
23/02 17:30:00 ,          5,               0.244,               0.0,           52.740,               12.80,              52.40
23/02 18:00:00 ,          5,               0.698,               0.0,           56.120,               11.98,              13.70
23/02 18:30:00 ,          5,               0.440,               0.0,           57.450,               11.42,               0.43
23/02 19:00:00 ,          5,               0.671,               0.0,           56.320,               11.93,               0.03
23/02 19:30:00 ,          5,               0.733,               0.0,           53.090,               11.98,               0.03
23/02 20:00:00 ,          5,               0.884,               0.0,           51.560,               11.98,               0.03
23/02 20:30:00 ,          5,               0.820,               0.0,           51.150,               12.03,               0.03
23/02 21:00:00 ,          5,               0.711,               0.0,           49.720,               12.03,               0.03
23/02 21:30:00 ,          5,               0.548,               0.0,           44.800,               12.24,               0.03
23/02 22:00:00 ,          5,               0.368,               0.0,           39.070,               12.08,               0.03
23/02 22:30:00 ,          5,               0.314,               0.0,           34.970,               11.88,               0.03
23/02 23:00:00 ,          5,               0.448,               0.0,           32.360,               11.88,               0.03
23/02 23:30:00 ,          5,               0.393,               0.0,           31.640,               12.03,               0.03
24/02 00:00:00 ,          5,               0.374,               0.0,           30.770,               12.60,               0.03
24/02 00:30:00 ,          5,               0.378,               0.0,           33.180,               12.60,               0.03
24/02 01:00:00 ,          5,               0.502,               0.0,           36.560,               12.95,               0.03
24/02 01:30:00 ,          5,               0.349,               0.0,           39.530,               12.80,               0.03
24/02 02:00:00 ,          5,               0.291,               0.0,           40.140,               12.19,               0.03
24/02 02:30:00 ,          5,               0.438,               0.0,           39.680,               12.13,               0.03
24/02 03:00:00 ,          5,               0.421,               0.0,           39.220,               12.44,               0.03
24/02 03:30:00 ,          5,               0.440,               0.0,           39.530,               12.75,               0.03
24/02 04:00:00 ,          5,               0.343,               0.0,           41.630,               12.19,               0.03
24/02 04:30:00 ,          5,               0.329,               0.0,           42.700,               11.47,               0.03
24/02 05:00:00 ,          5,               0.428,               0.0,           43.260,               11.78,               0.03
24/02 05:30:00 ,          5,               0.413,               0.0,           44.800,               11.88,               0.03
24/02 06:00:00 ,          5,               0.399,               0.0,           48.440,               11.57,               0.03
24/02 06:30:00 ,          5,               0.364,               0.0,           50.790,               11.72,               0.03
24/02 07:00:00 ,          5,               0.347,               0.0,           52.380,               11.93,               0.03
24/02 07:30:00 ,          5,               0.490,               0.0,           54.370,               11.83,               5.74
24/02 08:00:00 ,          5,               0.341,               0.0,           55.760,               11.42,              33.89
24/02 08:30:00 ,          5,               0.196,               0.0,           53.710,               11.83,              74.24
24/02 09:00:00 ,          5,               0.479,               0.0,           52.070,               12.65,             158.00
24/02 09:30:00 ,          5,               0.698,               0.0,           52.070,               13.36,             262.80
24/02 10:00:00 ,          5,               0.948,               0.0,           47.210,               14.18,             350.10
24/02 10:30:00 ,          5,               0.872,               0.0,           40.550,               15.31,             426.20
24/02 11:00:00 ,          5,               1.079,               0.0,           38.860,               15.72,             486.40
24/02 11:30:00 ,          5,               1.308,               0.0,           38.200,               16.03,             540.80
24/02 12:00:00 ,          5,               1.217,               0.0,           38.550,               16.38,             574.70
24/02 12:30:00 ,          5,               1.380,               0.0,           38.450,               16.79,             593.90
24/02 13:00:00 ,          5,               1.616,               0.0,           36.510,               16.95,             602.20
24/02 13:30:00 ,          5,               2.128,               0.0,           35.330,               17.00,             592.60
24/02 14:00:00 ,          5,               1.843,               0.0,           34.970,               17.15,             573.40
24/02 14:30:00 ,          5,               1.781,               0.0,           35.990,               17.25,             533.80
24/02 15:00:00 ,          5,               1.215,               0.0,           35.740,               17.51,             470.40
24/02 15:30:00 ,          5,               1.134,               0.0,           41.010,               17.31,             403.20
24/02 16:00:00 ,          5,               1.488,               0.0,           44.600,               16.64,             245.68
24/02 16:30:00 ,          5,               1.434,               0.0,           44.600,               16.18,             214.48
24/02 17:00:00 ,          5,               1.079,               0.0,           41.880,               15.82,             139.92
24/02 17:30:00 ,          5,               0.653,               0.0,           40.400,               15.00,              54.64
24/02 18:00:00 ,          5,               0.277,               0.0,           39.420,               14.34,              15.17
24/02 18:30:00 ,          5,               0.523,               0.0,           41.060,               14.03,               0.43
24/02 19:00:00 ,          5,               0.866,               0.0,           44.390,               13.57,               0.03
24/02 19:30:00 ,          5,               0.971,               0.0,           43.210,               13.31,               0.03
24/02 20:00:00 ,          5,               0.829,               0.0,           40.910,               13.11,               0.03
24/02 20:30:00 ,          5,               0.961,               0.0,           38.660,               13.26,               0.03
24/02 21:00:00 ,          5,               0.700,               0.0,           37.680,               13.26,               0.03
24/02 21:30:00 ,          5,               0.750,               0.0,           36.860,               13.26,               0.03
24/02 22:00:00 ,          5,               0.610,               0.0,           36.760,               13.00,               0.03
24/02 22:30:00 ,          5,               0.506,               0.0,           36.660,               12.75,               0.03
24/02 23:00:00 ,          5,               0.463,               0.0,           36.040,               12.60,               0.03
24/02 23:30:00 ,          5,               0.537,               0.0,           35.480,               12.49,               0.03
25/02 00:00:00 ,          5,               0.593,               0.0,           34.820,               12.60,               0.03
25/02 00:30:00 ,          5,               0.395,               0.0,           35.580,               12.19,               0.03
25/02 01:00:00 ,          5,               0.326,               0.0,           35.330,               12.13,               0.03
25/02 01:30:00 ,          5,               0.438,               0.0,           37.790,               11.98,               0.03
25/02 02:00:00 ,          5,               0.291,               0.0,           37.580,               12.29,               0.03
25/02 02:30:00 ,          5,               0.366,               0.0,           38.600,               11.42,               0.03
25/02 03:00:00 ,          5,               0.663,               0.0,           37.990,               11.67,               0.03
25/02 03:30:00 ,          5,               0.946,               0.0,           38.450,               12.29,               0.03
25/02 04:00:00 ,          5,               0.932,               0.0,           41.010,               12.08,               0.03
25/02 04:30:00 ,          5,               0.591,               0.0,           42.190,               11.52,               0.03
25/02 05:00:00 ,          5,               0.884,               0.0,           39.990,               11.62,               0.03
25/02 05:30:00 ,          5,               0.566,               0.0,           39.830,               11.16,               0.03
25/02 06:00:00 ,          5,               0.446,               0.0,           39.170,               10.96,               0.03
25/02 06:30:00 ,          5,               0.291,               0.0,           36.970,               10.91,               0.03
25/02 07:00:00 ,          5,               0.502,               0.0,           36.200,               11.21,               0.03
25/02 07:30:00 ,          5,               0.395,               0.0,           37.070,               11.21,               7.25
25/02 08:00:00 ,          5,               0.407,               0.0,           38.500,               10.85,              30.91
25/02 08:30:00 ,          5,               0.806,               0.0,           37.480,               11.26,              53.76
25/02 09:00:00 ,          5,               0.849,               0.0,           35.380,               12.19,             173.52
25/02 09:30:00 ,          5,               0.512,               0.0,           32.200,               14.08,             355.80
25/02 10:00:00 ,          5,               0.597,               0.0,           31.640,               14.95,             448.00
25/02 10:30:00 ,          5,               0.601,               0.0,           35.020,               14.75,             523.50
25/02 11:00:00 ,          5,               1.479,               0.0,           35.580,               13.93,             580.50
25/02 11:30:00 ,          5,               0.965,               0.0,           37.890,               14.69,             622.70
25/02 12:00:00 ,          5,               1.103,               0.0,           36.710,               15.05,             654.70
25/02 12:30:00 ,          5,               1.101,               0.0,           37.070,               15.56,             676.50
25/02 13:00:00 ,          5,               1.339,               0.0,           36.450,               15.41,             676.50
25/02 13:30:00 ,          5,               1.744,               0.0,           30.260,               16.33,             668.80
25/02 14:00:00 ,          5,               1.829,               0.0,           21.517,               16.18,             659.20
25/02 14:30:00 ,          5,               1.862,               0.0,           21.075,               16.18,             615.70
25/02 15:00:00 ,          5,               2.331,               0.0,           20.685,               16.44,             560.00
25/02 15:30:00 ,          5,               2.618,               0.0,           16.621,               16.54,             506.20
25/02 16:00:00 ,          5,               1.948,               0.0,           16.211,               16.38,             243.92
25/02 16:30:00 ,          5,               1.736,               0.0,           19.590,               15.67,             277.60
25/02 17:00:00 ,          5,               1.347,               0.0,           20.870,               15.41,             201.44
25/02 17:30:00 ,          5,               0.610,               0.0,           23.123,               14.49,              44.40
25/02 18:00:00 ,          5,               0.665,               0.0,           24.269,               13.88,              13.28
25/02 18:30:00 ,          5,               0.866,               0.0,           25.254,               13.62,               0.43
25/02 19:00:00 ,          5,               0.585,               0.0,           25.805,               13.31,               0.03
25/02 19:30:00 ,          5,               0.862,               0.0,           25.395,               13.41,               0.03
25/02 20:00:00 ,          5,               0.626,               0.0,           26.620,               13.36,               0.03
25/02 20:30:00 ,          5,               0.570,               0.0,           28.980,               12.85,               0.03
25/02 21:00:00 ,          5,               0.719,               0.0,           29.850,               12.75,               0.03
25/02 21:30:00 ,          5,               0.740,               0.0,           30.770,               12.60,               0.03
25/02 22:00:00 ,          5,               1.054,               0.0,           32.200,               12.39,               0.03
25/02 22:30:00 ,          5,               1.087,               0.0,           32.870,               12.29,               0.03
25/02 23:00:00 ,          5,               1.205,               0.0,           34.000,               12.03,               0.03
25/02 23:30:00 ,          5,               1.215,               0.0,           34.710,               11.93,               0.03
26/02 00:00:00 ,          5,               0.952,               0.0,           35.480,               11.72,               0.03
26/02 00:30:00 ,          5,               1.052,               0.0,           36.350,               11.67,               0.03
26/02 01:00:00 ,          5,               1.221,               0.0,           38.400,               11.32,               0.03
26/02 01:30:00 ,          5,               1.081,               0.0,           39.940,               11.06,               0.03
26/02 02:00:00 ,          5,               0.783,               0.0,           40.650,               10.75,               0.03
26/02 02:30:00 ,          5,               0.872,               0.0,           39.630,               10.85,               0.03
26/02 03:00:00 ,          5,               1.025,               0.0,           39.480,               10.75,               0.03
26/02 03:30:00 ,          5,               1.035,               0.0,           39.940,               10.50,               0.03
26/02 04:00:00 ,          5,               1.105,               0.0,           42.650,               10.19,               0.03
26/02 04:30:00 ,          5,               0.959,               0.0,           44.240,                9.88,               0.03
26/02 05:00:00 ,          5,               0.727,               0.0,           45.110,                9.73,               0.03
26/02 05:30:00 ,          5,               0.812,               0.0,           45.310,                9.68,               0.03
26/02 06:00:00 ,          5,               0.455,               0.0,           44.490,                9.42,               0.03
26/02 06:30:00 ,          5,               0.196,               0.0,           44.130,                9.11,               0.03
26/02 07:00:00 ,          5,               0.548,               0.0,           44.490,                9.32,               0.03
26/02 07:30:00 ,          5,               0.864,               0.0,           44.800,                9.27,               7.46
26/02 08:00:00 ,          5,               0.413,               0.0,           45.310,                9.11,              35.25
26/02 08:30:00 ,          5,               0.440,               0.0,           44.340,                9.42,              70.64
26/02 09:00:00 ,          5,               0.550,               0.0,           42.750,               10.04,             164.48
26/02 09:30:00 ,          5,               0.541,               0.0,           40.910,               10.85,             264.48
26/02 10:00:00 ,          5,               0.773,               0.0,           39.480,               11.32,             405.10
26/02 10:30:00 ,          5,               1.661,               0.0,           39.220,               11.06,             529.90
26/02 11:00:00 ,          5,               1.545,               0.0,           39.420,               11.57,             538.90
26/02 11:30:00 ,          5,               1.486,               0.0,           40.550,               11.62,             581.10
26/02 12:00:00 ,          5,               1.269,               0.0,           42.800,               11.88,             620.20
26/02 12:30:00 ,          5,               1.820,               0.0,           47.000,               11.52,             648.30
26/02 13:00:00 ,          5,               1.213,               0.0,           46.080,               11.88,             670.70
26/02 13:30:00 ,          5,               1.473,               0.0,           50.070,               10.70,             386.60
26/02 14:00:00 ,          5,               1.415,               0.0,           47.510,               11.32,             525.40
26/02 14:30:00 ,          5,               1.372,               0.0,           48.540,               11.42,             441.60
26/02 15:00:00 ,          5,               1.095,               0.0,           50.890,               11.11,             267.12
26/02 15:30:00 ,          5,               1.112,               0.0,           59.340,                9.73,             115.36
26/02 16:00:00 ,          5,               0.952,               0.0,           63.540,                8.96,              83.60
26/02 16:30:00 ,          5,               0.711,               0.0,           67.480,                8.55,              53.76
26/02 17:00:00 ,          5,               0.591,               0.0,           72.140,                8.19,              37.62
26/02 17:30:00 ,          5,               0.667,               0.0,           75.670,                7.94,              47.44
26/02 18:00:00 ,          5,               1.091,               0.0,           85.960,                7.07,              14.98
26/02 18:30:00 ,          5,               1.190,               0.0,           90.370,                6.50,               0.47
26/02 19:00:00 ,          5,               1.368,               0.0,           96.360,                5.43,               0.03
26/02 19:30:00 ,          5,               1.207,               0.0,           98.710,                4.86,               0.03
26/02 20:00:00 ,          5,               1.045,               0.0,           99.430,                4.45,               0.03
26/02 20:30:00 ,          5,               0.562,               0.0,           99.430,                3.89,               0.03
26/02 21:00:00 ,          5,               0.893,               0.0,           99.430,                2.66,               0.03
26/02 21:30:00 ,          5,               0.287,               0.0,           99.380,                2.46,               0.03
26/02 22:00:00 ,          5,               0.372,               0.0,           99.380,                2.56,               0.03
26/02 22:30:00 ,          5,               0.539,               0.0,           99.380,                2.05,               0.03
26/02 23:00:00 ,          5,               0.399,               0.0,           99.380,                2.10,               0.03
26/02 23:30:00 ,          5,               0.607,               0.0,           99.380,                2.15,               0.03
27/02 00:00:00 ,          5,               0.393,               0.0,           99.380,                1.95,               0.03
27/02 00:30:00 ,          5,               0.448,               0.0,           99.380,                1.79,               0.03
27/02 01:00:00 ,          5,               0.715,               0.0,           99.380,                1.54,               0.03
27/02 01:30:00 ,          5,               0.322,               0.0,           98.710,                1.48,               0.03
27/02 02:00:00 ,          5,               0.289,               0.0,           92.310,                1.54,               0.03
27/02 02:30:00 ,          5,               0.442,               0.0,           83.870,                1.59,               0.03
27/02 03:00:00 ,          5,               0.552,               0.0,           81.150,                1.69,               0.03
27/02 03:30:00 ,          5,               0.566,               0.0,           82.280,                1.69,               0.03
27/02 04:00:00 ,          5,               0.632,               0.0,           84.790,                1.54,               0.03
27/02 04:30:00 ,          5,               0.583,               0.0,           84.430,                1.48,               0.03
27/02 05:00:00 ,          5,               0.764,               0.0,           83.610,                1.43,               0.03
27/02 05:30:00 ,          5,               0.950,               0.0,           85.150,                1.23,               0.03
27/02 06:00:00 ,          5,               0.752,               0.0,           86.840,                1.13,               0.03
27/02 06:30:00 ,          5,               0.560,               0.0,           89.240,                0.97,               0.03
27/02 07:00:00 ,          5,               0.866,               0.0,           84.890,                0.92,               0.03
27/02 07:30:00 ,          5,               1.083,               0.0,           79.210,                0.46,               9.92
27/02 08:00:00 ,          5,               0.746,               0.0,           78.130,                0.15,              31.26
27/02 08:30:00 ,          5,               0.787,               0.0,           74.910,                0.36,              57.28
27/02 09:00:00 ,          5,               0.843,               0.0,           68.660,                1.23,             188.64
27/02 09:30:00 ,          5,               1.463,               0.0,           64.670,                2.25,             405.10
