DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01.01. 00:00
31.03. 23:30
Start_Year: 2020
Channel number,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensor code,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Datum, RegenY, RegenZ, FDR60z, FDR60y, FDR60x,   PF60z,   PF60y,   PF60x, FDR30z, FDR30y, FDR30x,   PF30z,   PF30y,   PF30x, SE889, SE907, SE897, SE915, SE901, SE908, Temp_889, Temp_915, Temp_897, Temp_904, Temp_908, Temp_901
Units,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minimum value,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximum value,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.01. 04:00 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.346,   1.496,   1.124,  26.87,  -4.23,  -0.13,   1.303,   1.491,   1.115,  3356,  4460, 16480,  3420,  5096, 16480,    -0.90,    -0.57,    -0.65,    -0.82,    -0.57,    -0.57
17.01. 04:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.348,   1.496,   1.124,  26.89,  -4.34,  -0.13,   1.313,   1.491,   1.114,  3356,  4460, 16480,  3420,  5096, 16480,    -1.06,    -0.82,    -0.82,    -1.06,    -0.82,    -0.90
17.01. 05:00 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.341,   1.492,   1.119,  26.89,  -4.30,  -0.13,   1.298,   1.488,   1.111,  3360,  4460, 16480,  3424,  5096, 16480,    -1.39,    -0.98,    -1.14,    -1.22,    -1.06,    -1.14
17.01. 05:30 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.340,   1.490,   1.118,  26.89,  -4.32,  -0.14,   1.296,   1.487,   1.110,  3360,  4460, 16480,  3424,  5096, 16480,    -1.55,    -1.06,    -1.31,    -1.47,    -0.98,    -1.14
17.01. 06:00 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.342,   1.490,   1.118,  26.87,  -4.25,  -0.13,   1.295,   1.488,   1.111,  3360,  4460, 16480,  3424,  5096, 16480,    -1.47,    -0.90,    -1.14,    -1.39,    -0.65,    -0.82
17.01. 06:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.343,   1.490,   1.118,  26.87,  -4.28,  -0.13,   1.294,   1.488,   1.111,  3356,  4460, 16480,  3424,  5096, 16480,    -1.06,    -0.73,    -0.90,    -0.98,    -0.82,    -0.90
17.01. 07:00 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.346,   1.491,   1.120,  26.87,  -4.25,  -0.13,   1.296,   1.491,   1.113,  3356,  4460, 16480,  3424,  5096, 16480,    -1.14,    -0.65,    -0.82,    -0.98,    -0.65,    -0.73
17.01. 07:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.345,   1.491,   1.119,  26.87,  -4.22,  -0.13,   1.296,   1.490,   1.113,  3356,  4460, 16480,  3424,  5096, 16480,    -1.06,    -0.65,    -0.73,    -0.90,    -0.65,    -0.73
17.01. 08:00 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.345,   1.491,   1.119,  26.87,  -4.22,  -0.13,   1.296,   1.489,   1.113,  3356,  4460, 16480,  3428,  5096, 16480,    -1.06,    -0.65,    -0.82,    -0.98,    -0.65,    -0.73
17.01. 08:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.344,   1.490,   1.118,  26.87,  -4.21,  -0.13,   1.297,   1.489,   1.113,  3356,  4460, 16480,  3424,  5096, 16480,    -1.31,    -0.65,    -0.90,    -1.14,    -0.57,    -0.73
17.01. 09:00 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.343,   1.490,   1.117,  26.87,  -4.25,  -0.14,   1.298,   1.488,   1.112,  3356,  4460, 16480,  3420,  5096, 16480,    -1.31,    -0.90,    -1.06,    -1.22,    -0.82,    -0.98
17.01. 09:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.346,   1.491,   1.117,  26.87,  -4.25,  -0.13,   1.297,   1.489,   1.113,  3352,  4460, 16480,  3424,  5096, 16480,    -0.90,    -0.41,    -0.65,    -0.82,    -0.41,    -0.49
17.01. 10:00 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.354,   1.493,   1.120,  26.87,  -4.28,  -0.17,   1.301,   1.494,   1.117,  3360,  4464, 16480,  3424,  5096, 16480,    -0.32,     0.33,     0.00,    -0.24,     0.58,     0.41
17.01. 10:30 ,    0.0,    0.0,  25.66,  26.43,  26.31,   1.362,   1.497,   1.127,  26.87,  -4.25,  -0.14,   1.303,   1.497,   1.123,  3368,  4460, 16480,  3424,  5096, 16480,     0.49,     1.23,     0.82,     0.58,     1.72,     1.56
17.01. 11:00 ,    0.0,    0.0,  25.66,  26.43,  26.29,   1.371,   1.502,   1.137,  26.87,  -4.27,  -0.21,   1.303,   1.503,   1.130,  3356,  4460, 16480,  3420,  5096, 16480,     2.05,     2.63,     2.30,     1.97,     2.87,     2.79
17.01. 11:30 ,    0.0,    0.0,  25.66,  26.46,  26.31,   1.380,   1.511,   1.150,  26.87,  -4.30,  -0.20,   1.309,   1.510,   1.141,  3352,  4460, 16480,  3420,  5096, 16480,     2.96,     3.70,     3.28,     3.04,     3.86,     3.61
17.01. 12:00 ,    0.0,    0.0,  25.66,  26.46,  26.31,   1.390,   1.520,   1.167,  26.87,  -4.25,  -0.21,   1.316,   1.516,   1.152,  3348,  4460, 16480,  3420,  5080, 16480,     4.52,     5.25,     4.76,     4.68,     5.66,     5.50
17.01. 12:30 ,    0.0,    0.0,  25.66,  26.46,  26.29,   1.406,   1.534,   1.198,  26.87,  -4.24,  -0.21,   1.328,   1.523,   1.171,  3348,  4460, 16480,  3416,  5080, 16480,     6.48,     7.06,     6.81,     6.57,     7.39,     7.22
17.01. 13:00 ,    0.0,    0.0,  25.66,  26.46,  26.29,   1.417,   1.539,   1.211,  26.84,  -4.28,  -0.21,   1.336,   1.529,   1.180,  3348,  4460, 16480,  3412,  5080, 16480,     6.81,     7.06,     7.06,     6.90,     7.22,     7.06
17.01. 13:30 ,    0.0,    0.0,  25.66,  26.46,  26.29,   1.423,   1.541,   1.216,  26.87,  -4.29,  -0.21,   1.340,   1.533,   1.184,  3348,  4456, 16480,  3408,  5080, 16480,     6.81,     7.22,     7.06,     6.90,     7.31,     7.22
17.01. 14:00 ,    0.0,    0.0,  25.66,  26.46,  26.31,   1.426,   1.542,   1.219,  26.84,  -4.21,  -0.21,   1.341,   1.535,   1.186,  3348,  4456, 16480,  3404,  5080, 16480,     6.90,     7.22,     7.22,     6.98,     7.39,     7.14
17.01. 14:30 ,    0.0,    0.0,  25.66,  26.46,  26.31,   1.428,   1.544,   1.221,  26.84,  -4.25,  -0.21,   1.343,   1.537,   1.188,  3348,  4456, 16480,  3404,  5080, 16480,     7.06,     7.47,     7.31,     7.14,     7.55,     7.39
17.01. 15:00 ,    0.0,    0.0,  25.64,  26.46,  26.31,   1.430,   1.545,   1.224,  26.84,  -4.25,  -0.21,   1.343,   1.538,   1.190,  3344,  4456, 16480,  3400,  5080, 16480,     7.31,     7.63,     7.55,     7.39,     7.80,     7.72
17.01. 15:30 ,    0.0,    0.0,  25.66,  26.46,  26.31,   1.432,   1.546,   1.222,  26.84,  -4.29,  -0.21,   1.344,   1.540,   1.191,  3336,  4452, 16480,  3404,  5080, 16480,     7.06,     7.39,     7.31,     7.14,     7.72,     7.47
17.01. 16:00 ,    0.0,    0.0,  25.66,  26.46,  26.29,   1.430,   1.546,   1.219,  26.84,  -4.28,  -0.21,   1.343,   1.540,   1.190,  3332,  4452, 16480,  3404,  5080, 16480,     6.81,     7.22,     7.14,     6.90,     7.47,     7.31
17.01. 16:30 ,    0.0,    0.0,  25.64,  26.46,  26.31,   1.429,   1.547,   1.215,  26.84,  -4.28,  -0.20,   1.343,   1.539,   1.187,  3332,  4452, 16480,  3404,  5080, 16480,     6.49,     6.98,     6.81,     6.57,     7.14,     6.98
17.01. 17:00 ,    0.0,    0.0,  25.64,  26.46,  26.31,   1.425,   1.546,   1.208,  26.84,  -4.25,  -0.19,   1.339,   1.537,   1.183,  3332,  4460, 16480,  3404,  5096, 16480,     5.83,     6.40,     6.24,     5.83,     6.65,     6.16
17.01. 17:30 ,    0.0,    0.2,  25.66,  26.46,  26.31,   1.419,   1.544,   1.199,  26.84,  -4.27,  -0.18,   1.333,   1.535,   1.177,  3332,  4456, 16480,  3408,  5096, 16480,     5.42,     5.99,     5.83,     5.50,     6.08,     5.75
17.01. 18:00 ,    0.0,    0.2,  25.64,  26.46,  26.31,   1.414,   1.542,   1.192,  26.84,  -4.22,  -0.18,   1.328,   1.534,   1.172,  3332,  4456, 16480,  3408,  5096, 16480,     5.26,     5.75,     5.58,     5.34,     5.75,     5.50
17.01. 18:30 ,    0.0,    0.8,  25.64,  26.46,  26.29,   1.412,   1.541,   1.186,  26.84,  -4.21,  -0.17,   1.326,   1.534,   1.168,  3332,  4456, 16480,  3416,  5096, 16480,     5.17,     5.58,     5.50,     5.26,     5.58,     5.42
17.01. 19:00 ,    0.2,    0.6,  25.64,  26.46,  26.31,   1.410,   1.540,   1.181,  26.84,  -4.25,  -0.16,   1.324,   1.533,   1.165,  3332,  4460, 16480,  3416,  5096, 16480,     5.01,     5.42,     5.34,     5.01,     5.50,     5.34
17.01. 19:30 ,    0.0,    0.2,  25.64,  26.46,  26.29,   1.410,   1.540,   1.180,  26.84,  -4.25,  -0.16,   1.324,   1.533,   1.164,  3336,  4460, 16480,  3420,  5096, 16480,     5.01,     5.42,     5.34,     5.01,     5.50,     5.34
17.01. 20:00 ,    0.2,    0.4,  25.64,  26.46,  26.29,   1.409,   1.539,   1.177,  26.84,  -4.24,  -0.16,   1.323,   1.534,   1.162,  3336,  4456, 16480,  3420,  5096, 16480,     5.01,     5.50,     5.34,     5.09,     5.50,     5.34
17.01. 20:30 ,    0.2,    0.2,  25.64,  26.46,  26.29,   1.410,   1.540,   1.176,  26.81,  -4.25,  -0.17,   1.324,   1.536,   1.162,  3332,  4456, 16480,  3420,  5096, 16480,     5.01,     5.42,     5.34,     5.09,     5.42,     5.34
17.01. 21:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.410,   1.540,   1.176,  26.81,  -4.25,  -0.17,   1.324,   1.536,   1.162,  3336,  4456, 16480,  3420,  5096, 16480,     4.93,     5.34,     5.26,     5.01,     5.26,     5.17
17.01. 21:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.409,   1.540,   1.174,  26.81,  -4.24,  -0.17,   1.322,   1.535,   1.161,  3336,  4456, 16480,  3424,  5096, 16480,     4.93,     5.34,     5.26,     5.01,     5.42,     5.26
17.01. 22:00 ,    0.0,    0.2,  25.64,  26.46,  26.29,   1.410,   1.539,   1.174,  26.81,  -4.25,  -0.17,   1.323,   1.536,   1.160,  3336,  4456, 16480,  3424,  5096, 16480,     4.93,     5.26,     5.17,     4.93,     5.26,     5.17
17.01. 22:30 ,    0.2,    0.2,  25.64,  26.46,  26.29,   1.411,   1.541,   1.175,  26.81,  -4.28,  -0.17,   1.324,   1.537,   1.162,  3336,  4456, 16480,  3404,  5096, 16480,     4.85,     5.26,     5.09,     4.85,     5.26,     5.17
17.01. 23:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.409,   1.539,   1.173,  26.81,  -4.26,  -0.17,   1.323,   1.535,   1.160,  3332,  4460, 16480,  3404,  5096, 16480,     4.76,     5.17,     5.01,     4.85,     5.17,     5.01
17.01. 23:30 ,    0.0,    0.2,  25.64,  26.46,  26.29,   1.408,   1.539,   1.172,  26.81,  -4.23,  -0.16,   1.323,   1.534,   1.159,  3332,  4460, 16480,  3404,  5096, 16480,     4.52,     5.01,     4.85,     4.60,     4.93,     4.85
18.01. 00:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.406,   1.538,   1.171,  26.81,  -4.28,  -0.16,   1.322,   1.534,   1.158,  3336,  4460, 16480,  3404,  5096, 16480,     4.43,     4.85,     4.76,     4.52,     4.85,     4.76
18.01. 00:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.404,   1.537,   1.168,  26.81,  -4.23,  -0.15,   1.321,   1.530,   1.156,  3332,  4460, 16480,  3404,  5096, 16480,     4.19,     4.52,     4.52,     4.27,     4.43,     4.35
18.01. 01:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.401,   1.535,   1.165,  26.81,  -4.27,  -0.15,   1.319,   1.529,   1.153,  3336,  4460, 16480,  3404,  5096, 16480,     4.02,     4.35,     4.35,     4.02,     4.35,     4.19
18.01. 01:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.402,   1.535,   1.166,  26.81,  -4.23,  -0.16,   1.318,   1.531,   1.153,  3332,  4464, 16480,  3400,  5096, 16480,     4.11,     4.52,     4.43,     4.11,     4.52,     4.35
18.01. 02:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.401,   1.536,   1.167,  26.81,  -4.25,  -0.16,   1.318,   1.532,   1.154,  3332,  4464, 16480,  3392,  5096, 16480,     4.02,     4.52,     4.35,     4.02,     4.43,     4.19
18.01. 02:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.399,   1.534,   1.163,  26.81,  -4.25,  -0.14,   1.317,   1.528,   1.151,  3336,  4464, 16480,  3392,  5096, 16480,     3.53,     4.02,     3.86,     3.61,     4.11,     3.86
18.01. 03:00 ,    0.2,    0.0,  25.64,  26.46,  26.29,   1.396,   1.533,   1.162,  26.81,  -4.23,  -0.15,   1.316,   1.529,   1.150,  3336,  4468, 16480,  3388,  5096, 16480,     3.61,     4.11,     3.86,     3.70,     3.94,     3.86
18.01. 03:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.399,   1.536,   1.165,  26.81,  -4.26,  -0.17,   1.317,   1.533,   1.153,  3332,  4468, 16480,  3384,  5096, 16480,     3.70,     4.35,     4.11,     3.86,     4.27,     3.94
18.01. 04:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.397,   1.535,   1.162,  26.81,  -4.29,  -0.15,   1.317,   1.530,   1.151,  3336,  4468, 16480,  3384,  5096, 16480,     3.37,     3.94,     3.78,     3.45,     3.94,     3.78
18.01. 04:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.392,   1.531,   1.157,  26.81,  -4.27,  -0.14,   1.315,   1.525,   1.146,  3336,  4468, 16480,  3388,  5096, 16480,     3.12,     3.53,     3.45,     3.12,     3.53,     3.37
18.01. 05:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.392,   1.529,   1.156,  26.81,  -4.24,  -0.15,   1.313,   1.526,   1.145,  3336,  4472, 16480,  3388,  5096, 16480,     3.12,     3.53,     3.45,     3.20,     3.45,     3.28
18.01. 05:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.386,   1.526,   1.152,  26.81,  -4.24,  -0.13,   1.312,   1.519,   1.142,  3332,  4468, 16480,  3388,  5096, 16480,     2.71,     3.04,     2.96,     2.79,     2.96,     2.88
18.01. 06:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.385,   1.526,   1.150,  26.81,  -4.27,  -0.14,   1.311,   1.521,   1.141,  3336,  4468, 16480,  3388,  5096, 16480,     2.55,     3.04,     2.87,     2.63,     2.96,     2.79
18.01. 06:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.385,   1.524,   1.149,  26.81,  -4.24,  -0.13,   1.309,   1.521,   1.141,  3336,  4468, 16480,  3388,  5096, 16480,     2.55,     2.96,     2.88,     2.63,     2.96,     2.79
18.01. 07:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.385,   1.524,   1.149,  26.81,  -4.23,  -0.13,   1.309,   1.521,   1.140,  3336,  4468, 16480,  3388,  5096, 16480,     2.55,     2.96,     2.87,     2.63,     2.96,     2.87
18.01. 07:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.383,   1.523,   1.148,  26.81,  -4.18,  -0.13,   1.310,   1.519,   1.140,  3332,  4472, 16480,  3392,  5096, 16480,     2.22,     2.63,     2.55,     2.22,     2.55,     2.38
18.01. 08:00 ,    0.0,    0.0,  25.64,  26.46,  26.27,   1.378,   1.519,   1.144,  26.81,  -4.18,  -0.13,   1.307,   1.514,   1.136,  3336,  4472, 16480,  3388,  5096, 16480,     1.97,     2.30,     2.22,     1.97,     2.30,     2.14
18.01. 08:30 ,    0.0,    0.0,  25.64,  26.46,  26.27,   1.375,   1.518,   1.142,  26.81,  -4.18,  -0.13,   1.305,   1.513,   1.134,  3336,  4468, 16480,  3392,  5096, 16480,     1.81,     2.14,     2.05,     1.81,     2.14,     1.97
18.01. 09:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.374,   1.517,   1.141,  26.84,  -4.15,  -0.13,   1.306,   1.512,   1.133,  3336,  4468, 16480,  3388,  5096, 16480,     1.64,     1.89,     1.89,     1.64,     1.81,     1.73
18.01. 09:30 ,    0.0,    0.0,  25.64,  26.43,  26.29,   1.374,   1.516,   1.140,  26.81,  -4.17,  -0.13,   1.304,   1.514,   1.133,  3336,  4468, 16480,  3388,  5096, 16480,     1.64,     2.05,     1.97,     1.64,     1.97,     1.81
18.01. 10:00 ,    0.0,    0.0,  25.61,  26.46,  26.29,   1.377,   1.518,   1.141,  26.81,  -4.15,  -0.14,   1.305,   1.518,   1.135,  3332,  4468, 16480,  3384,  5096, 16480,     2.05,     2.30,     2.30,     2.05,     2.30,     2.22
18.01. 10:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.379,   1.518,   1.143,  26.84,  -4.13,  -0.16,   1.306,   1.517,   1.136,  3332,  4472, 16480,  3384,  5096, 16480,     2.30,     2.63,     2.55,     2.30,     2.71,     2.46
18.01. 11:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.379,   1.519,   1.144,  26.81,  -4.17,  -0.16,   1.306,   1.518,   1.137,  3332,  4472, 16480,  3384,  5096, 16480,     2.30,     2.79,     2.63,     2.38,     2.88,     2.55
18.01. 11:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.384,   1.523,   1.149,  26.84,  -4.15,  -0.19,   1.308,   1.520,   1.141,  3328,  4476, 16480,  3384,  5096, 16480,     2.96,     3.61,     3.28,     3.04,     3.94,     3.37
18.01. 12:00 ,    0.0,    0.0,  25.61,  26.46,  26.29,   1.391,   1.528,   1.159,  26.84,  -4.11,  -0.21,   1.312,   1.523,   1.149,  3340,  4476, 16480,  3384,  5096, 16480,     3.94,     4.60,     4.27,     4.02,     4.93,     4.35
18.01. 12:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.401,   1.536,   1.177,  26.81,  -4.12,  -0.22,   1.323,   1.529,   1.161,  3340,  4472, 16480,  3384,  5096, 16480,     5.09,     5.58,     5.42,     5.17,     5.75,     5.17
18.01. 13:00 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.406,   1.540,   1.183,  26.81,  -4.18,  -0.21,   1.327,   1.528,   1.166,  3344,  4472, 16480,  3384,  5096, 16480,     5.34,     5.58,     5.67,     5.34,     5.67,     5.01
18.01. 13:30 ,    0.0,    0.0,  25.61,  26.46,  26.29,   1.410,   1.544,   1.189,  26.84,  -4.15,  -0.21,   1.330,   1.530,   1.171,  3344,  4472, 16480,  3388,  5096, 16480,     5.34,     5.67,     5.67,     5.42,     5.58,     5.09
18.01. 14:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.413,   1.551,   1.197,  26.81,  -4.13,  -0.20,   1.334,   1.533,   1.175,  3340,  4468, 16480,  3380,  5096, 16480,     5.99,     6.24,     6.24,     6.08,     6.32,     5.83
18.01. 14:30 ,    0.0,    0.0,  25.64,  26.46,  26.29,   1.413,   1.550,   1.193,  26.84,  -4.18,  -0.20,   1.334,   1.532,   1.173,  3328,  4464, 16480,  3380,  5096, 16480,     4.93,     5.26,     5.17,     5.01,     5.17,     4.85
18.01. 15:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.404,   1.542,   1.181,  26.84,  -4.12,  -0.13,   1.329,   1.526,   1.164,  3336,  4460, 16480,  3392,  5096, 16480,     3.20,     3.61,     3.53,     3.20,     3.53,     3.20
18.01. 15:30 ,    0.2,    0.2,  25.61,  26.46,  26.27,   1.377,   1.529,   1.155,  26.81,  -4.13,  -0.06,   1.315,   1.520,   1.140,  3340,  4460, 16480,  3396,  5096, 16480,     2.14,     2.38,     2.38,     2.06,     2.38,     2.06
18.01. 16:00 ,    0.2,    0.2,  25.61,  26.46,  26.27,   1.380,   1.529,   1.156,  26.81,  -4.02,  -0.12,   1.321,   1.532,   1.146,  3340,  4460, 16480,  3396,  5096, 16480,     1.97,     2.30,     2.22,     1.97,     2.22,     1.89
18.01. 16:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.377,   1.528,   1.153,  26.84,  -4.09,  -0.13,   1.313,   1.518,   1.139,  3340,  4460, 16480,  3400,  5096, 16480,     1.89,     2.22,     2.14,     1.89,     2.14,     1.89
18.01. 17:00 ,    0.0,    0.0,  25.61,  26.43,  26.27,   1.374,   1.524,   1.150,  26.84,  -4.12,  -0.13,   1.310,   1.515,   1.136,  3340,  4460, 16480,  3400,  5096, 16480,     1.73,     2.05,     1.97,     1.73,     1.97,     1.73
18.01. 17:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.374,   1.522,   1.149,  26.84,  -4.16,  -0.13,   1.310,   1.516,   1.136,  3340,  4460, 16480,  3404,  5096, 16480,     1.89,     2.14,     2.06,     1.89,     1.97,     1.81
18.01. 18:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.377,   1.525,   1.153,  26.84,  -4.17,  -0.14,   1.313,   1.519,   1.141,  3340,  4460, 16480,  3392,  5096, 16480,     2.22,     2.55,     2.38,     2.22,     2.47,     2.22
18.01. 18:30 ,    0.0,    0.0,  25.61,  26.43,  26.27,   1.379,   1.526,   1.155,  26.84,  -4.13,  -0.17,   1.313,   1.519,   1.142,  3336,  4460, 16480,  3392,  5096, 16480,     2.14,     2.46,     2.46,     2.14,     2.46,     2.14
18.01. 19:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.379,   1.525,   1.153,  26.84,  -4.09,  -0.16,   1.312,   1.518,   1.141,  3336,  4460, 16480,  3392,  5096, 16480,     1.89,     2.30,     2.22,     1.97,     2.30,     1.97
18.01. 19:30 ,    0.0,    0.0,  25.61,  26.43,  26.27,   1.379,   1.525,   1.156,  26.84,  -4.10,  -0.18,   1.315,   1.519,   1.143,  3336,  4460, 16480,  3392,  5096, 16480,     2.30,     2.63,     2.55,     2.38,     2.71,     2.30
18.01. 20:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.379,   1.524,   1.154,  26.84,  -4.07,  -0.16,   1.314,   1.517,   1.143,  3336,  4460, 16480,  3392,  5096, 16480,     2.05,     2.38,     2.30,     2.14,     2.46,     2.14
18.01. 20:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.378,   1.523,   1.153,  26.84,  -4.05,  -0.16,   1.314,   1.516,   1.141,  3336,  4456, 16480,  3392,  5096, 16480,     1.97,     2.30,     2.22,     2.05,     2.30,     1.97
18.01. 21:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.376,   1.523,   1.153,  26.84,  -4.09,  -0.16,   1.314,   1.515,   1.141,  3336,  4456, 16480,  3392,  5096, 16480,     1.73,     2.14,     1.97,     1.89,     2.14,     1.81
18.01. 21:30 ,    0.0,    0.0,  25.61,  26.43,  26.27,   1.373,   1.520,   1.149,  26.84,  -4.09,  -0.15,   1.312,   1.513,   1.138,  3336,  4460, 16480,  3392,  5096, 16480,     1.48,     1.89,     1.73,     1.56,     1.81,     1.48
18.01. 22:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.370,   1.519,   1.148,  26.84,  -4.13,  -0.15,   1.311,   1.512,   1.136,  3340,  4460, 16480,  3392,  5096, 16480,     1.23,     1.56,     1.48,     1.32,     1.56,     1.23
18.01. 22:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.369,   1.517,   1.146,  26.84,  -4.12,  -0.15,   1.313,   1.512,   1.135,  3340,  4460, 16480,  3392,  5096, 16480,     0.99,     1.32,     1.23,     1.07,     1.32,     1.07
18.01. 23:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.365,   1.514,   1.143,  26.84,  -4.08,  -0.14,   1.313,   1.509,   1.133,  3348,  4460, 16480,  3396,  5096, 16480,     0.66,     1.07,     0.91,     0.74,     0.99,     0.74
18.01. 23:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.364,   1.514,   1.142,  26.84,  -4.09,  -0.14,   1.312,   1.510,   1.132,  3344,  4460, 16480,  3392,  5096, 16480,     0.58,     0.99,     0.91,     0.66,     0.99,     0.74
19.01. 00:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.370,   1.517,   1.146,  26.84,  -4.09,  -0.17,   1.316,   1.514,   1.136,  3344,  4460, 16480,  3392,  5096, 16480,     0.99,     1.40,     1.23,     1.15,     1.40,     1.07
19.01. 00:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.372,   1.517,   1.147,  26.84,  -4.11,  -0.16,   1.317,   1.514,   1.137,  3344,  4456, 16480,  3392,  5096, 16480,     1.15,     1.48,     1.40,     1.23,     1.40,     1.15
19.01. 01:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.371,   1.517,   1.147,  26.84,  -4.13,  -0.15,   1.317,   1.513,   1.137,  3344,  4456, 16480,  3392,  5096, 16480,     0.91,     1.23,     1.23,     1.07,     1.07,     0.82
19.01. 01:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.369,   1.516,   1.145,  26.84,  -4.04,  -0.15,   1.315,   1.510,   1.135,  3340,  4456, 16480,  3392,  5096, 16480,     0.82,     1.23,     1.15,     0.99,     1.07,     0.82
19.01. 02:00 ,    0.0,    0.0,  25.61,  26.43,  26.27,   1.365,   1.513,   1.142,  26.84,  -4.03,  -0.15,   1.315,   1.508,   1.133,  3344,  4460, 16480,  3392,  5096, 16480,     0.33,     0.74,     0.66,     0.50,     0.66,     0.41
19.01. 02:30 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.362,   1.510,   1.138,  26.84,  -4.04,  -0.14,   1.314,   1.505,   1.130,  3348,  4460, 16480,  3396,  5096, 16480,    -0.08,     0.41,     0.17,     0.00,     0.33,     0.08
19.01. 03:00 ,    0.0,    0.0,  25.61,  26.46,  26.27,   1.360,   1.509,   1.137,  26.84,  -4.05,   0.68,   1.311,   1.505,   1.128,  3348,  4460, 16480,  3396,  5096, 16480,    -0.32,     0.08,     0.00,    -0.24,     0.08,    -0.08
