Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;X.1.._T_PF.Nu.1.ID.5.;X.2...Nu..do...ID.5.;X.3.S.m.Nu..do...ID.5.;X.4.._T_PF.Nu.2.ID.25.;X.5...Nu..do...ID.25.;X.6.S.m.Nu..do...ID.25.;X.7.._T_PF.Nu.3.ID.55.;X.8...Nu..do...ID.55.;X.9.S.m.Nu..do...ID.55.;X.10.._T_PF.DH.4.ID.5.;X.11...DH..do...ID.5.;X.12.S.m.DH..do...ID.5.;X.13.._T_PF.DH.5.ID.25.;X.14...DH..do...ID.25.;X.15.S.m.DH..do...ID.25.;X.16.._T_PF.DH.6.ID.55.;X.17...DH..do...ID.55.;X.18.S.m.DH..do...ID.55.;X.19.pH.Nu.7.ID.1.;X.20.pH.Nu..do...ID.1.;X.21.pH.Nu..do...ID.5.;X.22.pH.Nu..do...ID.5.;X.23.pH.Nu..do...ID.25.;X.24.pH.Nu..do...ID.55.;X.25.pH.DH.8.ID.1.;X.26.pH.DH..do...ID.1.;X.27.pH.DH..do...ID.5.;X.28.pH.DH..do...ID.5.;X.29.pH.DH..do...ID.25.;X.30.defekt..do...ID.34.;Bat.V;Temp.o_T_PF;rH..;X.30.pH.DH..do...ID.55.
7004;11.03.2020 00:45;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,013;5,6;35,2;0,004;5,9;34,1;0,004;6,3;27,2;0,007;1,84158;2,82495;3,52804;3,43789;3,3597;3,46661;3,80281;3,44548;4,14595;4,18721;4,12445;263,86;;;;
7005;11.03.2020 01:00;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,013;5,6;35,2;0,004;5,9;34;0,005;6,3;27,2;0,007;1,83673;2,81545;3,51049;3,43238;3,35044;3,4599;3,79949;3,44389;4,14281;4,18493;4,12045;264,04;;;;
7006;11.03.2020 01:15;5,3;32,8;0,006;5,8;30,8;0,006;6,1;33,9;0,013;5,6;35,2;0,004;5,9;34,1;0,004;6,3;27,2;0,007;1,83396;2,81182;3,50963;3,43083;3,34564;3,4568;3,79931;3,44583;4,14281;4,18581;4,11975;264,04;;;;
7007;11.03.2020 01:30;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,014;5,6;35,1;0,005;6;34,1;0,005;6,3;27,2;0,007;1,82963;2,80128;3,48865;3,42428;3,33655;3,44974;3,79389;3,44142;4,13775;4,18072;4,11383;264,36;;;;
7008;11.03.2020 01:45;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,014;5,6;35,1;0,005;5,9;34;0,005;6,3;27,2;0,007;1,81681;2,7973;3,47386;3,42325;3,33398;3,4475;3,78847;3,43772;4,13235;4,17599;4,10791;264,68;;;;
7009;11.03.2020 02:00;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,014;5,6;35,1;0,005;6;34,1;0,005;6,3;27,2;0,007;1,80573;2,79039;3,46577;3,41894;3,32747;3,44182;3,79861;3,45094;4,14333;4,18792;4,11836;264,03;12,391;6,95;94,3;
7010;11.03.2020 02:15;5,3;32,8;0,005;5,8;30,8;0,006;6,1;33,9;0,014;5,7;35,1;0,005;5,9;34,1;0,005;6,3;27,4;0,006;1,80261;2,78383;3,4539;3,41602;3,32318;3,43821;3,79284;3,44706;4,13758;4,18283;4,11209;264,36;;;;
7011;11.03.2020 02:30;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,014;5,6;35,1;0,005;5,9;34,1;0,004;6,3;27,4;0,006;1,79863;2,78002;3,45287;3,41515;3,31906;3,4358;3,79127;3,44759;4,13653;4,18248;4,11035;264,43;;;;
7012;11.03.2020 02:45;5,3;32,8;0,005;5,8;30,8;0,006;6,1;33,9;0,014;5,7;35,1;0,005;5,9;34;0,005;6,3;27,4;0,006;1,7962;2,77812;3,45012;3,41653;3,31941;3,43649;3,78148;3,44001;4,12694;4,17335;4,10026;264,93;;;;
7013;11.03.2020 03:00;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,4;0,006;1,78079;2,77087;3,43498;3,41188;3,31289;3,43064;3,78708;3,4483;4,13304;4,17985;4,10565;264,59;;;;
7014;11.03.2020 03:15;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,4;0,006;1,76035;2,7662;3,42019;3,40947;3,30997;3,4253;3,78725;3,45076;4,13374;4,1809;4,10565;264,56;;;;
7015;11.03.2020 03:30;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,1;0,005;5,9;34,1;0,005;6,3;27,4;0,006;1,73281;2,75877;3,4085;3,40534;3,30483;3,42048;3,7883;3,45394;4,13479;4,18248;4,10617;264,48;12,387;7,22;94,3;
7016;11.03.2020 03:45;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,1;0,005;6;34,1;0,005;6,3;27,4;0,006;1,70977;2,75359;3,40162;3,4031;3,30123;3,41704;3,78603;3,45358;4,13287;4,18125;4,10426;264,58;;;;
7017;11.03.2020 04:00;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,1;0,005;5,9;34,1;0,004;6,3;27,3;0,007;1,69904;2,74719;3,39027;3,39948;3,29763;3,41153;3,78603;3,45623;4,13339;4,1823;4,10391;264,56;;;;
7018;11.03.2020 04:15;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,1;0,005;5,9;34,1;0,005;6,3;27,3;0,007;1,68483;2,74304;3,38734;3,39759;3,29351;3,40861;3,78585;3,45817;4,13339;4,18213;4,10321;264,56;12,389;7,35;94,3;
7019;11.03.2020 04:30;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,1;0,005;5,9;34,1;0,004;6,3;27,3;0,007;1,68137;2,74028;3,37685;3,39793;3,2918;3,4074;3,7904;3,46592;4,1381;4,18774;4,10757;264,27;12,376;7,64;93,5;
7020;11.03.2020 04:45;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,3;0,007;1,6708;2,73354;3,35776;3,39414;3,28562;3,4031;3,7897;3,46786;4,13775;4,18809;4,10635;264,24;;;;
7021;11.03.2020 05:00;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34;0,005;6,3;27,5;0,006;1,65054;2,72576;3,35036;3,38932;3,27791;3,39742;3,75963;3,43948;4,10793;4,15791;4,07641;265,96;;;;
7022;11.03.2020 05:15;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,6398;2,71989;3,33763;3,38519;3,27156;3,3926;3,76557;3,44847;4,11421;4,16546;4,08215;265,55;;;;
7023;11.03.2020 05:30;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34;0,005;6,3;27,5;0,006;1,63911;2,71453;3,3311;3,38261;3,26693;3,3895;3,77781;3,46363;4,12642;4,17809;4,09399;264,82;;;;
7024;11.03.2020 05:45;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,63062;2,71021;3,33265;3,37985;3,26093;3,38606;3,77239;3,46063;4,12153;4,17318;4,08859;265,12;;;;
7025;11.03.2020 06:00;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,005;6,3;27,5;0,006;1,48808;2,70434;3,32972;3,37658;3,25579;3,38244;3,77781;3,46874;4,12729;4,17985;4,09347;264,76;12,382;7,68;94,1;
7026;11.03.2020 06:15;5,3;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,36545;2,69604;3,3268;3,37279;3,24876;3,37762;3,77431;3,46786;4,12398;4,17669;4,08946;264,95;;;;
7027;11.03.2020 06:30;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,26707;2,68948;3,29911;3,36935;3,2431;3,37315;3,77659;3,47368;4,12607;4,17967;4,09121;264,78;;;;
7028;11.03.2020 06:45;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,005;6,3;27,5;0,006;1,20663;2,68567;3,29395;3,37038;3,24121;3,37298;3,77938;3,47949;4,12903;4,18353;4,09347;264,56;;;;
7029;11.03.2020 07:00;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,7;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,16298;2,67686;3,27967;3,36642;3,23555;3,3685;3,78585;3,48937;4,13583;4,19055;4,09939;264,13;;;;
7030;11.03.2020 07:15;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;5,9;34,1;0,005;6,3;27,5;0,006;1,16696;2,67133;3,27967;3,3647;3,23195;3,36592;3,79284;3,49941;4,14281;4,19827;4,106;263,66;;;;
7031;11.03.2020 07:30;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;5,9;34;0,005;6,3;27,5;0,006;1,09457;2,66494;3,27967;3,36349;3,22989;3,3642;3,7911;3,50047;4,14054;4,19634;4,10339;263,76;12,387;7,87;94,2;
7032;11.03.2020 07:45;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;5,9;34,1;0,004;6,3;27,5;0,006;1,03689;2,65664;3,26952;3,3585;3,22304;3,35835;3,79372;3,50576;4,14316;4,19897;4,10548;263,62;;;;
7033;11.03.2020 08:00;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;5,9;34,1;0,005;6,3;27,5;0,006;0,986836;2,64904;3,24045;3,35574;3,21909;3,35525;3,78882;3,50435;4,13897;4,19529;4,10078;263,81;;;;
7034;11.03.2020 08:15;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;6;34,1;0,005;6,3;27,5;0,006;0,908031;2,63677;3,16649;3,34713;3,20829;3,34682;3,79249;3,51105;4,14333;4,20002;4,1053;263,55;12,393;8,15;94,1;
7035;11.03.2020 08:30;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;5,9;34,1;0,004;6,3;27,5;0,006;0,763755;2,62036;3,15875;3,3368;3,19628;3,33821;3,79127;3,51246;4,14211;4,1995;4,10443;263,6;12,385;8,65;93,2;
7036;11.03.2020 08:45;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;5,9;34,1;0,005;6,3;27,6;0,006;0,661394;2,60619;3,12625;3,32974;3,18634;3,33219;3,7848;3,50893;4,13601;4,19406;4,09834;263,93;;;;
7037;11.03.2020 09:00;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;5,9;34;0,005;6,3;27,5;0,007;0,541366;2,58735;3,0946;3,3182;3,17022;3,32255;3,78305;3,50999;4,13514;4,19388;4,09764;263,99;;;;
7038;11.03.2020 09:15;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;5,9;34,1;0,005;6,3;27,5;0,007;0,437099;2,56126;3,04094;3,30166;3,1481;3,30843;3,77851;3,5084;4,13112;4,19107;4,09347;264,22;;;;
7039;11.03.2020 09:30;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;5,9;34,1;0,004;6,3;27,5;0,006;0,398303;2,53948;2,99415;3,28909;3,12804;3,29742;3,76855;3,50153;4,12171;4,18318;4,08389;264,74;;;;
7040;11.03.2020 09:45;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,2;0,013;5,8;35;0,005;5,9;34,1;0,004;6,3;27,5;0,006;0,294729;2,51201;2,92742;3,27101;3,1018;3,28158;3,76662;3,50258;4,12066;4,183;4,0825;264,86;;;;
7041;11.03.2020 10:00;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,005;6;34;0,005;6,3;27,5;0,006;0,170198;2,48194;2,85483;3,25172;3,07316;3,2654;3,75421;3,4936;4,10933;4,17318;4,06997;265,55;12,397;9,83;93,3;
7042;11.03.2020 10:15;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;6;34,1;0,005;6,3;27,7;0,006;0,120836;2,4479;2,79463;3,2314;3,04178;3,24768;3,74879;3,49078;4,10427;4,16967;4,06353;265,88;;;;
7043;11.03.2020 10:30;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;5,9;34,1;0,005;6,3;27,5;0,006;0,0891404;2,41628;2,73495;3,21349;3,01229;3,23219;3,7362;3,48161;4,09207;4,15897;4,04943;266,62;;;;
7044;11.03.2020 10:45;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;5,9;34,1;0,004;6,3;27,5;0,006;-0,0172048;2,37498;2,63055;3,18817;2,98005;3,20981;3,74057;3,48954;4,09677;4,16493;4,05187;266,41;;;;
7045;11.03.2020 11:00;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;5,9;34,1;0,004;6,3;27,5;0,006;-0,232319;2,32452;2,50413;3,15408;2,93753;3,18313;3,73166;3,48408;4,08858;4,15791;4,04177;266,94;;;;
7046;11.03.2020 11:15;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;6;34;0,005;6,3;27,5;0,006;-0,484325;2,26404;2,33144;3,11292;2,88728;3,15077;3,73166;3,48813;4,08893;4,16037;4,03951;266,97;;;;
7047;11.03.2020 11:30;5,4;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,459904;2,19941;2,13502;3,06607;2,82641;3,11377;3,71995;3,4802;4,07777;4,15037;4,02506;267,73;12,404;12,11;92,4;
7048;11.03.2020 11:45;5,5;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;5,9;34,1;0,004;6,3;27,5;0,006;-0,258126;2,15241;2,14413;3,03215;2,77308;3,08709;3,71628;3,48179;4,07463;4,14932;4,01758;267,95;;;;
7049;11.03.2020 12:00;5,5;32,6;0,006;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,180532;2,12269;2,19126;3,01131;2,7321;3,06816;3,70561;3,47526;4,06382;4,13984;4,00122;268,64;;;;
7050;11.03.2020 12:15;5,5;32,6;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;34,8;0,005;5,9;34,1;0,004;6,3;27,5;0,006;-0,0177245;2,10593;2,26987;3,00063;2,70106;3,05422;3,69914;3,47421;4,05667;4,13493;3,98764;269,01;12,406;12,6;91,9;
7051;11.03.2020 12:30;5,5;32,6;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;34,8;0,005;6;34,1;0,005;6,3;27,5;0,006;-0,156631;2,08917;2,25765;2,99185;2,67997;3,03924;3,71802;3,49976;4,0755;4,15528;4,00157;267,97;12,397;13,03;91,4;
7052;11.03.2020 12:45;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,1;0,014;5,8;34,8;0,004;5,9;34;0,005;6,3;27,5;0,006;-1,12482;2,00259;1,55624;2,92055;2,60675;2,96713;3,70474;3,49095;4,06103;4,14388;3,98468;268,86;;;;
7053;11.03.2020 13:00;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,1;0,014;5,9;34,8;0,004;6;34;0,005;6,3;27,5;0,006;-0,732175;1,92967;1,51514;2,857;2,53438;2,92186;3,6939;3,48478;4,04865;4,13493;3,96815;269,5;;;;
7054;11.03.2020 13:15;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,1;0,014;5,9;34,8;0,004;5,9;34,1;0,004;6,3;27,5;0,006;-0,561053;1,88578;1,66357;2,81825;2,47248;2,89208;3,6946;3,49148;4,04725;4,13686;3,96101;269,49;;;;
7055;11.03.2020 13:30;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,2;0,013;5,9;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,329484;1,88267;1,91675;2,81929;2,44264;2,89002;3,69757;3,50012;4,04865;4,14019;3,95544;269,36;;;;
7056;11.03.2020 13:45;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,1;0,014;5,9;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,281681;1,87731;1,84744;2,81912;2,42566;2,87608;3,70963;3,52056;4,05963;4,1537;3,96101;268,62;;;;
7057;11.03.2020 14:00;5,5;32,6;0,005;5,8;30,7;0,007;6,1;34,1;0,014;5,9;35;0,004;6;33,8;0,006;6,3;27,5;0,006;-1,83061;1,78555;1,10853;2,74437;2,35176;2,79432;3,69582;3,51528;4,04603;4,1423;3,9443;269,38;12,425;15,57;91,1;
7058;11.03.2020 14:15;5,6;32,5;0,006;5,8;30,7;0,007;6,1;34,1;0,014;5,9;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;-4,69292;1,5426;-0,422256;2,56475;2,1573;2,63804;3,67292;3,49871;4,02145;4,12054;3,91802;270,81;;;;
7059;11.03.2020 14:30;5,6;32,5;0,006;5,8;30,7;0,007;6,1;34,1;0,014;5,9;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;-4,66382;1,26231;-1,15875;2,33071;1,8934;2,46145;3,64967;3,48284;3,99372;4,09756;3,88704;272,37;;;;
7060;11.03.2020 14:45;5,6;32,5;0,006;5,8;30,7;0,006;6,1;34,1;0,014;5,9;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-3,57335;1,12303;-0,385621;2,17434;1,67408;2,35559;3,6245;3,46557;3,96495;4,07439;3,84962;273,94;;;;
7061;11.03.2020 15:00;5,6;32,5;0,006;5,8;30,7;0,006;6,1;34,2;0,013;5,9;35;0,004;6;33,8;0,005;6,3;27,5;0,006;-2,0459;1,05685;-0,00309563;2,04053;1,44276;2,24269;3,60737;3,45023;3,94019;4,05545;3,8115;275,14;;;;
7062;11.03.2020 15:15;5,6;32,5;0,006;5,8;30,7;0,006;6,1;34,1;0,014;5,9;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,112465;1,16623;0,890265;2,07893;1,4124;2,27866;3,63062;3,47826;3,95937;4,07983;3,81394;273,73;;;;
7063;11.03.2020 15:30;5,6;32,5;0,006;5,8;30,7;0,006;6,1;34,2;0,013;6;35;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,613359;1,24123;0,965945;2,14196;1,44944;2,29639;3,64513;3,50029;3,97332;4,0951;3,8122;272,95;12,448;19,13;89,1;
7064;11.03.2020 15:45;5,6;32,5;0,006;5,8;30,8;0,006;6,1;34,1;0,014;6;34,8;0,005;6;34,1;0,004;6,3;27,5;0,007;-0,24479;1,29514;1,17699;2,18553;1,48014;2,30637;3,6453;3,50576;3,9728;4,09598;3,80071;272,96;;;;
7065;11.03.2020 16:00;5,6;32,5;0,006;5,8;30,7;0,006;6,1;34,1;0,014;6;34,9;0,004;6;34,1;0,004;6,3;27,5;0,006;-0,0397205;1,38932;1,52116;2,27095;1,54873;2,36127;3,66016;3,52568;3,9864;4,11001;3,80715;272,14;;;;
7066;11.03.2020 16:15;5,6;32,5;0,006;5,8;30,7;0,006;6;34,2;0,013;6;34,9;0,004;6;34;0,005;6,3;27,5;0,006;0,388776;1,49196;1,77004;2,37308;1,64613;2,42547;3,67502;3,54647;3,99965;4,12317;3,81637;271,29;12,44;16,62;90,3;
7067;11.03.2020 16:30;5,6;32,5;0,006;5,8;30,8;0,006;6,1;34,2;0,013;6;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;0,344783;1,58701;1,9226;2,47193;1,76342;2,49105;3,69425;3,57098;4,01726;4,13967;3,83343;270,26;12,433;15,92;90,7;
7068;11.03.2020 16:45;5,7;32,5;0,006;5,8;30,7;0,006;6,1;34,2;0,013;6;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;0,337683;1,66096;2,01961;2,55235;1,86631;2,54423;3,70054;3,5812;4,02145;4,14212;3,83917;270;;;;
7069;11.03.2020 17:00;5,7;32,5;0,006;5,8;30,7;0,006;6,1;33,9;0,014;6;34,8;0,004;6;33,8;0,005;6,3;27,5;0,006;0,425322;1,72542;2,11885;2,6209;1,9625;2,5926;3,71558;3,60076;4,03453;4,1544;3,85623;269,14;;;;
7070;11.03.2020 17:15;5,7;32,6;0,005;5,8;30,7;0,006;6,1;34;0,014;6;34,8;0,004;6;34;0,005;6,3;27,5;0,006;0,596097;1,78434;2,18748;2,68014;2,04927;2,63615;3,72012;3,60993;4,03714;4,15616;3,86372;268,9;;;;
7071;11.03.2020 17:30;5,7;32,6;0,005;5,8;30,6;0,007;6,1;34;0,014;6;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;0,692743;1,84102;2,21947;2,73473;2,13415;2,67866;3,72624;3,62033;4,04133;4,15879;3,87294;268,55;;;;
7072;11.03.2020 17:45;5,8;32,5;0,006;5,8;30,5;0,007;6,1;34;0,014;6,1;34,8;0,004;6;34;0,005;6,3;27,5;0,006;0,748167;1,89217;2,29188;2,78226;2,21183;2,71687;3,73603;3,63496;4,0497;4,16616;3,88704;267,93;;;;
7073;11.03.2020 18:00;5,8;32,6;0,005;5,8;30,6;0,007;6,1;34;0,014;6,1;34,8;0,004;6;34;0,005;6,3;27,5;0,006;0,78298;1,94038;2,34881;2,82773;2,289;2,75491;3,73988;3,64219;4,05144;4,16616;3,89487;267,72;12,412;12,93;92,7;
7074;11.03.2020 18:15;5,8;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,1;34,8;0,004;6;34;0,005;6,3;27,5;0,006;0,83113;1,98652;2,40987;2,87044;2,36239;2,79139;3,74302;3,64906;4,05353;4,16616;3,90218;267,52;;;;
7075;11.03.2020 18:30;5,8;32,4;0,006;5,8;30,6;0,006;6,1;34;0,014;6,1;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;0,911494;2,03352;2,50189;2,91452;2,4339;2,82719;3,75089;3,66105;4,06085;4,1709;3,91454;267,01;;;;
7076;11.03.2020 18:45;5,8;32,5;0,006;5,8;30,6;0,006;6,1;34;0,014;6,1;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;1,00675;2,08571;2,62057;2,96292;2,50815;2,86695;3,7598;3,67409;4,06853;4,17634;3,9269;266,41;;;;
7077;11.03.2020 19:00;5,8;32,5;0,006;5,8;30,6;0,006;6,1;34;0,014;6,1;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;1,09422;2,13859;2,72876;3,01079;2,58119;2,90585;3,77099;3,68942;4,07881;4,18371;3,94256;265,68;;;;
7078;11.03.2020 19:15;5,8;32,5;0,006;5,8;30,5;0,006;6,1;34;0,014;6,1;34,8;0,004;6;33,8;0,005;6,3;27,5;0,006;1,17459;2,18922;2,80753;3,05609;2,65082;2,94423;3,78428;3,70282;4,08701;4,1895;3,95631;265,04;;;;
7079;11.03.2020 19:30;5,9;32,5;0,006;5,8;30,6;0,006;6,1;34;0,014;6,2;34,8;0,004;6;34;0,005;6,3;27,5;0,006;1,24733;2,23898;2,88769;3,09897;2,71838;2,98176;3,79424;3,71551;4,09364;4,19371;3,9685;264,46;12,401;9,96;93,9;
7080;11.03.2020 19:45;5,9;32,5;0,006;5,8;30,6;0,006;6,1;34;0,014;6,2;34,8;0,004;6;34;0,005;6,3;27,5;0,006;1,31713;2,28771;2,96061;3,13995;2,78405;3,01945;3,80246;3,72662;4,09956;4,19669;3,98085;263,91;;;;
7081;11.03.2020 20:00;5,3;32,8;0,006;5,8;30,7;0,007;6,1;33,8;0,014;5,6;35,2;0,004;5,9;34;0,005;6,3;27,2;0,007;1,87345;2,84482;3,55366;3,44684;3,37891;3,47935;3,79984;3,43966;4,14316;4,18248;4,1241;263,93;;;;
7082;11.03.2020 20:05;5,3;32,8;0,006;5,8;30,8;0,006;6,1;34;0,014;5,6;35,1;0,005;5,9;34,1;0,004;6,3;27,4;0,006;1,79863;2,78002;3,45287;3,41515;3,31906;3,4358;3,79127;3,44759;4,13653;4,18248;4,11035;264,43;;;;
7083;11.03.2020 20:10;5,4;32,8;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;35,2;0,004;5,9;34;0,005;6,3;27,5;0,006;1,09457;2,66494;3,27967;3,36349;3,22989;3,3642;3,7911;3,50047;4,14054;4,19634;4,10339;263,76;12,387;7,87;94,2;
7084;11.03.2020 20:15;5,5;32,6;0,005;5,8;30,8;0,006;6,1;34,1;0,014;5,8;34,8;0,005;6;34,1;0,005;6,3;27,5;0,006;-0,156631;2,08917;2,25765;2,99185;2,67997;3,03924;3,71802;3,49976;4,0755;4,15528;4,00157;267,97;12,397;13,03;91,4;
7085;11.03.2020 20:20;5,7;32,6;0,005;5,8;30,6;0,007;6,1;34;0,014;6;34,8;0,004;6;34,1;0,004;6,3;27,5;0,006;0,692743;1,84102;2,21947;2,73473;2,13415;2,67866;3,72624;3,62033;4,04133;4,15879;3,87294;268,55;;;;
7086;11.03.2020 20:25;6;32,3;0,006;5,8;30,6;0,006;6,1;34;0,014;6,3;34,6;0,004;6,1;34,1;0,004;6,3;27,5;0,006;1,4278;2,52756;3,04059;3,276;3,11929;3,20998;3,77903;3,74512;4,08858;4,16827;4,0369;263,29;;;;
7087;11.03.2020 20:30;5,9;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,2;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,46106;2,4104;3,10217;3,23175;2,95073;3,11257;3,8133;3,75147;4,10898;4,1988;4,01044;262,76;12,382;8,47;94,2;
7088;11.03.2020 20:45;5,9;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,2;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,47994;2,44012;3,08686;3,25017;2,99377;3,13563;3,81155;3,75517;4,10846;4,19634;4,01723;262,6;;;;
7089;11.03.2020 21:00;6;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,3;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,48652;2,46604;3,07792;3,26464;3,02995;3,15559;3,80386;3,75217;4,10235;4,18809;4,0181;262,81;;;;
7090;11.03.2020 21:15;6;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,3;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,48184;2,48488;3,07998;3,27239;3,05825;3,16954;3,80403;3,75693;4,1041;4,18879;4,02715;262,56;;;;
7091;11.03.2020 21:30;6;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,3;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,47197;2,50216;3,07241;3,27979;3,08191;3,18399;3,79721;3,75358;4,09939;4,18195;4,02889;262,77;;;;
7092;11.03.2020 21:45;6;32,5;0,005;5,8;30,6;0,006;6,1;34;0,014;6,3;34,6;0,005;6;34;0,005;6,3;27,5;0,006;1,44893;2,51287;3,05676;3,28117;3,09769;3,19294;3,79459;3,75464;4,09904;4,18072;4,03446;262,73;;;;
